action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,14.797518772967644,0,1,1,false,false,0,false,0,false
[producing],2,26.572252515558887,1,1,2,false,false,0,false,0,false
[con_ready2],3,27.35110413106306,1,1,2,false,true,0,false,0,true
[consuming2],4,29.081600243945307,1,1,1,false,false,0,false,1,false
[con_ready2],5,59.76325256332992,1,1,1,false,true,0,false,1,true
[consuming2],6,60.09157225387714,1,1,0,false,false,0,false,2,false
[producing],7,60.24678622740635,2,1,1,false,false,0,false,2,false
[con_ready1],8,65.59426338665045,2,1,2,false,false,0,true,2,false
[con_ready2],9,76.25929121443178,2,1,2,false,true,0,true,2,true
[consuming2],10,77.94442341578113,2,1,1,false,false,0,true,3,false
[producing],11,84.86885106514345,3,1,2,false,false,0,true,3,false
[con_ready2],12,86.50171346077867,3,1,2,false,true,0,true,3,true
[consuming2],13,86.55177359115517,3,1,1,false,false,0,true,4,false
[producing],14,92.98108511863691,4,1,2,false,false,0,true,4,false
[con_ready2],15,122.19168252582952,4,1,2,false,true,0,true,4,true
[consuming2],16,122.32725406481265,4,1,1,false,false,0,true,5,false
[con_ready2],17,143.4511272186861,4,1,1,false,true,0,true,5,true
[consuming2],18,144.29335187734986,4,1,0,false,false,0,true,6,false
[producing2],19,172.033101926298,4,2,1,false,false,0,true,6,false
[producing2],20,176.79051818331962,4,3,1,true,false,0,true,6,false
[consuming1],21,178.11000797411882,4,3,0,false,false,1,false,6,false
[producing],22,179.10949136749522,5,3,1,false,false,1,false,6,false
[producing2],23,180.4912036935869,5,4,1,true,false,1,false,6,false
