action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,4.478488159447233,0,1,1,false,false,0,false,0,false
[producing],2,4.782928651172887,1,1,2,false,false,0,false,0,false
[producing],3,5.602481400816256,2,1,3,false,false,0,false,0,false
[con_ready1],4,6.1414263944609555,2,1,4,false,false,0,true,0,false
[producing],5,27.31669422237892,3,1,5,false,false,0,true,0,false
[con_ready2],6,67.82722652678252,3,1,5,false,true,0,true,0,true
[consuming2],7,74.84139334498599,3,1,4,false,false,0,true,1,false
[con_ready2],8,78.37558699182162,3,1,4,false,true,0,true,1,true
[consuming2],9,78.44818373430847,3,1,3,false,false,0,true,2,false
[producing],10,89.67992001748617,4,1,4,false,false,0,true,2,false
[producing2],11,97.66914084430987,4,2,4,true,false,0,true,2,false
[consuming1],12,97.90469984421719,4,2,3,false,false,1,false,2,false
[producing],13,102.0174985219746,5,2,4,false,false,1,false,2,false
[con_ready1],14,104.1673337375697,5,2,5,false,false,1,true,2,false
[con_ready2],15,111.54516215780627,5,2,5,false,true,1,true,2,true
[consuming2],16,111.92088470617293,5,2,4,false,false,1,true,3,false
[producing],17,118.04909985529275,6,2,5,false,false,1,true,3,false
[con_ready2],18,129.93103909640263,6,2,5,false,true,1,true,3,true
[consuming2],19,130.53989752707864,6,2,4,false,false,1,true,4,false
[con_ready2],20,156.8630470422573,6,2,4,false,true,1,true,4,true
[consuming2],21,161.76964411927742,6,2,3,false,false,1,true,5,false
[producing],22,164.39333594904275,7,2,4,false,false,1,true,5,false
[producing2],23,170.85855803725002,7,3,4,true,false,1,true,5,false
[consuming1],24,172.21225403846594,7,3,3,false,false,2,false,5,false
[producing],25,185.31107575014417,8,3,4,false,false,2,false,5,false
[producing],26,186.77321263085392,9,3,5,false,false,2,false,5,false
[con_ready2],27,198.46578376488083,9,3,5,false,true,2,false,5,true
[consuming2],28,200.1416908026032,9,3,4,false,false,2,false,6,false
[con_ready2],29,202.837670985929,9,3,4,false,true,2,false,6,true
[consuming2],30,202.90078275197962,9,3,3,false,false,2,false,7,false
[con_ready2],31,204.2326225973326,9,3,3,false,true,2,false,7,true
[consuming2],32,204.68787105165455,9,3,2,false,false,2,false,8,false
[con_ready1],33,209.79919045075664,9,3,3,false,false,2,true,8,false
[producing],34,214.31395036146313,10,3,4,false,false,2,true,8,false
[con_ready2],35,218.57253382340375,10,3,4,false,true,2,true,8,true
[consuming2],36,218.70133116377679,10,3,3,false,false,2,true,9,false
[con_ready2],37,221.54669500031076,10,3,3,false,true,2,true,9,true
[consuming2],38,221.6918228545737,10,3,2,false,false,2,true,10,false
[producing2],39,221.7032860257872,10,4,2,true,false,2,true,10,false
[consuming1],40,222.73057396118392,10,4,1,false,false,3,false,10,false
[con_ready1],41,235.54104430897925,10,4,2,false,false,3,true,10,false
[con_ready2],42,235.73581222960587,10,4,2,false,true,3,true,10,true
[consuming2],43,236.69903478842085,10,4,1,false,false,3,true,11,false
[con_ready2],44,240.23785826561524,10,4,1,false,true,3,true,11,true
[consuming2],45,240.72934170931563,10,4,0,false,false,3,true,12,false
[producing2],46,248.3804254389969,10,5,1,false,false,3,true,12,false
[producing],47,253.3454271125931,11,5,2,false,false,3,true,12,false
[producing2],48,253.83773515706136,11,6,2,true,false,3,true,12,false
[consuming1],49,254.0766741738135,11,6,1,false,false,4,false,12,false
[con_ready2],50,259.24105623396594,11,6,1,false,true,4,false,12,true
[consuming2],51,260.051359988012,11,6,0,false,false,4,false,13,false
[producing],52,287.4124336956529,12,6,1,false,false,4,false,13,false
[producing],53,292.4326078874346,13,6,2,false,false,4,false,13,false
[con_ready1],54,294.86061456629574,13,6,3,false,false,4,true,13,false
[producing],55,298.2483595575498,14,6,4,false,false,4,true,13,false
[producing2],56,318.4126213072378,14,7,4,true,false,4,true,13,false
[consuming1],57,320.0906296483954,14,7,3,false,false,5,false,13,false
[producing2],58,323.9718958178555,14,8,3,true,false,5,false,13,false
