action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,16.641073011780563,0,1,1,false,false,0,false,0,false
[con_ready2],2,27.71574951207457,0,1,1,false,true,0,false,0,true
[consuming2],3,28.32770078045929,0,1,0,false,false,0,false,1,false
[producing2],4,31.537256658055693,0,2,1,false,false,0,false,1,false
[con_ready1],5,33.78071463685728,0,2,2,false,false,0,true,1,false
[con_ready2],6,53.4886327396139,0,2,2,false,true,0,true,1,true
[consuming2],7,53.80804799855199,0,2,1,false,false,0,true,2,false
[producing],8,64.94645075321336,1,2,2,false,false,0,true,2,false
[producing],9,85.02077328728632,2,2,3,false,false,0,true,2,false
[producing],10,91.04659445836803,3,2,4,false,false,0,true,2,false
[producing],11,94.6778529048633,4,2,5,false,false,0,true,2,false
[producing2],12,102.69225788124353,4,3,5,true,false,0,true,2,false
[consuming1],13,104.83267300233794,4,3,4,false,false,1,false,2,false
[con_ready1],14,108.38229679150055,4,3,5,false,false,1,true,2,false
[producing2],15,112.65578152020292,4,4,5,true,false,1,true,2,false
[consuming1],16,112.76551789007988,4,4,4,false,false,2,false,2,false
[producing2],17,127.76200651482478,4,5,4,true,false,2,false,2,false
