action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,15.789702308767051,1,0,1,false,false,0,false,0,false
[con_ready1],2,17.23667077773351,1,0,2,false,false,0,true,0,false
[con_ready2],3,20.454403486377934,1,0,2,false,true,0,true,0,true
[consuming2],4,20.9949394628029,1,0,1,false,false,0,true,1,false
[con_ready2],5,24.10703237378789,1,0,1,false,true,0,true,1,true
[consuming2],6,24.77308058291311,1,0,0,false,false,0,true,2,false
[producing2],7,60.16352098967784,1,1,1,false,false,0,true,2,false
[con_ready2],8,65.15456419713799,1,1,1,false,true,0,true,2,true
[consuming2],9,66.5562864099754,1,1,0,false,false,0,true,3,false
[producing2],10,70.09709714877772,1,2,1,false,false,0,true,3,false
[producing2],11,75.79614380474801,1,3,1,true,false,0,true,3,false
[consuming1],12,76.19815859486434,1,3,0,false,false,1,false,3,false
[producing2],13,91.82574141458689,1,4,1,false,false,1,false,3,false
[producing2],14,101.52766676094112,1,5,1,true,false,1,false,3,false
