action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,25.979688156145592,1,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,27.668423002635677,1,1,false,true,false,0,false,0,true,0,false
[consuming2],3,29.088010006127526,1,0,false,false,false,0,false,1,false,0,false
[producing],4,58.203342317739356,2,1,false,false,false,0,false,1,false,0,false
[con_ready3],5,60.33649933246874,2,1,false,false,true,0,false,1,false,0,true
[consuming3],6,62.00389901865001,2,0,false,false,false,0,false,1,false,1,false
[producing],7,63.56644237677134,3,1,false,false,false,0,false,1,false,1,false
[con_ready2],8,100.64580289219003,3,1,false,true,false,0,false,1,true,1,false
[consuming2],9,101.41946993085814,3,0,false,false,false,0,false,2,false,1,false
[producing],10,121.43778268208628,4,1,false,false,false,0,false,2,false,1,false
[con_ready1],11,123.67195350331328,4,2,false,false,false,0,true,2,false,1,false
[con_ready2],12,128.90979088374417,4,2,false,true,false,0,true,2,true,1,false
[consuming2],13,129.79650883117608,4,1,false,false,false,0,true,3,false,1,false
[con_ready3],14,156.58459651606097,4,1,false,false,true,0,true,3,false,1,true
[consuming3],15,157.73969236533222,4,0,false,false,false,0,true,3,false,2,false
[producing],16,164.68631902274646,5,1,false,false,false,0,true,3,false,2,false
[con_ready2],17,176.39079470998087,5,1,false,true,false,0,true,3,true,2,false
[consuming2],18,177.4288859435126,5,0,false,false,false,0,true,4,false,2,false
[producing],19,206.36701771719893,6,1,false,false,false,0,true,4,false,2,false
[con_ready2],20,213.4726497434655,6,1,false,true,false,0,true,4,true,2,false
[consuming2],21,213.84437628768032,6,0,false,false,false,0,true,5,false,2,false
[producing],22,221.0906319113044,7,1,false,false,false,0,true,5,false,2,false
[con_ready3],23,224.74723075439374,7,1,false,false,true,0,true,5,false,2,true
[consuming3],24,225.80865389466206,7,0,false,false,false,0,true,5,false,3,false
[producing],25,236.4942108296794,8,1,false,false,false,0,true,5,false,3,false
[con_ready3],26,244.308841367689,8,1,false,false,true,0,true,5,false,3,true
[consuming3],27,244.3797535452231,8,0,false,false,false,0,true,5,false,4,false
[producing],28,269.17244060357484,9,1,false,false,false,0,true,5,false,4,false
[con_ready2],29,286.3920267417076,9,1,false,true,false,0,true,5,true,4,false
[consuming2],30,286.5631854558786,9,0,false,false,false,0,true,6,false,4,false
[producing],31,329.0205132767756,10,1,false,false,false,0,true,6,false,4,false
[con_ready2],32,355.9503395544137,10,1,false,true,false,0,true,6,true,4,false
[consuming2],33,356.94961445570647,10,0,false,false,false,0,true,7,false,4,false
