action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,2.9063436498902484,1,1,false,false,false,0,false,0,false,0,false
[con_ready3],2,9.382702991615892,1,1,false,false,true,0,false,0,false,0,true
[consuming3],3,12.154464352588453,1,0,false,false,false,0,false,0,false,1,false
[producing],4,41.07766103589347,2,1,false,false,false,0,false,0,false,1,false
[con_ready3],5,61.82945916175075,2,1,false,false,true,0,false,0,false,1,true
[consuming3],6,62.800180542580115,2,0,false,false,false,0,false,0,false,2,false
[producing],7,79.8148886830466,3,1,false,false,false,0,false,0,false,2,false
[con_ready2],8,80.31899513841297,3,1,false,true,false,0,false,0,true,2,false
[consuming2],9,80.96905834669407,3,0,false,false,false,0,false,1,false,2,false
[producing],10,88.80692890646654,4,1,false,false,false,0,false,1,false,2,false
[con_ready1],11,92.09041864161698,4,2,false,false,false,0,true,1,false,2,false
[con_ready3],12,94.0243188752196,4,2,false,false,true,0,true,1,false,2,true
[consuming3],13,94.57281525673554,4,1,false,false,false,0,true,1,false,3,false
[con_ready3],14,114.05656918451793,4,1,false,false,true,0,true,1,false,3,true
[consuming3],15,114.26230323271261,4,0,false,false,false,0,true,1,false,4,false
[producing],16,115.64342926052123,5,1,false,false,false,0,true,1,false,4,false
[con_ready3],17,151.08637227578797,5,1,false,false,true,0,true,1,false,4,true
[consuming3],18,151.75441103799008,5,0,false,false,false,0,true,1,false,5,false
[producing],19,256.9859441520334,6,1,false,false,false,0,true,1,false,5,false
[con_ready3],20,276.01568879718263,6,1,false,false,true,0,true,1,false,5,true
[consuming3],21,276.29941914986955,6,0,false,false,false,0,true,1,false,6,false
[producing],22,404.6801387437699,7,1,false,false,false,0,true,1,false,6,false
[con_ready2],23,405.77984455607503,7,1,false,true,false,0,true,1,true,6,false
[consuming2],24,406.0437483331587,7,0,false,false,false,0,true,2,false,6,false
[producing],25,437.5613716120438,8,1,false,false,false,0,true,2,false,6,false
[con_ready3],26,438.72932250014696,8,1,false,false,true,0,true,2,false,6,true
[consuming3],27,439.0792568504253,8,0,false,false,false,0,true,2,false,7,false
[producing],28,458.2358738221199,9,1,false,false,false,0,true,2,false,7,false
[producing],29,462.3898698733208,10,1,true,false,false,0,true,2,false,7,false
[consuming1],30,462.7464048593161,10,0,false,false,false,1,false,2,false,7,false
