action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,36.41955097959971,1,1,false,false,false,0,false,0,false,0,false
[con_ready3],2,41.814321821637655,1,1,false,false,true,0,false,0,false,0,true
[consuming3],3,41.88852924693728,1,0,false,false,false,0,false,0,false,1,false
[producing],4,44.74594997206343,2,1,false,false,false,0,false,0,false,1,false
[con_ready2],5,47.82267514170013,2,1,false,true,false,0,false,0,true,1,false
[consuming2],6,48.394668300858875,2,0,false,false,false,0,false,1,false,1,false
[producing],7,58.319212856071935,3,1,false,false,false,0,false,1,false,1,false
[con_ready1],8,66.31656230926254,3,2,false,false,false,0,true,1,false,1,false
[con_ready3],9,86.16213868809463,3,2,false,false,true,0,true,1,false,1,true
[consuming3],10,88.42920001891656,3,1,false,false,false,0,true,1,false,2,false
[con_ready3],11,103.57814347224371,3,1,false,false,true,0,true,1,false,2,true
[consuming3],12,104.93101795676257,3,0,false,false,false,0,true,1,false,3,false
[producing],13,164.01455538626712,4,1,false,false,false,0,true,1,false,3,false
[con_ready2],14,170.34895605163817,4,1,false,true,false,0,true,1,true,3,false
[consuming2],15,172.19897357960673,4,0,false,false,false,0,true,2,false,3,false
[producing],16,192.72434641834803,5,1,false,false,false,0,true,2,false,3,false
[con_ready3],17,230.22961451829562,5,1,false,false,true,0,true,2,false,3,true
[consuming3],18,230.7670016898235,5,0,false,false,false,0,true,2,false,4,false
[producing],19,255.75348852865343,6,1,false,false,false,0,true,2,false,4,false
[con_ready3],20,282.5907346100756,6,1,false,false,true,0,true,2,false,4,true
[consuming3],21,283.90454155682784,6,0,false,false,false,0,true,2,false,5,false
[producing],22,295.3622084137734,7,1,false,false,false,0,true,2,false,5,false
[con_ready2],23,304.2579682801657,7,1,false,true,false,0,true,2,true,5,false
[consuming2],24,304.5431401852297,7,0,false,false,false,0,true,3,false,5,false
[producing],25,307.67110857700254,8,1,false,false,false,0,true,3,false,5,false
[producing],26,311.6984895566593,9,1,true,false,false,0,true,3,false,5,false
[consuming1],27,312.0842510749311,9,0,false,false,false,1,false,3,false,5,false
[producing],28,363.67554181669107,10,1,false,false,false,1,false,3,false,5,false
[con_ready3],29,366.54026071101396,10,1,false,false,true,1,false,3,false,5,true
[consuming3],30,367.1039190666214,10,0,false,false,false,1,false,3,false,6,false
