action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,12.729399245592601,1,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,24.16407117482425,1,1,false,true,false,0,false,0,true,0,false
[consuming2],3,25.560273281200537,1,0,false,false,false,0,false,1,false,0,false
[producing],4,38.382260311263146,2,1,false,false,false,0,false,1,false,0,false
[con_ready1],5,40.29047432417676,2,2,false,false,false,0,true,1,false,0,false
[con_ready2],6,42.759232770142454,2,2,false,true,false,0,true,1,true,0,false
[consuming2],7,43.0146500471917,2,1,false,false,false,0,true,2,false,0,false
[con_ready2],8,45.275066577755375,2,1,false,true,false,0,true,2,true,0,false
[consuming2],9,46.211055606730994,2,0,false,false,false,0,true,3,false,0,false
[producing],10,47.93240292639217,3,1,false,false,false,0,true,3,false,0,false
[con_ready3],11,55.67491187256975,3,1,false,false,true,0,true,3,false,0,true
[consuming3],12,56.08663059250279,3,0,false,false,false,0,true,3,false,1,false
[producing],13,94.7649060500294,4,1,false,false,false,0,true,3,false,1,false
[con_ready3],14,104.11110826786447,4,1,false,false,true,0,true,3,false,1,true
[consuming3],15,104.68394680820059,4,0,false,false,false,0,true,3,false,2,false
[producing],16,150.31937092190026,5,1,false,false,false,0,true,3,false,2,false
[con_ready3],17,156.81484315699782,5,1,false,false,true,0,true,3,false,2,true
[consuming3],18,157.60699110194062,5,0,false,false,false,0,true,3,false,3,false
[producing],19,237.05859781462527,6,1,false,false,false,0,true,3,false,3,false
[con_ready3],20,256.83312238596704,6,1,false,false,true,0,true,3,false,3,true
[consuming3],21,257.1678336843485,6,0,false,false,false,0,true,3,false,4,false
[producing],22,263.0139067396976,7,1,false,false,false,0,true,3,false,4,false
[con_ready3],23,263.52831076432517,7,1,false,false,true,0,true,3,false,4,true
[consuming3],24,263.96845994926883,7,0,false,false,false,0,true,3,false,5,false
[producing],25,272.85612124008793,8,1,false,false,false,0,true,3,false,5,false
[con_ready2],26,276.64844115366986,8,1,false,true,false,0,true,3,true,5,false
[consuming2],27,277.09846957678985,8,0,false,false,false,0,true,4,false,5,false
[producing],28,334.39416736955377,9,1,false,false,false,0,true,4,false,5,false
[producing],29,339.972429921094,10,1,true,false,false,0,true,4,false,5,false
[consuming1],30,342.81353641742663,10,0,false,false,false,1,false,4,false,5,false
