action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,11.633296465818072,1,1,false,false,false,0,false,0,false,0,false
[producing],2,14.562874570407438,2,2,false,false,false,0,false,0,false,0,false
[con_ready2],3,27.36794630266292,2,2,false,true,false,0,false,0,true,0,false
[consuming2],4,27.616383417086983,2,1,false,false,false,0,false,1,false,0,false
[con_ready1],5,29.95119826091269,2,1,true,false,false,0,true,1,false,0,false
[consuming1],6,30.53348606213417,2,0,false,false,false,1,false,1,false,0,false
[producing],7,35.18547813331439,3,1,false,false,false,1,false,1,false,0,false
[con_ready2],8,48.287373077284144,3,1,false,true,false,1,false,1,true,0,false
[consuming2],9,48.54308408526999,3,0,false,false,false,1,false,2,false,0,false
[producing],10,54.88854123695624,4,1,false,false,false,1,false,2,false,0,false
[producing],11,77.6035282285698,5,2,false,false,false,1,false,2,false,0,false
[con_ready3],12,83.39710200536139,5,2,false,false,true,1,false,2,false,0,true
[consuming3],13,83.61320999045765,5,1,false,false,false,1,false,2,false,1,false
[con_ready2],14,85.09157927681241,5,1,false,true,false,1,false,2,true,1,false
[consuming2],15,85.47569315346003,5,0,false,false,false,1,false,3,false,1,false
[producing],16,203.03499996190087,6,1,false,false,false,1,false,3,false,1,false
[producing],17,282.3230277520623,7,2,false,false,false,1,false,3,false,1,false
[con_ready2],18,303.5332018691885,7,2,false,true,false,1,false,3,true,1,false
[consuming2],19,303.6978701441372,7,1,false,false,false,1,false,4,false,1,false
[producing],20,306.2675430053739,8,2,false,false,false,1,false,4,false,1,false
[con_ready1],21,317.4351144326013,8,2,true,false,false,1,true,4,false,1,false
[consuming1],22,318.22589877157907,8,1,false,false,false,2,false,4,false,1,false
[con_ready2],23,325.90674073997053,8,1,false,true,false,2,false,4,true,1,false
[consuming2],24,327.0369957086484,8,0,false,false,false,2,false,5,false,1,false
[producing],25,335.21332736877565,9,1,false,false,false,2,false,5,false,1,false
[con_ready3],26,357.5219155289241,9,1,false,false,true,2,false,5,false,1,true
[consuming3],27,358.11928192155625,9,0,false,false,false,2,false,5,false,2,false
[producing],28,371.53848896122497,10,1,false,false,false,2,false,5,false,2,false
[con_ready1],29,372.40273068709524,10,1,true,false,false,2,true,5,false,2,false
[consuming1],30,374.3309034097723,10,0,false,false,false,3,false,5,false,2,false
[producing],31,453.90647879862973,11,1,false,false,false,3,false,5,false,2,false
[producing],32,455.2522683036412,12,2,false,false,false,3,false,5,false,2,false
[con_ready2],33,455.28490235866497,12,2,false,true,false,3,false,5,true,2,false
[consuming2],34,455.3714447543798,12,1,false,false,false,3,false,6,false,2,false
[producing],35,457.0409510143878,13,2,false,false,false,3,false,6,false,2,false
[con_ready2],36,458.03529539320806,13,2,false,true,false,3,false,6,true,2,false
[consuming2],37,458.6280371819699,13,1,false,false,false,3,false,7,false,2,false
[con_ready3],38,475.78661611951236,13,1,false,false,true,3,false,7,false,2,true
[consuming3],39,475.8015283369231,13,0,false,false,false,3,false,7,false,3,false
[producing],40,557.2598813398884,14,1,false,false,false,3,false,7,false,3,false
[con_ready3],41,561.755703487607,14,1,false,false,true,3,false,7,false,3,true
[consuming3],42,562.6161031446402,14,0,false,false,false,3,false,7,false,4,false
[producing],43,645.089997506154,15,1,false,false,false,3,false,7,false,4,false
[producing],44,669.8249365398403,16,2,false,false,false,3,false,7,false,4,false
[producing],45,670.1700721487924,17,3,false,false,false,3,false,7,false,4,false
[con_ready2],46,670.5913108047465,17,3,false,true,false,3,false,7,true,4,false
[consuming2],47,672.4603013335949,17,2,false,false,false,3,false,8,false,4,false
[con_ready2],48,677.632405291962,17,2,false,true,false,3,false,8,true,4,false
[consuming2],49,678.2934352001005,17,1,false,false,false,3,false,9,false,4,false
[con_ready1],50,680.3803342372348,17,1,true,false,false,3,true,9,false,4,false
[consuming1],51,682.5388290629097,17,0,false,false,false,4,false,9,false,4,false
[producing],52,695.5443687563397,18,1,false,false,false,4,false,9,false,4,false
[producing],53,695.8306081578842,19,2,false,false,false,4,false,9,false,4,false
[con_ready2],54,701.8697081430007,19,2,false,true,false,4,false,9,true,4,false
[consuming2],55,702.115247216304,19,1,false,false,false,4,false,10,false,4,false
[con_ready1],56,705.0179276111535,19,1,true,false,false,4,true,10,false,4,false
[consuming1],57,706.4028026404321,19,0,false,false,false,5,false,10,false,4,false
[producing],58,712.0139770570355,20,1,false,false,false,5,false,10,false,4,false
[con_ready1],59,716.7394807330655,20,1,true,false,false,5,true,10,false,4,false
[consuming1],60,718.3981095820175,20,0,false,false,false,6,false,10,false,4,false
[producing],61,731.4117390845197,21,1,false,false,false,6,false,10,false,4,false
[con_ready1],62,736.8263929725136,21,1,true,false,false,6,true,10,false,4,false
[consuming1],63,737.414652432439,21,0,false,false,false,7,false,10,false,4,false
[producing],64,786.5435530540636,22,1,false,false,false,7,false,10,false,4,false
[con_ready1],65,788.3161354113415,22,1,true,false,false,7,true,10,false,4,false
[consuming1],66,788.9415909061145,22,0,false,false,false,8,false,10,false,4,false
[producing],67,795.1409336550965,23,1,false,false,false,8,false,10,false,4,false
[con_ready2],68,807.1053417710843,23,1,false,true,false,8,false,10,true,4,false
[consuming2],69,807.2350664378132,23,0,false,false,false,8,false,11,false,4,false
[producing],70,836.260817859554,24,1,false,false,false,8,false,11,false,4,false
[producing],71,849.3254456929385,25,2,false,false,false,8,false,11,false,4,false
[con_ready1],72,849.9426865741677,25,2,true,false,false,8,true,11,false,4,false
[consuming1],73,850.5932918244765,25,1,false,false,false,9,false,11,false,4,false
[con_ready1],74,870.1945814409728,25,1,true,false,false,9,true,11,false,4,false
[consuming1],75,871.4286781177813,25,0,false,false,false,10,false,11,false,4,false
[producing],76,941.6493188901948,26,1,false,false,false,10,false,11,false,4,false
[con_ready2],77,944.6555138037414,26,1,false,true,false,10,false,11,true,4,false
[consuming2],78,949.0447179325239,26,0,false,false,false,10,false,12,false,4,false
[producing],79,1058.8442145731917,27,1,false,false,false,10,false,12,false,4,false
[con_ready3],80,1072.092146180515,27,1,false,false,true,10,false,12,false,4,true
[consuming3],81,1072.8678816532606,27,0,false,false,false,10,false,12,false,5,false
[producing],82,1079.4749084325144,28,1,false,false,false,10,false,12,false,5,false
[con_ready2],83,1081.771706024649,28,1,false,true,false,10,false,12,true,5,false
[consuming2],84,1082.1192968270323,28,0,false,false,false,10,false,13,false,5,false
[producing],85,1093.1166328947013,29,1,false,false,false,10,false,13,false,5,false
[con_ready3],86,1093.741584975781,29,1,false,false,true,10,false,13,false,5,true
[consuming3],87,1093.7469997514213,29,0,false,false,false,10,false,13,false,6,false
[producing],88,1112.109127159481,30,1,false,false,false,10,false,13,false,6,false
[con_ready3],89,1117.100990920276,30,1,false,false,true,10,false,13,false,6,true
[consuming3],90,1117.3670886369293,30,0,false,false,false,10,false,13,false,7,false
