action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,3.85980675389615,1,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,14.24654542005492,1,1,false,true,false,0,false,0,true,0,false
[consuming2],3,14.860419018782842,1,0,false,false,false,0,false,1,false,0,false
[producing],4,26.37446177276638,2,1,false,false,false,0,false,1,false,0,false
[producing],5,38.322175749196276,3,2,false,false,false,0,false,1,false,0,false
[con_ready3],6,48.00614607037796,3,2,false,false,true,0,false,1,false,0,true
[consuming3],7,48.06851852166593,3,1,false,false,false,0,false,1,false,1,false
[con_ready1],8,61.97268472821044,3,1,true,false,false,0,true,1,false,1,false
[consuming1],9,62.49543128628652,3,0,false,false,false,1,false,1,false,1,false
[producing],10,71.0869534728977,4,1,false,false,false,1,false,1,false,1,false
[con_ready2],11,77.4992665586513,4,1,false,true,false,1,false,1,true,1,false
[consuming2],12,78.26735045973619,4,0,false,false,false,1,false,2,false,1,false
[producing],13,115.38880495114373,5,1,false,false,false,1,false,2,false,1,false
[con_ready2],14,119.588341722272,5,1,false,true,false,1,false,2,true,1,false
[consuming2],15,119.99821391985441,5,0,false,false,false,1,false,3,false,1,false
[producing],16,251.07091136204565,6,1,false,false,false,1,false,3,false,1,false
[producing],17,252.86924212350291,7,2,false,false,false,1,false,3,false,1,false
[con_ready1],18,254.43252102244213,7,2,true,false,false,1,true,3,false,1,false
[consuming1],19,254.58906344626976,7,1,false,false,false,2,false,3,false,1,false
[con_ready3],20,261.95172228660255,7,1,false,false,true,2,false,3,false,1,true
[consuming3],21,262.5819572426456,7,0,false,false,false,2,false,3,false,2,false
[producing],22,283.3949022050682,8,1,false,false,false,2,false,3,false,2,false
[producing],23,286.5866154575528,9,2,false,false,false,2,false,3,false,2,false
[producing],24,287.6861244368488,10,3,false,false,false,2,false,3,false,2,false
[con_ready3],25,291.73069860601225,10,3,false,false,true,2,false,3,false,2,true
[consuming3],26,292.6828252948796,10,2,false,false,false,2,false,3,false,3,false
[producing],27,295.88917378148733,11,3,false,false,false,2,false,3,false,3,false
[producing],28,302.13336342666497,12,4,false,false,false,2,false,3,false,3,false
[producing],29,302.3766381566358,13,5,false,false,false,2,false,3,false,3,false
[producing],30,305.21978769298465,14,6,false,false,false,2,false,3,false,3,false
[con_ready2],31,305.44054335013027,14,6,false,true,false,2,false,3,true,3,false
[consuming2],32,305.5011164518833,14,5,false,false,false,2,false,4,false,3,false
[con_ready2],33,323.3781890621547,14,5,false,true,false,2,false,4,true,3,false
[consuming2],34,324.2426681410364,14,4,false,false,false,2,false,5,false,3,false
[con_ready3],35,339.9265824458768,14,4,false,false,true,2,false,5,false,3,true
[consuming3],36,343.13928168515463,14,3,false,false,false,2,false,5,false,4,false
[con_ready2],37,348.7912915637855,14,3,false,true,false,2,false,5,true,4,false
[consuming2],38,354.4711628559549,14,2,false,false,false,2,false,6,false,4,false
[con_ready1],39,365.0863813543965,14,2,true,false,false,2,true,6,false,4,false
