action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,26.007567497355282,1,1,false,false,false,0,false,0,false,0,false
[producing],2,28.992462011441564,2,2,false,false,false,0,false,0,false,0,false
[con_ready2],3,33.06920998878682,2,2,false,true,false,0,false,0,true,0,false
[consuming2],4,35.66866971716362,2,1,false,false,false,0,false,1,false,0,false
[producing],5,50.40093320546116,3,2,false,false,false,0,false,1,false,0,false
[con_ready3],6,58.774657912365605,3,2,false,false,true,0,false,1,false,0,true
[consuming3],7,60.01305715887149,3,1,false,false,false,0,false,1,false,1,false
[con_ready1],8,60.77367337883806,3,1,true,false,false,0,true,1,false,1,false
[consuming1],9,61.03451148509011,3,0,false,false,false,1,false,1,false,1,false
[producing],10,84.41727733365929,4,1,false,false,false,1,false,1,false,1,false
[con_ready2],11,109.52650718236892,4,1,false,true,false,1,false,1,true,1,false
[consuming2],12,109.92468057114895,4,0,false,false,false,1,false,2,false,1,false
[producing],13,121.55543252691398,5,1,false,false,false,1,false,2,false,1,false
[con_ready1],14,127.2807726824216,5,1,true,false,false,1,true,2,false,1,false
[consuming1],15,127.85857110054846,5,0,false,false,false,2,false,2,false,1,false
[producing],16,146.46214185236744,6,1,false,false,false,2,false,2,false,1,false
[producing],17,149.18392882642127,7,2,false,false,false,2,false,2,false,1,false
[con_ready1],18,166.66578264629894,7,2,true,false,false,2,true,2,false,1,false
[consuming1],19,169.99318556141472,7,1,false,false,false,3,false,2,false,1,false
[con_ready1],20,176.0505076494191,7,1,true,false,false,3,true,2,false,1,false
[consuming1],21,176.49906912415753,7,0,false,false,false,4,false,2,false,1,false
[producing],22,185.76518782579274,8,1,false,false,false,4,false,2,false,1,false
[producing],23,187.75659387033946,9,2,false,false,false,4,false,2,false,1,false
[producing],24,217.52362845214833,10,3,false,false,false,4,false,2,false,1,false
[con_ready1],25,229.60617962607083,10,3,true,false,false,4,true,2,false,1,false
[consuming1],26,232.18058656271353,10,2,false,false,false,5,false,2,false,1,false
[producing],27,249.0202667343201,11,3,false,false,false,5,false,2,false,1,false
[con_ready2],28,250.0239082032523,11,3,false,true,false,5,false,2,true,1,false
[consuming2],29,250.09156825260388,11,2,false,false,false,5,false,3,false,1,false
[producing],30,256.7264383548972,12,3,false,false,false,5,false,3,false,1,false
[producing],31,265.834405114875,13,4,false,false,false,5,false,3,false,1,false
[producing],32,274.7804093128385,14,5,false,false,false,5,false,3,false,1,false
[con_ready1],33,283.9877175350003,14,5,true,false,false,5,true,3,false,1,false
[consuming1],34,288.72320881018624,14,4,false,false,false,6,false,3,false,1,false
[con_ready3],35,304.75419320757817,14,4,false,false,true,6,false,3,false,1,true
[consuming3],36,305.43766755682583,14,3,false,false,false,6,false,3,false,2,false
[con_ready1],37,305.87322257013545,14,3,true,false,false,6,true,3,false,2,false
[consuming1],38,306.2693039599351,14,2,false,false,false,7,false,3,false,2,false
[con_ready3],39,332.3577488190014,14,2,false,false,true,7,false,3,false,2,true
[consuming3],40,332.81050996299814,14,1,false,false,false,7,false,3,false,3,false
[con_ready3],41,349.465244892516,14,1,false,false,true,7,false,3,false,3,true
[consuming3],42,349.6217637687647,14,0,false,false,false,7,false,3,false,4,false
[producing],43,369.49123177624114,15,1,false,false,false,7,false,3,false,4,false
[producing],44,409.5600955800398,16,2,false,false,false,7,false,3,false,4,false
[con_ready1],45,430.2223624858429,16,2,true,false,false,7,true,3,false,4,false
[consuming1],46,430.49322468994825,16,1,false,false,false,8,false,3,false,4,false
[producing],47,436.36471672533605,17,2,false,false,false,8,false,3,false,4,false
[con_ready2],48,440.14991180258966,17,2,false,true,false,8,false,3,true,4,false
[consuming2],49,442.5874978220651,17,1,false,false,false,8,false,4,false,4,false
[con_ready1],50,475.7452593817934,17,1,true,false,false,8,true,4,false,4,false
[consuming1],51,476.50002353868706,17,0,false,false,false,9,false,4,false,4,false
[producing],52,484.4788102414368,18,1,false,false,false,9,false,4,false,4,false
[con_ready3],53,495.07697934253343,18,1,false,false,true,9,false,4,false,4,true
[consuming3],54,495.8046551113339,18,0,false,false,false,9,false,4,false,5,false
[producing],55,498.8625501768317,19,1,false,false,false,9,false,4,false,5,false
[producing],56,499.62321339491774,20,2,false,false,false,9,false,4,false,5,false
[con_ready1],57,505.3952194799571,20,2,true,false,false,9,true,4,false,5,false
[consuming1],58,507.0941010658986,20,1,false,false,false,10,false,4,false,5,false
[con_ready2],59,507.5469324188592,20,1,false,true,false,10,false,4,true,5,false
[consuming2],60,507.9470947825577,20,0,false,false,false,10,false,5,false,5,false
[producing],61,510.20398158747076,21,1,false,false,false,10,false,5,false,5,false
[producing],62,516.5483131603293,22,2,false,false,false,10,false,5,false,5,false
[producing],63,517.0739178060268,23,3,false,false,false,10,false,5,false,5,false
[con_ready1],64,519.236019555527,23,3,true,false,false,10,true,5,false,5,false
[consuming1],65,521.1694445614713,23,2,false,false,false,11,false,5,false,5,false
[con_ready3],66,522.6000080022264,23,2,false,false,true,11,false,5,false,5,true
[consuming3],67,523.3145735656649,23,1,false,false,false,11,false,5,false,6,false
[con_ready1],68,525.2039747218402,23,1,true,false,false,11,true,5,false,6,false
[consuming1],69,526.2870733445862,23,0,false,false,false,12,false,5,false,6,false
[producing],70,531.6827738925442,24,1,false,false,false,12,false,5,false,6,false
[producing],71,538.9283353078855,25,2,false,false,false,12,false,5,false,6,false
[con_ready1],72,541.0245630444191,25,2,true,false,false,12,true,5,false,6,false
[consuming1],73,541.0804518342459,25,1,false,false,false,13,false,5,false,6,false
[con_ready3],74,551.0314904673196,25,1,false,false,true,13,false,5,false,6,true
[consuming3],75,551.2712469268654,25,0,false,false,false,13,false,5,false,7,false
[producing],76,601.6856890517731,26,1,false,false,false,13,false,5,false,7,false
[producing],77,631.7146669886469,27,2,false,false,false,13,false,5,false,7,false
[producing],78,634.7527505103652,28,3,false,false,false,13,false,5,false,7,false
[con_ready1],79,638.4258361051554,28,3,true,false,false,13,true,5,false,7,false
[consuming1],80,638.5067971728722,28,2,false,false,false,14,false,5,false,7,false
[producing],81,641.1447705264876,29,3,false,false,false,14,false,5,false,7,false
[con_ready3],82,645.2959917694819,29,3,false,false,true,14,false,5,false,7,true
[consuming3],83,647.3058156263183,29,2,false,false,false,14,false,5,false,8,false
[con_ready1],84,665.9569238960682,29,2,true,false,false,14,true,5,false,8,false
[consuming1],85,667.4720622390843,29,1,false,false,false,15,false,5,false,8,false
[con_ready1],86,698.6170864946914,29,1,true,false,false,15,true,5,false,8,false
[consuming1],87,699.3013335356083,29,0,false,false,false,16,false,5,false,8,false
[producing],88,724.6396682252883,30,1,false,false,false,16,false,5,false,8,false
[con_ready1],89,725.8258465571711,30,1,true,false,false,16,true,5,false,8,false
[consuming1],90,727.174714099584,30,0,false,false,false,17,false,5,false,8,false
