action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,0.09624116057292442,1,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,11.675755772765608,1,1,true,false,false,0,true,0,false,0,false
[consuming1],3,11.954678943326776,1,0,false,false,false,1,false,0,false,0,false
[producing],4,32.64996259880209,2,1,false,false,false,1,false,0,false,0,false
[producing],5,65.06869901088774,3,2,false,false,false,1,false,0,false,0,false
[con_ready2],6,68.07824728584455,3,2,false,true,false,1,false,0,true,0,false
[consuming2],7,68.71440292834535,3,1,false,false,false,1,false,1,false,0,false
[con_ready2],8,73.87724577572133,3,1,false,true,false,1,false,1,true,0,false
[consuming2],9,74.76531089125618,3,0,false,false,false,1,false,2,false,0,false
[producing],10,126.42816942360818,4,1,false,false,false,1,false,2,false,0,false
[producing],11,139.79922537834818,5,2,false,false,false,1,false,2,false,0,false
[producing],12,145.54337863717066,6,3,false,false,false,1,false,2,false,0,false
[con_ready3],13,154.11587623515072,6,3,false,false,true,1,false,2,false,0,true
[consuming3],14,155.9144143601055,6,2,false,false,false,1,false,2,false,1,false
[producing],15,160.58526395425525,7,3,false,false,false,1,false,2,false,1,false
[con_ready3],16,199.14052430658654,7,3,false,false,true,1,false,2,false,1,true
[consuming3],17,199.14421938613793,7,2,false,false,false,1,false,2,false,2,false
[con_ready3],18,215.61916051695056,7,2,false,false,true,1,false,2,false,2,true
[consuming3],19,219.11384699519542,7,1,false,false,false,1,false,2,false,3,false
[con_ready2],20,228.313559437296,7,1,false,true,false,1,false,2,true,3,false
[consuming2],21,228.9691306374188,7,0,false,false,false,1,false,3,false,3,false
[producing],22,235.71928352349573,8,1,false,false,false,1,false,3,false,3,false
[producing],23,239.99167625919483,9,2,false,false,false,1,false,3,false,3,false
[con_ready2],24,241.52958516862736,9,2,false,true,false,1,false,3,true,3,false
[consuming2],25,241.5523782340366,9,1,false,false,false,1,false,4,false,3,false
[con_ready1],26,251.46541688468182,9,1,true,false,false,1,true,4,false,3,false
[consuming1],27,253.77880476253696,9,0,false,false,false,2,false,4,false,3,false
[producing],28,317.04821979549814,10,1,false,false,false,2,false,4,false,3,false
[producing],29,329.06995028571407,11,2,false,false,false,2,false,4,false,3,false
[con_ready2],30,335.299840906157,11,2,false,true,false,2,false,4,true,3,false
[consuming2],31,335.3502301875243,11,1,false,false,false,2,false,5,false,3,false
[con_ready3],32,344.58426290417077,11,1,false,false,true,2,false,5,false,3,true
[consuming3],33,346.0896093515967,11,0,false,false,false,2,false,5,false,4,false
[producing],34,378.4413771197364,12,1,false,false,false,2,false,5,false,4,false
