action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,0.9865755054743822,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],2,6.6155722022538255,1,1,0,2,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],3,6.749896968705244,1,1,0,2,false,false,true,0,false,0,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],4,8.884344383929738,1,1,0,1,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing],5,11.268639616069997,2,1,0,2,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],6,14.163566764402983,2,2,0,3,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],7,24.27090381585224,2,2,0,3,false,true,false,0,false,0,true,1,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],8,24.787026112157047,2,2,0,2,false,false,false,0,false,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],9,25.145300002795825,2,2,1,3,false,false,false,0,false,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],10,25.196016707966574,2,2,1,4,false,false,false,0,true,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],11,37.54140023350036,2,2,1,4,false,false,false,0,true,1,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready13],12,49.0812238511512,2,2,1,4,false,false,false,0,true,1,false,1,false,1,1,false,false,true,0,false,0,false,0,true
[consuming13],13,49.5729951088766,2,2,1,4,false,false,false,0,true,1,false,1,false,1,0,false,false,false,0,false,0,false,1,false
[producing3],14,55.18394094501308,2,2,2,4,true,false,false,0,true,1,false,1,false,1,0,false,false,false,0,false,0,false,1,false
[consuming1],15,55.631178774952396,2,2,2,3,false,false,false,1,false,1,false,1,false,1,0,false,false,false,0,false,0,false,1,false
[producing2],16,64.74509862600001,2,3,2,4,false,false,false,1,false,1,false,1,false,1,0,false,false,false,0,false,0,false,1,false
[con_ready3],17,70.17978453137748,2,3,2,4,false,false,true,1,false,1,false,1,true,1,0,false,false,false,0,false,0,false,1,false
[consuming3],18,71.11865905708123,2,3,2,3,false,false,false,1,false,1,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[producing],19,71.28442068816307,3,3,2,4,false,false,false,1,false,1,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[producing],20,72.75139899834807,4,3,2,5,false,false,false,1,false,1,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[forwarding],21,77.39136772407876,4,3,2,5,false,false,false,1,false,1,false,2,false,2,1,false,false,false,0,false,0,false,1,false
[con_ready2],22,78.93480918154617,4,3,2,5,false,true,false,1,false,1,true,2,false,2,1,false,false,false,0,false,0,false,1,false
[consuming2],23,81.36730002399929,4,3,2,4,false,false,false,1,false,2,false,2,false,2,1,false,false,false,0,false,0,false,1,false
[con_ready11],24,82.23692230378673,4,3,2,4,false,false,false,1,false,2,false,2,false,2,1,true,false,false,0,true,0,false,1,false
[consuming11],25,82.7193249325087,4,3,2,4,false,false,false,1,false,2,false,2,false,2,0,false,false,false,1,false,0,false,1,false
[producing3],26,83.17342814938135,4,3,3,4,true,false,false,1,false,2,false,2,false,2,0,false,false,false,1,false,0,false,1,false
