,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6,s_X7,s_X8,s_X9,s_X10,s_X11,s_X12,s_X13,s_X14,s_X15,s_X16,s_X17,s_X18,s_X19,s_X20,s_X21,s_X22,s_X23,s_X24
0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,REST_X0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,[X0_X23_GET_req],2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,REST_X23,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4,REST_X23,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
5,[X23_X14_GET_req],5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0
6,REST_X14,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0
7,REST_X14,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0
8,[X14_X11_GET_req],8,27,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,6,0
9,REST_X11,9,27,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,6,0
10,REST_X11,10,27,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,6,0
11,[X11_X13_GET_req],11,27,0,0,0,0,0,0,0,0,0,0,10,0,1,6,0,0,0,0,0,0,0,0,6,0
12,REST_X13,12,27,0,0,0,0,0,0,0,0,0,0,10,0,2,6,0,0,0,0,0,0,0,0,6,0
13,REST_X13,13,27,0,0,0,0,0,0,0,0,0,0,10,0,17,6,0,0,0,0,0,0,0,0,6,0
14,[X13_X22_GET_req],14,27,0,0,0,0,0,0,0,0,0,0,10,0,18,6,0,0,0,0,0,0,0,1,6,0
15,REST_X22,15,27,0,0,0,0,0,0,0,0,0,0,10,0,18,6,0,0,0,0,0,0,0,2,6,0
16,REST_X22,16,27,0,0,0,0,0,0,0,0,0,0,10,0,18,6,0,0,0,0,0,0,0,3,6,0
17,[X13_X22_GET_resp_2xx],17,27,0,0,0,0,0,0,0,0,0,0,10,0,3,6,0,0,0,0,0,0,0,0,6,0
18,[X11_X13_GET_resp_2xx],18,27,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,6,0
19,[X14_X11_GET_resp_2xx],19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0
20,[X23_X14_GET_resp_2xx],20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
21,[X0_X23_GET_resp_2xx],21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,REST_X0,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,[X0_X23_GET_req],23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,REST_X23,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
25,REST_X23,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
26,[X23_X14_GET_req],26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0
27,REST_X14,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0
28,REST_X14,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0
29,[X14_X11_GET_req],29,27,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,6,0
30,REST_X11,30,27,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,6,0
31,REST_X11,31,27,0,0,0,0,0,0,0,0,0,0,13,0,0,6,0,0,0,0,0,0,0,0,6,0
32,[X11_X24_GET_req],32,27,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,6,1
33,REST_X24,33,27,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,6,2
34,REST_X24,34,27,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,6,3
35,[X11_X24_GET_resp_2xx],35,27,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,6,0
36,[X14_X11_GET_resp_2xx],36,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0
37,[X23_X14_GET_resp_2xx],37,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
38,[X0_X23_GET_resp_2xx],38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,REST_X0,39,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,[X0_X23_GET_req],40,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,REST_X23,41,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
42,REST_X23,42,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
43,[X23_X14_GET_req],43,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0
44,REST_X14,44,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0
45,REST_X14,45,27,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0
46,[X14_X11_GET_req],46,27,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,6,0
47,REST_X11,47,27,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,6,0
48,REST_X11,48,27,0,0,0,0,0,0,0,0,0,0,13,0,0,6,0,0,0,0,0,0,0,0,6,0
49,[X11_X24_GET_req],49,27,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,6,1
50,REST_X24,50,27,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,6,2
51,REST_X24,51,27,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,6,3
52,[X11_X24_GET_resp_2xx],52,27,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,6,0
53,[X14_X11_GET_resp_2xx],53,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0
54,[X23_X14_GET_resp_2xx],54,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
55,[X0_X23_GET_resp_2xx],55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,REST_X0,56,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,[X0_X17_GET_req],57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58,REST_X17,58,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
59,REST_X17,59,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
60,[X17_X8_GET_req],60,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
61,REST_X8,61,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
62,REST_X8,62,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
63,[X8_X3_GET_req],63,11,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
64,REST_X3,64,11,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
65,REST_X3,65,11,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
66,[X3_X4_GET_req],66,11,0,0,6,1,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
67,REST_X4,67,11,0,0,6,2,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
68,REST_X4,68,11,0,0,6,3,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
69,[X3_X4_GET_resp_2xx],69,11,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
70,[X8_X3_GET_resp_2xx],70,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
71,[X17_X8_GET_resp_2xx],71,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
72,[X0_X17_GET_resp_2xx],72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,REST_X0,73,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,[X0_X21_GET_req],74,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,REST_X21,75,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
76,REST_X21,76,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
77,[X21_X10_GET_req],77,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0
78,REST_X10,78,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0
79,REST_X10,79,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0
80,[X21_X10_GET_resp_2xx],80,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
81,[X0_X21_GET_resp_2xx],81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,REST_X0,82,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,[X0_X23_GET_req],83,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84,REST_X23,84,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
85,REST_X23,85,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
86,[X23_X14_GET_req],86,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0
87,REST_X14,87,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0
88,REST_X14,88,27,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0
89,[X14_X11_GET_req],89,27,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,6,0
90,REST_X11,90,27,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,6,0
91,REST_X11,91,27,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,6,0
92,[X11_X15_GET_req],92,27,0,0,0,0,0,0,0,0,0,0,6,0,0,6,1,0,0,0,0,0,0,0,6,0
93,REST_X15,93,27,0,0,0,0,0,0,0,0,0,0,6,0,0,6,2,0,0,0,0,0,0,0,6,0
94,REST_X15,94,27,0,0,0,0,0,0,0,0,0,0,6,0,0,6,5,0,0,0,0,0,0,0,6,0
95,[X15_X12_GET_req],95,27,0,0,0,0,0,0,0,0,0,0,6,1,0,6,6,0,0,0,0,0,0,0,6,0
96,REST_X12,96,27,0,0,0,0,0,0,0,0,0,0,6,2,0,6,6,0,0,0,0,0,0,0,6,0
97,REST_X12,97,27,0,0,0,0,0,0,0,0,0,0,6,3,0,6,6,0,0,0,0,0,0,0,6,0
98,[X15_X12_GET_resp_2xx],98,27,0,0,0,0,0,0,0,0,0,0,6,0,0,6,3,0,0,0,0,0,0,0,6,0
99,[X11_X15_GET_resp_2xx],99,27,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,6,0
100,[X14_X11_GET_resp_2xx],100,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0
101,[X23_X14_GET_resp_2xx],101,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
102,[X0_X23_GET_resp_2xx],102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,REST_X0,103,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
