action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,7.722999905336748,1,0,0,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,21.34758423739569,1,0,0,1,false,true,false,0,false,0,true,0,false
[consuming2],3,22.70862885734743,1,0,0,0,false,false,false,0,false,1,false,0,false
[producing],4,51.01912681000016,2,0,0,1,false,false,false,0,false,1,false,0,false
[producing],5,56.65922351529386,3,0,0,2,false,false,false,0,false,1,false,0,false
[producing2],6,64.94065018703378,3,1,0,3,false,false,false,0,false,1,false,0,false
[con_ready3],7,68.01263439869356,3,1,0,3,false,false,true,0,false,1,false,0,true
[consuming3],8,70.92571345849193,3,1,0,2,false,false,false,0,false,1,false,1,false
[con_ready3],9,76.4492329989136,3,1,0,2,false,false,true,0,false,1,false,1,true
[consuming3],10,76.5303951178586,3,1,0,1,false,false,false,0,false,1,false,2,false
[producing],11,78.76575242549497,4,1,0,2,false,false,false,0,false,1,false,2,false
[con_ready3],12,96.78116822965332,4,1,0,2,false,false,true,0,false,1,false,2,true
[consuming3],13,98.99305636050336,4,1,0,1,false,false,false,0,false,1,false,3,false
[con_ready2],14,105.48401092735743,4,1,0,1,false,true,false,0,false,1,true,3,false
[consuming2],15,105.78529202257128,4,1,0,0,false,false,false,0,false,2,false,3,false
[producing],16,113.8884327182539,5,1,0,1,false,false,false,0,false,2,false,3,false
[producing],17,118.81802294702253,6,1,0,2,false,false,false,0,false,2,false,3,false
[producing3],18,119.33990096932843,6,1,1,2,true,false,false,0,false,2,false,3,false
