,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6,s_X7,s_X8,s_X9,s_X10,s_X11,s_X12,s_X13,s_X14,s_X15,s_X16,s_X17,s_X18,s_X19
0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,REST_X0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,[X0_X14_GET_req],2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,REST_X14,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4,REST_X14,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
5,[X14_X13_GET_req],5,19,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0
6,REST_X13,6,19,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0
7,REST_X13,7,19,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0
8,[X13_X3_GET_req],8,19,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0
9,REST_X3,9,19,0,0,2,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0
10,REST_X3,10,19,0,0,9,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0
11,[X3_X16_GET_req],11,19,0,0,10,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0
12,REST_X16,12,19,0,0,10,0,0,0,0,0,0,0,0,0,6,6,0,2,0,0,0
13,REST_X16,13,19,0,0,10,0,0,0,0,0,0,0,0,0,6,6,0,9,0,0,0
14,[X16_X15_GET_req],14,19,0,0,10,0,0,0,0,0,0,0,0,0,6,6,1,10,0,0,0
15,REST_X15,15,19,0,0,10,0,0,0,0,0,0,0,0,0,6,6,2,10,0,0,0
16,REST_X15,16,19,0,0,10,0,0,0,0,0,0,0,0,0,6,6,4,10,0,0,0
17,[X16_X15_GET_resp_5xx],17,19,0,0,10,0,0,0,0,0,0,0,0,0,6,6,0,11,0,0,0
18,[X16_X15_GET_req],18,19,0,0,10,0,0,0,0,0,0,0,0,0,6,6,1,12,0,0,0
19,REST_X15,19,19,0,0,10,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0
20,REST_X15,20,19,0,0,10,0,0,0,0,0,0,0,0,0,6,6,3,12,0,0,0
21,[X16_X15_GET_resp_2xx],21,19,0,0,10,0,0,0,0,0,0,0,0,0,6,6,0,3,0,0,0
22,[X3_X16_GET_resp_2xx],22,19,0,0,3,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0
23,[X13_X3_GET_resp_2xx],23,19,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0
24,[X14_X13_GET_resp_2xx],24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
25,[X0_X14_GET_resp_2xx],25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,REST_X0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,[X0_X1_GET_req],27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,REST_X1,28,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,REST_X1,29,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,[X0_X1_GET_resp_2xx],30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,REST_X0,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,[X0_X14_GET_req],32,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,REST_X14,33,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
34,REST_X14,34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
35,[X14_X13_GET_req],35,19,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0
36,REST_X13,36,19,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0
37,REST_X13,37,19,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0
38,[X13_X3_GET_req],38,19,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0
39,REST_X3,39,19,0,0,2,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0
40,REST_X3,40,19,0,0,9,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0
41,[X3_X16_GET_req],41,19,0,0,10,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0
42,REST_X16,42,19,0,0,10,0,0,0,0,0,0,0,0,0,6,6,0,2,0,0,0
43,REST_X16,43,19,0,0,10,0,0,0,0,0,0,0,0,0,6,6,0,5,0,0,0
44,[X16_X2_GET_req],44,19,0,1,10,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0
45,REST_X2,45,19,0,2,10,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0
46,REST_X2,46,19,0,5,10,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0
47,[X2_X8_GET_req],47,19,0,6,10,0,0,0,0,1,0,0,0,0,6,6,0,6,0,0,0
48,REST_X8,48,19,0,6,10,0,0,0,0,2,0,0,0,0,6,6,0,6,0,0,0
49,REST_X8,49,19,0,6,10,0,0,0,0,3,0,0,0,0,6,6,0,6,0,0,0
