,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6,s_X7,s_X8,s_X9,s_X10,s_X11,s_X12,s_X13,s_X14,s_X15,s_X16,s_X17,s_X18,s_X19
0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,REST_X0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,[X0_X2_GET_req],2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,REST_X2,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,REST_X2,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,[X2_X8_GET_req],5,3,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,REST_X8,6,3,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
7,REST_X8,7,3,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
8,[X2_X8_GET_resp_2xx],8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,[X0_X2_GET_resp_2xx],9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,REST_X0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,[X0_X2_GET_req],11,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,REST_X2,12,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,REST_X2,13,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,[X2_X6_GET_req],14,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,REST_X6,15,3,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
16,REST_X6,16,3,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
17,[X6_X1_GET_req],17,3,1,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
18,REST_X1,18,3,2,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
19,REST_X1,19,3,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
20,[X6_X1_GET_resp_2xx],20,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
21,[X2_X6_GET_resp_2xx],21,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,[X0_X2_GET_resp_2xx],22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,REST_X0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,[X0_X2_GET_req],24,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,REST_X2,25,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,REST_X2,26,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,[X2_X8_GET_req],27,3,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,REST_X8,28,3,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
29,REST_X8,29,3,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
30,[X2_X8_GET_resp_2xx],30,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,[X0_X2_GET_resp_2xx],31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,REST_X0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
