action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,5.704518179667911,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],2,11.893177080037129,1,0,1,2,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],3,15.585773058350812,2,0,1,3,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],4,21.506427261264854,2,0,1,3,false,false,true,0,false,0,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],5,23.009357363340545,2,0,1,2,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],6,24.08981737008938,2,1,1,3,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],7,53.48548535627131,2,1,1,3,false,true,false,0,false,0,true,1,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],8,55.74658938526254,2,1,1,2,false,false,false,0,false,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],9,57.79866043743549,2,2,1,3,false,false,false,0,false,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],10,60.15310470862478,2,2,1,3,false,false,true,0,false,1,false,1,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],11,60.89156933829156,2,2,1,2,false,false,false,0,false,1,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],12,61.72865794931913,2,3,1,3,false,false,false,0,false,1,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],13,73.84976842794028,2,3,1,3,false,true,false,0,false,1,true,2,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],14,75.57398676130674,2,3,1,2,false,false,false,0,false,2,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],15,80.22371843906838,2,4,1,3,false,false,false,0,false,2,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],16,83.72981023327577,2,4,1,3,true,false,false,0,true,2,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],17,83.86709729605042,2,4,1,2,false,false,false,1,false,2,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],18,87.97410178564037,2,4,1,2,false,false,false,1,false,2,false,2,false,1,1,false,false,false,0,false,0,false,0,false
[producing3],19,87.990669366709,2,4,2,3,false,false,false,1,false,2,false,2,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready1],20,91.11960504992427,2,4,2,3,true,false,false,1,true,2,false,2,false,1,1,false,false,false,0,false,0,false,0,false
[consuming1],21,91.6364017141908,2,4,2,2,false,false,false,2,false,2,false,2,false,1,1,false,false,false,0,false,0,false,0,false
[forwarding],22,93.3414473863135,2,4,2,2,false,false,false,2,false,2,false,2,false,2,2,false,false,false,0,false,0,false,0,false
[con_ready2],23,98.37037723714586,2,4,2,2,false,true,false,2,false,2,true,2,false,2,2,false,false,false,0,false,0,false,0,false
[consuming2],24,98.41135829307642,2,4,2,1,false,false,false,2,false,3,false,2,false,2,2,false,false,false,0,false,0,false,0,false
[con_ready11],25,100.33043238992903,2,4,2,1,false,false,false,2,false,3,false,2,false,2,2,true,false,false,0,true,0,false,0,false
[consuming11],26,100.51712144292442,2,4,2,1,false,false,false,2,false,3,false,2,false,2,1,false,false,false,1,false,0,false,0,false
[producing2],27,106.84126480766099,2,5,2,2,false,false,false,2,false,3,false,2,false,2,1,false,false,false,1,false,0,false,0,false
[producing2],28,118.37526410089181,2,6,2,3,false,false,false,2,false,3,false,2,false,2,1,false,false,false,1,false,0,false,0,false
[con_ready11],29,121.7073625546772,2,6,2,3,false,false,false,2,false,3,false,2,false,2,1,true,false,false,1,true,0,false,0,false
[consuming11],30,121.82179169735888,2,6,2,3,false,false,false,2,false,3,false,2,false,2,0,false,false,false,2,false,0,false,0,false
[con_ready3],31,129.0510673201584,2,6,2,3,false,false,true,2,false,3,false,2,true,2,0,false,false,false,2,false,0,false,0,false
[consuming3],32,129.7004638700419,2,6,2,2,false,false,false,2,false,3,false,3,false,2,0,false,false,false,2,false,0,false,0,false
[producing2],33,131.3079624456351,2,7,2,3,false,false,false,2,false,3,false,3,false,2,0,false,false,false,2,false,0,false,0,false
[con_ready2],34,131.63279052464497,2,7,2,3,false,true,false,2,false,3,true,3,false,2,0,false,false,false,2,false,0,false,0,false
[consuming2],35,133.26050372587247,2,7,2,2,false,false,false,2,false,4,false,3,false,2,0,false,false,false,2,false,0,false,0,false
[con_ready1],36,133.56593086380957,2,7,2,2,true,false,false,2,true,4,false,3,false,2,0,false,false,false,2,false,0,false,0,false
[consuming1],37,133.74667997337662,2,7,2,1,false,false,false,3,false,4,false,3,false,2,0,false,false,false,2,false,0,false,0,false
[producing],38,135.3047587768196,3,7,2,2,false,false,false,3,false,4,false,3,false,2,0,false,false,false,2,false,0,false,0,false
[forwarding],39,136.9847240099958,3,7,2,2,false,false,false,3,false,4,false,3,false,3,1,false,false,false,2,false,0,false,0,false
[con_ready12],40,144.8285076350655,3,7,2,2,false,false,false,3,false,4,false,3,false,3,1,false,true,false,2,false,0,true,0,false
[producing3],41,145.1156909053363,3,7,3,3,false,false,false,3,false,4,false,3,false,3,1,false,true,false,2,false,0,true,0,false
[consuming12],42,145.4843258783117,3,7,3,3,false,false,false,3,false,4,false,3,false,3,0,false,false,false,2,false,1,false,0,false
[con_ready1],43,149.0390650788168,3,7,3,3,true,false,false,3,true,4,false,3,false,3,0,false,false,false,2,false,1,false,0,false
[consuming1],44,149.37651067673443,3,7,3,2,false,false,false,4,false,4,false,3,false,3,0,false,false,false,2,false,1,false,0,false
[producing3],45,149.4232828696248,3,7,4,3,false,false,false,4,false,4,false,3,false,3,0,false,false,false,2,false,1,false,0,false
[con_ready3],46,164.7772548107537,3,7,4,3,false,false,true,4,false,4,false,3,true,3,0,false,false,false,2,false,1,false,0,false
[consuming3],47,164.96717527999766,3,7,4,2,false,false,false,4,false,4,false,4,false,3,0,false,false,false,2,false,1,false,0,false
[producing],48,173.5129247401026,4,7,4,3,false,false,false,4,false,4,false,4,false,3,0,false,false,false,2,false,1,false,0,false
[con_ready1],49,178.3303809882835,4,7,4,3,true,false,false,4,true,4,false,4,false,3,0,false,false,false,2,false,1,false,0,false
[consuming1],50,179.25717040593565,4,7,4,2,false,false,false,5,false,4,false,4,false,3,0,false,false,false,2,false,1,false,0,false
[producing2],51,185.17461495742302,4,8,4,3,false,false,false,5,false,4,false,4,false,3,0,false,false,false,2,false,1,false,0,false
[con_ready2],52,185.88042681918313,4,8,4,3,false,true,false,5,false,4,true,4,false,3,0,false,false,false,2,false,1,false,0,false
[consuming2],53,185.93339680730483,4,8,4,2,false,false,false,5,false,5,false,4,false,3,0,false,false,false,2,false,1,false,0,false
[con_ready1],54,187.72031810672695,4,8,4,2,true,false,false,5,true,5,false,4,false,3,0,false,false,false,2,false,1,false,0,false
[consuming1],55,188.66237298878977,4,8,4,1,false,false,false,6,false,5,false,4,false,3,0,false,false,false,2,false,1,false,0,false
[con_ready2],56,188.6922508128186,4,8,4,1,false,true,false,6,false,5,true,4,false,3,0,false,false,false,2,false,1,false,0,false
[consuming2],57,190.04396102644554,4,8,4,0,false,false,false,6,false,6,false,4,false,3,0,false,false,false,2,false,1,false,0,false
[forwarding],58,194.85241407119807,4,8,4,0,false,false,false,6,false,6,false,4,false,4,1,false,false,false,2,false,1,false,0,false
[con_ready13],59,200.4655457484934,4,8,4,0,false,false,false,6,false,6,false,4,false,4,1,false,false,true,2,false,1,false,0,true
[consuming13],60,201.72108090494257,4,8,4,0,false,false,false,6,false,6,false,4,false,4,0,false,false,false,2,false,1,false,1,false
[producing],61,204.7340401132527,5,8,4,1,false,false,false,6,false,6,false,4,false,4,0,false,false,false,2,false,1,false,1,false
[con_ready1],62,208.51032106173665,5,8,4,1,true,false,false,6,true,6,false,4,false,4,0,false,false,false,2,false,1,false,1,false
[consuming1],63,209.93818938022005,5,8,4,0,false,false,false,7,false,6,false,4,false,4,0,false,false,false,2,false,1,false,1,false
[producing],64,218.4559745982137,6,8,4,1,false,false,false,7,false,6,false,4,false,4,0,false,false,false,2,false,1,false,1,false
[producing3],65,220.26091455530306,6,8,5,2,false,false,false,7,false,6,false,4,false,4,0,false,false,false,2,false,1,false,1,false
[producing2],66,222.667716076957,6,9,5,3,false,false,false,7,false,6,false,4,false,4,0,false,false,false,2,false,1,false,1,false
[con_ready2],67,230.45142864363544,6,9,5,3,false,true,false,7,false,6,true,4,false,4,0,false,false,false,2,false,1,false,1,false
[consuming2],68,231.42590819752292,6,9,5,2,false,false,false,7,false,7,false,4,false,4,0,false,false,false,2,false,1,false,1,false
[con_ready1],69,235.90241496154857,6,9,5,2,true,false,false,7,true,7,false,4,false,4,0,false,false,false,2,false,1,false,1,false
[consuming1],70,236.36932142766452,6,9,5,1,false,false,false,8,false,7,false,4,false,4,0,false,false,false,2,false,1,false,1,false
[con_ready2],71,238.63231912184253,6,9,5,1,false,true,false,8,false,7,true,4,false,4,0,false,false,false,2,false,1,false,1,false
[consuming2],72,239.08468283740388,6,9,5,0,false,false,false,8,false,8,false,4,false,4,0,false,false,false,2,false,1,false,1,false
[producing],73,277.73262894891405,7,9,5,1,false,false,false,8,false,8,false,4,false,4,0,false,false,false,2,false,1,false,1,false
[producing],74,278.5363315533222,8,9,5,2,false,false,false,8,false,8,false,4,false,4,0,false,false,false,2,false,1,false,1,false
[producing2],75,281.522640212707,8,10,5,3,false,false,false,8,false,8,false,4,false,4,0,false,false,false,2,false,1,false,1,false
[con_ready3],76,284.38661811479807,8,10,5,3,false,false,true,8,false,8,false,4,true,4,0,false,false,false,2,false,1,false,1,false
[consuming3],77,284.8721243322569,8,10,5,2,false,false,false,8,false,8,false,5,false,4,0,false,false,false,2,false,1,false,1,false
[producing2],78,285.2366554993483,8,11,5,3,false,false,false,8,false,8,false,5,false,4,0,false,false,false,2,false,1,false,1,false
[con_ready2],79,303.1074492948736,8,11,5,3,false,true,false,8,false,8,true,5,false,4,0,false,false,false,2,false,1,false,1,false
[consuming2],80,305.0893729684527,8,11,5,2,false,false,false,8,false,9,false,5,false,4,0,false,false,false,2,false,1,false,1,false
[producing2],81,305.87646243483437,8,12,5,3,false,false,false,8,false,9,false,5,false,4,0,false,false,false,2,false,1,false,1,false
[con_ready1],82,307.6507307030991,8,12,5,3,true,false,false,8,true,9,false,5,false,4,0,false,false,false,2,false,1,false,1,false
[consuming1],83,307.69637012084905,8,12,5,2,false,false,false,9,false,9,false,5,false,4,0,false,false,false,2,false,1,false,1,false
[con_ready2],84,309.0531967306964,8,12,5,2,false,true,false,9,false,9,true,5,false,4,0,false,false,false,2,false,1,false,1,false
[consuming2],85,309.1927743878367,8,12,5,1,false,false,false,9,false,10,false,5,false,4,0,false,false,false,2,false,1,false,1,false
[producing3],86,311.11460704574034,8,12,6,2,false,false,false,9,false,10,false,5,false,4,0,false,false,false,2,false,1,false,1,false
[con_ready3],87,313.38371726443654,8,12,6,2,false,false,true,9,false,10,false,5,true,4,0,false,false,false,2,false,1,false,1,false
[consuming3],88,313.6723934117053,8,12,6,1,false,false,false,9,false,10,false,6,false,4,0,false,false,false,2,false,1,false,1,false
[con_ready3],89,317.4994222460979,8,12,6,1,false,false,true,9,false,10,false,6,true,4,0,false,false,false,2,false,1,false,1,false
[consuming3],90,319.2654340439478,8,12,6,0,false,false,false,9,false,10,false,7,false,4,0,false,false,false,2,false,1,false,1,false
[producing],91,331.7027063770137,9,12,6,1,false,false,false,9,false,10,false,7,false,4,0,false,false,false,2,false,1,false,1,false
[producing2],92,334.3506212389165,9,13,6,2,false,false,false,9,false,10,false,7,false,4,0,false,false,false,2,false,1,false,1,false
[forwarding],93,339.9718994912024,9,13,6,2,false,false,false,9,false,10,false,7,false,5,1,false,false,false,2,false,1,false,1,false
[con_ready1],94,342.0437751668782,9,13,6,2,true,false,false,9,true,10,false,7,false,5,1,false,false,false,2,false,1,false,1,false
[consuming1],95,344.52638799580757,9,13,6,1,false,false,false,10,false,10,false,7,false,5,1,false,false,false,2,false,1,false,1,false
[con_ready11],96,349.85783880854507,9,13,6,1,false,false,false,10,false,10,false,7,false,5,1,true,false,false,2,true,1,false,1,false
[consuming11],97,350.90535423484255,9,13,6,1,false,false,false,10,false,10,false,7,false,5,0,false,false,false,3,false,1,false,1,false
[producing3],98,350.9295834094755,9,13,7,2,false,false,false,10,false,10,false,7,false,5,0,false,false,false,3,false,1,false,1,false
[con_ready3],99,353.12850777555366,9,13,7,2,false,false,true,10,false,10,false,7,true,5,0,false,false,false,3,false,1,false,1,false
[consuming3],100,353.5986899205151,9,13,7,1,false,false,false,10,false,10,false,8,false,5,0,false,false,false,3,false,1,false,1,false
[producing2],101,354.6632878812541,9,14,7,2,false,false,false,10,false,10,false,8,false,5,0,false,false,false,3,false,1,false,1,false
[con_ready1],102,355.48357181615717,9,14,7,2,true,false,false,10,true,10,false,8,false,5,0,false,false,false,3,false,1,false,1,false
[consuming1],103,356.72732822904175,9,14,7,1,false,false,false,11,false,10,false,8,false,5,0,false,false,false,3,false,1,false,1,false
[producing2],104,365.3292018081054,9,15,7,2,false,false,false,11,false,10,false,8,false,5,0,false,false,false,3,false,1,false,1,false
[producing3],105,366.3489058283542,9,15,8,3,false,false,false,11,false,10,false,8,false,5,0,false,false,false,3,false,1,false,1,false
[con_ready2],106,377.9280807967169,9,15,8,3,false,true,false,11,false,10,true,8,false,5,0,false,false,false,3,false,1,false,1,false
[consuming2],107,379.0464865979265,9,15,8,2,false,false,false,11,false,11,false,8,false,5,0,false,false,false,3,false,1,false,1,false
[forwarding],108,381.08451092916977,9,15,8,2,false,false,false,11,false,11,false,8,false,6,1,false,false,false,3,false,1,false,1,false
[con_ready2],109,384.1773082227307,9,15,8,2,false,true,false,11,false,11,true,8,false,6,1,false,false,false,3,false,1,false,1,false
[consuming2],110,385.47975795653804,9,15,8,1,false,false,false,11,false,12,false,8,false,6,1,false,false,false,3,false,1,false,1,false
[producing],111,385.73232838905426,10,15,8,2,false,false,false,11,false,12,false,8,false,6,1,false,false,false,3,false,1,false,1,false
[con_ready3],112,389.84206997780353,10,15,8,2,false,false,true,11,false,12,false,8,true,6,1,false,false,false,3,false,1,false,1,false
[consuming3],113,390.81191508646043,10,15,8,1,false,false,false,11,false,12,false,9,false,6,1,false,false,false,3,false,1,false,1,false
[forwarding],114,391.1306063301623,10,15,8,1,false,false,false,11,false,12,false,9,false,7,2,false,false,false,3,false,1,false,1,false
[con_ready13],115,391.2142076798617,10,15,8,1,false,false,false,11,false,12,false,9,false,7,2,false,false,true,3,false,1,false,1,true
[consuming13],116,391.76426617856555,10,15,8,1,false,false,false,11,false,12,false,9,false,7,1,false,false,false,3,false,1,false,2,false
[producing2],117,393.87565621640414,10,16,8,2,false,false,false,11,false,12,false,9,false,7,1,false,false,false,3,false,1,false,2,false
[producing3],118,398.0404144024442,10,16,9,3,false,false,false,11,false,12,false,9,false,7,1,false,false,false,3,false,1,false,2,false
[con_ready11],119,398.37562579680815,10,16,9,3,false,false,false,11,false,12,false,9,false,7,1,true,false,false,3,true,1,false,2,false
[consuming11],120,400.3136724622947,10,16,9,3,false,false,false,11,false,12,false,9,false,7,0,false,false,false,4,false,1,false,2,false
[con_ready1],121,414.85136108770195,10,16,9,3,true,false,false,11,true,12,false,9,false,7,0,false,false,false,4,false,1,false,2,false
[consuming1],122,416.22447759889775,10,16,9,2,false,false,false,12,false,12,false,9,false,7,0,false,false,false,4,false,1,false,2,false
[producing2],123,419.8785458694448,10,17,9,3,false,false,false,12,false,12,false,9,false,7,0,false,false,false,4,false,1,false,2,false
[forwarding],124,420.2187990011736,10,17,9,3,false,false,false,12,false,12,false,9,false,8,1,false,false,false,4,false,1,false,2,false
[con_ready13],125,429.5098210823764,10,17,9,3,false,false,false,12,false,12,false,9,false,8,1,false,false,true,4,false,1,false,2,true
[consuming13],126,430.6718412656472,10,17,9,3,false,false,false,12,false,12,false,9,false,8,0,false,false,false,4,false,1,false,3,false
[con_ready2],127,441.1882150185742,10,17,9,3,false,true,false,12,false,12,true,9,false,8,0,false,false,false,4,false,1,false,3,false
[forwarding],128,441.96864615041517,10,17,9,3,false,true,false,12,false,12,true,9,false,9,1,false,false,false,4,false,1,false,3,false
[consuming2],129,443.09932030538886,10,17,9,2,false,false,false,12,false,13,false,9,false,9,1,false,false,false,4,false,1,false,3,false
[producing2],130,450.43784217027115,10,18,9,3,false,false,false,12,false,13,false,9,false,9,1,false,false,false,4,false,1,false,3,false
[con_ready13],131,451.7319824773664,10,18,9,3,false,false,false,12,false,13,false,9,false,9,1,false,false,true,4,false,1,false,3,true
[consuming13],132,452.326867177365,10,18,9,3,false,false,false,12,false,13,false,9,false,9,0,false,false,false,4,false,1,false,4,false
[con_ready1],133,457.17342334044844,10,18,9,3,true,false,false,12,true,13,false,9,false,9,0,false,false,false,4,false,1,false,4,false
[consuming1],134,457.43704511494764,10,18,9,2,false,false,false,13,false,13,false,9,false,9,0,false,false,false,4,false,1,false,4,false
[con_ready3],135,458.6813242965124,10,18,9,2,false,false,true,13,false,13,false,9,true,9,0,false,false,false,4,false,1,false,4,false
[consuming3],136,459.3446120377593,10,18,9,1,false,false,false,13,false,13,false,10,false,9,0,false,false,false,4,false,1,false,4,false
[producing],137,463.0152287410027,11,18,9,2,false,false,false,13,false,13,false,10,false,9,0,false,false,false,4,false,1,false,4,false
[forwarding],138,465.8469235316029,11,18,9,2,false,false,false,13,false,13,false,10,false,10,1,false,false,false,4,false,1,false,4,false
[producing3],139,466.62860436873,11,18,10,3,false,false,false,13,false,13,false,10,false,10,1,false,false,false,4,false,1,false,4,false
[con_ready1],140,484.9011070472531,11,18,10,3,true,false,false,13,true,13,false,10,false,10,1,false,false,false,4,false,1,false,4,false
[consuming1],141,484.9157564321313,11,18,10,2,false,false,false,14,false,13,false,10,false,10,1,false,false,false,4,false,1,false,4,false
[con_ready12],142,485.87977225503215,11,18,10,2,false,false,false,14,false,13,false,10,false,10,1,false,true,false,4,false,1,true,4,false
[con_ready1],143,486.6952550485955,11,18,10,2,true,false,false,14,true,13,false,10,false,10,1,false,true,false,4,false,1,true,4,false
[consuming1],144,487.0761226009731,11,18,10,1,false,false,false,15,false,13,false,10,false,10,1,false,true,false,4,false,1,true,4,false
[consuming12],145,487.83297747611823,11,18,10,1,false,false,false,15,false,13,false,10,false,10,0,false,false,false,4,false,2,false,4,false
[producing3],146,490.2558237356594,11,18,11,2,false,false,false,15,false,13,false,10,false,10,0,false,false,false,4,false,2,false,4,false
