action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,27.03885440932491,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],2,33.067845957703256,1,0,0,1,false,true,false,0,false,0,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],3,33.22298309036726,1,0,0,0,false,false,false,0,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],4,54.0597810702385,2,0,0,1,false,false,false,0,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],5,59.2556880457068,3,0,0,2,false,false,false,0,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],6,61.842260320409316,3,1,0,3,false,false,false,0,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],7,87.96574846735547,3,1,0,3,false,true,false,0,false,1,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],8,89.60337712299544,3,1,0,2,false,false,false,0,false,2,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],9,93.35859565857078,3,2,0,3,false,false,false,0,false,2,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],10,100.1435691533563,3,2,0,3,true,false,false,0,true,2,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],11,100.50408224014569,3,2,0,2,false,false,false,1,false,2,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],12,103.77968045655871,3,2,0,2,false,true,false,1,false,2,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],13,104.25122481837482,3,2,0,1,false,false,false,1,false,3,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],14,105.30661589704654,3,2,1,2,false,false,false,1,false,3,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],15,116.41252424046523,3,2,1,2,true,false,false,1,true,3,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],16,116.82496616823265,3,2,1,1,false,false,false,2,false,3,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],17,129.76969521034044,3,3,1,2,false,false,false,2,false,3,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],18,132.01688842654085,3,3,1,2,true,false,false,2,true,3,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],19,132.0276889222981,3,3,1,1,false,false,false,3,false,3,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],20,142.25906133088273,3,3,2,2,false,false,false,3,false,3,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],21,142.5672306088376,4,3,2,3,false,false,false,3,false,3,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],22,146.0700161698244,4,3,2,3,true,false,false,3,true,3,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],23,146.27724709867798,4,3,2,2,false,false,false,4,false,3,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],24,148.13550318926394,4,3,2,2,false,false,true,4,false,3,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],25,148.39384370310756,4,3,2,1,false,false,false,4,false,3,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],26,158.0422610889101,4,3,2,1,false,false,false,4,false,3,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[producing2],27,164.24695163616713,4,4,2,2,false,false,false,4,false,3,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[producing3],28,165.13940393717172,4,4,3,3,false,false,false,4,false,3,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready12],29,178.46598693661764,4,4,3,3,false,false,false,4,false,3,false,1,false,1,1,false,true,false,0,false,0,true,0,false
[consuming12],30,179.44937775858588,4,4,3,3,false,false,false,4,false,3,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready2],31,179.46647993893652,4,4,3,3,false,true,false,4,false,3,true,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming2],32,179.8526499567836,4,4,3,2,false,false,false,4,false,4,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing3],33,180.1048167130294,4,4,4,3,false,false,false,4,false,4,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready2],34,230.45821937747442,4,4,4,3,false,true,false,4,false,4,true,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming2],35,231.46206143672464,4,4,4,2,false,false,false,4,false,5,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing2],36,233.4887299247358,4,5,4,3,false,false,false,4,false,5,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready2],37,243.24798800652272,4,5,4,3,false,true,false,4,false,5,true,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming2],38,244.73577358869457,4,5,4,2,false,false,false,4,false,6,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing3],39,246.59129375762822,4,5,5,3,false,false,false,4,false,6,false,1,false,1,0,false,false,false,0,false,1,false,0,false
