action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,6.520340446334626,1,0,0,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,9.696142123303353,1,0,0,1,false,true,false,0,false,0,true,0,false
[consuming2],3,9.76856563501202,1,0,0,0,false,false,false,0,false,1,false,0,false
[producing],4,47.19101459705794,2,0,0,1,false,false,false,0,false,1,false,0,false
[con_ready3],5,48.416228648729344,2,0,0,1,false,false,true,0,false,1,false,0,true
[consuming3],6,48.45472762956239,2,0,0,0,false,false,false,0,false,1,false,1,false
[producing],7,54.120910189193026,3,0,0,1,false,false,false,0,false,1,false,1,false
[producing2],8,57.992403221717474,3,1,0,2,false,false,false,0,false,1,false,1,false
[producing2],9,63.550919920831426,3,2,0,3,false,false,false,0,false,1,false,1,false
[producing2],10,64.34478301699757,3,3,0,4,false,false,false,0,false,1,false,1,false
[con_ready1],11,79.07893743119601,3,3,0,4,true,false,false,0,true,1,false,1,false
[consuming1],12,80.12045014347663,3,3,0,3,false,false,false,1,false,1,false,1,false
[producing],13,84.48576596018262,4,3,0,4,false,false,false,1,false,1,false,1,false
[producing],14,85.95012480311689,5,3,0,5,false,false,false,1,false,1,false,1,false
[con_ready1],15,86.75683611456245,5,3,0,5,true,false,false,1,true,1,false,1,false
[consuming1],16,86.8787626358193,5,3,0,4,false,false,false,2,false,1,false,1,false
[con_ready2],17,90.89809922822909,5,3,0,4,false,true,false,2,false,1,true,1,false
[consuming2],18,92.08920512144816,5,3,0,3,false,false,false,2,false,2,false,1,false
[producing],19,99.72511668976819,6,3,0,4,false,false,false,2,false,2,false,1,false
[producing3],20,102.19053796891755,6,3,1,5,false,false,false,2,false,2,false,1,false
[con_ready1],21,106.09793612875515,6,3,1,5,true,false,false,2,true,2,false,1,false
[consuming1],22,108.64322319554964,6,3,1,4,false,false,false,3,false,2,false,1,false
[producing2],23,112.47506043248636,6,4,1,5,false,false,false,3,false,2,false,1,false
[producing],24,123.41752173307033,7,4,1,6,false,false,false,3,false,2,false,1,false
[producing2],25,125.87104736295899,7,5,1,7,false,false,false,3,false,2,false,1,false
[con_ready3],26,152.63027202401491,7,5,1,7,false,false,true,3,false,2,false,1,true
[consuming3],27,154.8936964866769,7,5,1,6,false,false,false,3,false,2,false,2,false
[producing2],28,157.5982136926139,7,6,1,7,false,false,false,3,false,2,false,2,false
[producing],29,159.79743998739517,8,6,1,8,false,false,false,3,false,2,false,2,false
[producing3],30,160.55953120915686,8,6,2,9,false,false,false,3,false,2,false,2,false
[con_ready1],31,169.86733982355688,8,6,2,9,true,false,false,3,true,2,false,2,false
[consuming1],32,170.0642730653616,8,6,2,8,false,false,false,4,false,2,false,2,false
[con_ready3],33,170.42996768136854,8,6,2,8,false,false,true,4,false,2,false,2,true
[consuming3],34,171.73570042105135,8,6,2,7,false,false,false,4,false,2,false,3,false
[con_ready1],35,175.16115256611724,8,6,2,7,true,false,false,4,true,2,false,3,false
[consuming1],36,177.48814703404906,8,6,2,6,false,false,false,5,false,2,false,3,false
[producing2],37,179.82602349069947,8,7,2,7,false,false,false,5,false,2,false,3,false
[producing3],38,190.00900824367088,8,7,3,8,false,false,false,5,false,2,false,3,false
[producing3],39,190.50194613460724,8,7,4,9,false,false,false,5,false,2,false,3,false
[con_ready2],40,190.57034116641918,8,7,4,9,false,true,false,5,false,2,true,3,false
[consuming2],41,190.69298268143908,8,7,4,8,false,false,false,5,false,3,false,3,false
[producing3],42,191.31412572181154,8,7,5,9,false,false,false,5,false,3,false,3,false
[con_ready1],43,194.963278504369,8,7,5,9,true,false,false,5,true,3,false,3,false
[consuming1],44,196.89403532170982,8,7,5,8,false,false,false,6,false,3,false,3,false
[producing2],45,197.4491902445532,8,8,5,9,false,false,false,6,false,3,false,3,false
[con_ready3],46,198.98401345857147,8,8,5,9,false,false,true,6,false,3,false,3,true
[consuming3],47,200.54389715920914,8,8,5,8,false,false,false,6,false,3,false,4,false
[producing3],48,205.39537030310356,8,8,6,9,false,false,false,6,false,3,false,4,false
[producing3],49,206.80204472558708,8,8,7,10,false,false,false,6,false,3,false,4,false
[con_ready3],50,208.01294861849493,8,8,7,10,false,false,true,6,false,3,false,4,true
[consuming3],51,208.71870222914524,8,8,7,9,false,false,false,6,false,3,false,5,false
[producing3],52,210.69713239151255,8,8,8,10,false,false,false,6,false,3,false,5,false
[con_ready1],53,211.81269703192493,8,8,8,10,true,false,false,6,true,3,false,5,false
[consuming1],54,212.46211754351705,8,8,8,9,false,false,false,7,false,3,false,5,false
[producing],55,225.77625914149138,9,8,8,10,false,false,false,7,false,3,false,5,false
[con_ready1],56,229.63205799877375,9,8,8,10,true,false,false,7,true,3,false,5,false
[consuming1],57,232.50564341530497,9,8,8,9,false,false,false,8,false,3,false,5,false
[producing],58,232.99546304307884,10,8,8,10,false,false,false,8,false,3,false,5,false
[con_ready2],59,239.4946113396212,10,8,8,10,false,true,false,8,false,3,true,5,false
[consuming2],60,239.69915158771408,10,8,8,9,false,false,false,8,false,4,false,5,false
[producing3],61,239.76391574772634,10,8,9,10,false,false,false,8,false,4,false,5,false
[con_ready1],62,256.1035597698734,10,8,9,10,true,false,false,8,true,4,false,5,false
[consuming1],63,257.4518234953381,10,8,9,9,false,false,false,9,false,4,false,5,false
[producing2],64,258.94211447739,10,9,9,10,false,false,false,9,false,4,false,5,false
[con_ready2],65,286.9061600361886,10,9,9,10,false,true,false,9,false,4,true,5,false
[consuming2],66,288.30955381014087,10,9,9,9,false,false,false,9,false,5,false,5,false
[producing],67,289.06458498780256,11,9,9,10,false,false,false,9,false,5,false,5,false
[con_ready1],68,308.9339388825773,11,9,9,10,true,false,false,9,true,5,false,5,false
[consuming1],69,309.7328677899329,11,9,9,9,false,false,false,10,false,5,false,5,false
[con_ready3],70,312.19643582709,11,9,9,9,false,false,true,10,false,5,false,5,true
[consuming3],71,312.7601848725106,11,9,9,8,false,false,false,10,false,5,false,6,false
[producing2],72,319.9060122442466,11,10,9,9,false,false,false,10,false,5,false,6,false
[con_ready1],73,324.70988525112864,11,10,9,9,true,false,false,10,true,5,false,6,false
[consuming1],74,325.5041895900971,11,10,9,8,false,false,false,11,false,5,false,6,false
[producing3],75,326.86774326720433,11,10,10,9,false,false,false,11,false,5,false,6,false
[producing2],76,327.54587393842877,11,11,10,10,false,false,false,11,false,5,false,6,false
[con_ready2],77,332.7205110887243,11,11,10,10,false,true,false,11,false,5,true,6,false
[consuming2],78,333.0758681613773,11,11,10,9,false,false,false,11,false,6,false,6,false
[con_ready1],79,335.4546613395734,11,11,10,9,true,false,false,11,true,6,false,6,false
[consuming1],80,336.02239071687916,11,11,10,8,false,false,false,12,false,6,false,6,false
[producing2],81,336.11110733507746,11,12,10,9,false,false,false,12,false,6,false,6,false
[producing2],82,337.8240595479205,11,13,10,10,false,false,false,12,false,6,false,6,false
[con_ready3],83,363.7793085682453,11,13,10,10,false,false,true,12,false,6,false,6,true
[consuming3],84,363.8304027091332,11,13,10,9,false,false,false,12,false,6,false,7,false
[con_ready2],85,365.0551340681845,11,13,10,9,false,true,false,12,false,6,true,7,false
[consuming2],86,365.21260933489253,11,13,10,8,false,false,false,12,false,7,false,7,false
[con_ready1],87,375.3059499238687,11,13,10,8,true,false,false,12,true,7,false,7,false
[consuming1],88,375.40076723792833,11,13,10,7,false,false,false,13,false,7,false,7,false
[producing2],89,385.48319241724187,11,14,10,8,false,false,false,13,false,7,false,7,false
[producing2],90,386.3587326619623,11,15,10,9,false,false,false,13,false,7,false,7,false
[producing],91,388.17862891669574,12,15,10,10,false,false,false,13,false,7,false,7,false
[con_ready1],92,400.6087000126206,12,15,10,10,true,false,false,13,true,7,false,7,false
[consuming1],93,402.5117091215659,12,15,10,9,false,false,false,14,false,7,false,7,false
[producing2],94,410.2633654865658,12,16,10,10,false,false,false,14,false,7,false,7,false
