action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,30.842625700340886,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing2],2,39.949913983493175,1,1,0,2,false,false,false,0,false,0,false,0,false
[producing2],3,41.781135459112335,1,2,0,3,false,false,false,0,false,0,false,0,false
[con_ready2],4,49.502421160657526,1,2,0,3,false,true,false,0,false,0,true,0,false
[consuming2],5,49.68135059401751,1,2,0,2,false,false,false,0,false,1,false,0,false
[producing],6,54.244556731627554,2,2,0,3,false,false,false,0,false,1,false,0,false
[con_ready1],7,62.273319533103304,2,2,0,3,true,false,false,0,true,1,false,0,false
[consuming1],8,63.166104948426366,2,2,0,2,false,false,false,1,false,1,false,0,false
[con_ready3],9,72.33281447934692,2,2,0,2,false,false,true,1,false,1,false,0,true
[consuming3],10,73.58588463612449,2,2,0,1,false,false,false,1,false,1,false,1,false
[con_ready3],11,85.53179292743317,2,2,0,1,false,false,true,1,false,1,false,1,true
[consuming3],12,87.07194043552725,2,2,0,0,false,false,false,1,false,1,false,2,false
[producing],13,95.20893208587808,3,2,0,1,false,false,false,1,false,1,false,2,false
[producing2],14,96.5996106326589,3,3,0,2,false,false,false,1,false,1,false,2,false
[producing2],15,96.90791748124965,3,4,0,3,false,false,false,1,false,1,false,2,false
[producing3],16,108.22777990758198,3,4,1,4,false,false,false,1,false,1,false,2,false
[producing2],17,109.94254970175282,3,5,1,5,false,false,false,1,false,1,false,2,false
[producing2],18,112.92987147967553,3,6,1,6,false,false,false,1,false,1,false,2,false
[producing2],19,113.06675613037869,3,7,1,7,false,false,false,1,false,1,false,2,false
[producing2],20,114.34090779184648,3,8,1,8,false,false,false,1,false,1,false,2,false
[con_ready3],21,116.07403421401328,3,8,1,8,false,false,true,1,false,1,false,2,true
[consuming3],22,116.82516811521201,3,8,1,7,false,false,false,1,false,1,false,3,false
[con_ready3],23,117.58781316123708,3,8,1,7,false,false,true,1,false,1,false,3,true
[consuming3],24,118.2470481449592,3,8,1,6,false,false,false,1,false,1,false,4,false
[producing2],25,120.53657874843374,3,9,1,7,false,false,false,1,false,1,false,4,false
[con_ready3],26,123.24291428805331,3,9,1,7,false,false,true,1,false,1,false,4,true
[consuming3],27,123.56760045879024,3,9,1,6,false,false,false,1,false,1,false,5,false
[producing3],28,124.05284240447878,3,9,2,7,false,false,false,1,false,1,false,5,false
[producing],29,131.8693711251105,4,9,2,8,false,false,false,1,false,1,false,5,false
[con_ready1],30,133.5342756517185,4,9,2,8,true,false,false,1,true,1,false,5,false
[consuming1],31,134.70026374041143,4,9,2,7,false,false,false,2,false,1,false,5,false
[producing2],32,139.06832741854137,4,10,2,8,false,false,false,2,false,1,false,5,false
[producing3],33,145.29103500665477,4,10,3,9,false,false,false,2,false,1,false,5,false
[producing3],34,150.91619421371846,4,10,4,10,false,false,false,2,false,1,false,5,false
[con_ready2],35,154.72251499804148,4,10,4,10,false,true,false,2,false,1,true,5,false
[consuming2],36,154.90800670720137,4,10,4,9,false,false,false,2,false,2,false,5,false
[producing],37,154.98732819760193,5,10,4,10,false,false,false,2,false,2,false,5,false
[con_ready2],38,158.28074189672049,5,10,4,10,false,true,false,2,false,2,true,5,false
[consuming2],39,158.8526001699149,5,10,4,9,false,false,false,2,false,3,false,5,false
[producing2],40,158.94205414791634,5,11,4,10,false,false,false,2,false,3,false,5,false
[con_ready3],41,164.8013637247048,5,11,4,10,false,false,true,2,false,3,false,5,true
[consuming3],42,165.13241835634304,5,11,4,9,false,false,false,2,false,3,false,6,false
[con_ready3],43,165.88847646166977,5,11,4,9,false,false,true,2,false,3,false,6,true
[consuming3],44,166.2946982915816,5,11,4,8,false,false,false,2,false,3,false,7,false
[producing],45,171.35892168046504,6,11,4,9,false,false,false,2,false,3,false,7,false
[producing2],46,173.66463803759316,6,12,4,10,false,false,false,2,false,3,false,7,false
[con_ready3],47,175.99032544767516,6,12,4,10,false,false,true,2,false,3,false,7,true
[consuming3],48,177.57736263623985,6,12,4,9,false,false,false,2,false,3,false,8,false
[producing],49,178.05318820626985,7,12,4,10,false,false,false,2,false,3,false,8,false
[con_ready1],50,193.59139029036362,7,12,4,10,true,false,false,2,true,3,false,8,false
[consuming1],51,194.11657412381334,7,12,4,9,false,false,false,3,false,3,false,8,false
[producing2],52,203.1377082677113,7,13,4,10,false,false,false,3,false,3,false,8,false
[con_ready3],53,208.16588139069952,7,13,4,10,false,false,true,3,false,3,false,8,true
[consuming3],54,208.25895404665104,7,13,4,9,false,false,false,3,false,3,false,9,false
[producing],55,222.1520600902963,8,13,4,10,false,false,false,3,false,3,false,9,false
[con_ready1],56,233.79810534459295,8,13,4,10,true,false,false,3,true,3,false,9,false
[consuming1],57,235.01817056870433,8,13,4,9,false,false,false,4,false,3,false,9,false
[con_ready2],58,238.11692156360553,8,13,4,9,false,true,false,4,false,3,true,9,false
[consuming2],59,238.33883401406302,8,13,4,8,false,false,false,4,false,4,false,9,false
