action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,7.08279667423425,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing3],2,11.141199888592247,1,0,1,2,false,false,false,0,false,0,false,0,false
[producing],3,12.129166734719869,2,0,1,3,false,false,false,0,false,0,false,0,false
[producing2],4,12.398673572068713,2,1,1,4,false,false,false,0,false,0,false,0,false
[producing2],5,14.767768661264158,2,2,1,5,false,false,false,0,false,0,false,0,false
[con_ready1],6,20.976036300702898,2,2,1,5,true,false,false,0,true,0,false,0,false
[consuming1],7,21.47222226654753,2,2,1,4,false,false,false,1,false,0,false,0,false
[con_ready2],8,22.925470066006472,2,2,1,4,false,true,false,1,false,0,true,0,false
[consuming2],9,25.792784346256916,2,2,1,3,false,false,false,1,false,1,false,0,false
[con_ready1],10,26.33938814297332,2,2,1,3,true,false,false,1,true,1,false,0,false
[consuming1],11,26.98875618452916,2,2,1,2,false,false,false,2,false,1,false,0,false
[producing3],12,29.797170892686484,2,2,2,3,false,false,false,2,false,1,false,0,false
[producing3],13,36.630120203046324,2,2,3,4,false,false,false,2,false,1,false,0,false
[producing],14,40.334879311088294,3,2,3,5,false,false,false,2,false,1,false,0,false
[producing2],15,44.10083611127018,3,3,3,6,false,false,false,2,false,1,false,0,false
[producing2],16,50.56275033735854,3,4,3,7,false,false,false,2,false,1,false,0,false
[producing2],17,55.54665702252377,3,5,3,8,false,false,false,2,false,1,false,0,false
[con_ready3],18,66.82104198752403,3,5,3,8,false,false,true,2,false,1,false,0,true
[consuming3],19,67.93795526629314,3,5,3,7,false,false,false,2,false,1,false,1,false
[producing],20,69.69605072184135,4,5,3,8,false,false,false,2,false,1,false,1,false
[producing],21,70.51865031048533,5,5,3,9,false,false,false,2,false,1,false,1,false
[producing2],22,71.63802918892799,5,6,3,10,false,false,false,2,false,1,false,1,false
[con_ready2],23,132.53435613112512,5,6,3,10,false,true,false,2,false,1,true,1,false
[consuming2],24,132.8501999156264,5,6,3,9,false,false,false,2,false,2,false,1,false
[producing],25,133.5479227668829,6,6,3,10,false,false,false,2,false,2,false,1,false
[con_ready2],26,136.63166711462335,6,6,3,10,false,true,false,2,false,2,true,1,false
[consuming2],27,138.59590830583076,6,6,3,9,false,false,false,2,false,3,false,1,false
[producing3],28,141.69653792697144,6,6,4,10,false,false,false,2,false,3,false,1,false
[con_ready1],29,148.0943576975199,6,6,4,10,true,false,false,2,true,3,false,1,false
[consuming1],30,148.5707225833082,6,6,4,9,false,false,false,3,false,3,false,1,false
[producing2],31,149.95296868676303,6,7,4,10,false,false,false,3,false,3,false,1,false
[con_ready3],32,164.02743737494845,6,7,4,10,false,false,true,3,false,3,false,1,true
[consuming3],33,165.113599626105,6,7,4,9,false,false,false,3,false,3,false,2,false
[producing3],34,169.23302020391446,6,7,5,10,false,false,false,3,false,3,false,2,false
[con_ready3],35,183.01940387550366,6,7,5,10,false,false,true,3,false,3,false,2,true
[consuming3],36,184.0161285557788,6,7,5,9,false,false,false,3,false,3,false,3,false
[producing3],37,184.38343943707065,6,7,6,10,false,false,false,3,false,3,false,3,false
[con_ready2],38,187.11215412001914,6,7,6,10,false,true,false,3,false,3,true,3,false
[consuming2],39,188.53924148094228,6,7,6,9,false,false,false,3,false,4,false,3,false
[producing],40,190.61222168305446,7,7,6,10,false,false,false,3,false,4,false,3,false
[con_ready3],41,212.10352471450688,7,7,6,10,false,false,true,3,false,4,false,3,true
[consuming3],42,214.45268205457768,7,7,6,9,false,false,false,3,false,4,false,4,false
[producing3],43,220.01787342404614,7,7,7,10,false,false,false,3,false,4,false,4,false
[con_ready3],44,238.88576065193323,7,7,7,10,false,false,true,3,false,4,false,4,true
[consuming3],45,239.2670805220252,7,7,7,9,false,false,false,3,false,4,false,5,false
[producing3],46,240.73834824045548,7,7,8,10,false,false,false,3,false,4,false,5,false
[con_ready3],47,248.11016437586062,7,7,8,10,false,false,true,3,false,4,false,5,true
[consuming3],48,248.48745396052814,7,7,8,9,false,false,false,3,false,4,false,6,false
[con_ready2],49,249.6483337158323,7,7,8,9,false,true,false,3,false,4,true,6,false
[consuming2],50,252.02497090691188,7,7,8,8,false,false,false,3,false,5,false,6,false
[producing3],51,252.81270563982645,7,7,9,9,false,false,false,3,false,5,false,6,false
[con_ready2],52,267.1844723961729,7,7,9,9,false,true,false,3,false,5,true,6,false
[consuming2],53,267.2963403079495,7,7,9,8,false,false,false,3,false,6,false,6,false
[producing2],54,267.4640871916977,7,8,9,9,false,false,false,3,false,6,false,6,false
[producing3],55,272.8905168699444,7,8,10,10,false,false,false,3,false,6,false,6,false
[con_ready3],56,291.0993409455314,7,8,10,10,false,false,true,3,false,6,false,6,true
[consuming3],57,292.3289116044208,7,8,10,9,false,false,false,3,false,6,false,7,false
[producing],58,295.4840961001251,8,8,10,10,false,false,false,3,false,6,false,7,false
[con_ready1],59,301.7444305067741,8,8,10,10,true,false,false,3,true,6,false,7,false
[consuming1],60,301.7537901292534,8,8,10,9,false,false,false,4,false,6,false,7,false
[producing2],61,301.97141276019966,8,9,10,10,false,false,false,4,false,6,false,7,false
[con_ready1],62,306.46163544582964,8,9,10,10,true,false,false,4,true,6,false,7,false
[consuming1],63,308.7316053322668,8,9,10,9,false,false,false,5,false,6,false,7,false
[producing],64,312.12856465955053,9,9,10,10,false,false,false,5,false,6,false,7,false
[con_ready2],65,316.08828062113884,9,9,10,10,false,true,false,5,false,6,true,7,false
[consuming2],66,317.80428881497636,9,9,10,9,false,false,false,5,false,7,false,7,false
[producing3],67,319.8110729029103,9,9,11,10,false,false,false,5,false,7,false,7,false
[con_ready1],68,334.91686658157914,9,9,11,10,true,false,false,5,true,7,false,7,false
[consuming1],69,335.76315421519064,9,9,11,9,false,false,false,6,false,7,false,7,false
[producing3],70,343.33807629770274,9,9,12,10,false,false,false,6,false,7,false,7,false
[con_ready2],71,374.94480486016585,9,9,12,10,false,true,false,6,false,7,true,7,false
[consuming2],72,375.87459263469964,9,9,12,9,false,false,false,6,false,8,false,7,false
[producing3],73,380.79219457160093,9,9,13,10,false,false,false,6,false,8,false,7,false
[con_ready1],74,386.15201201281684,9,9,13,10,true,false,false,6,true,8,false,7,false
[consuming1],75,386.48441297037454,9,9,13,9,false,false,false,7,false,8,false,7,false
[con_ready1],76,389.6723690880815,9,9,13,9,true,false,false,7,true,8,false,7,false
[consuming1],77,389.9007904621666,9,9,13,8,false,false,false,8,false,8,false,7,false
