action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,64.4731108290104,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing],2,84.18742194277982,2,0,0,2,false,false,false,0,false,0,false,0,false
[producing3],3,91.73180198703434,2,0,1,3,false,false,false,0,false,0,false,0,false
[producing3],4,97.42412464986195,2,0,2,4,false,false,false,0,false,0,false,0,false
[producing2],5,97.8090059325321,2,1,2,5,false,false,false,0,false,0,false,0,false
[producing2],6,103.0710223350711,2,2,2,6,false,false,false,0,false,0,false,0,false
[producing2],7,106.11529532376676,2,3,2,7,false,false,false,0,false,0,false,0,false
[producing2],8,108.20667595626469,2,4,2,8,false,false,false,0,false,0,false,0,false
[producing3],9,115.94578550430828,2,4,3,9,false,false,false,0,false,0,false,0,false
[con_ready1],10,117.93200953738317,2,4,3,9,true,false,false,0,true,0,false,0,false
[consuming1],11,118.75188331053266,2,4,3,8,false,false,false,1,false,0,false,0,false
[producing2],12,121.47935401429373,2,5,3,9,false,false,false,1,false,0,false,0,false
[producing2],13,125.43782114087116,2,6,3,10,false,false,false,1,false,0,false,0,false
[con_ready2],14,134.41734612169938,2,6,3,10,false,true,false,1,false,0,true,0,false
[consuming2],15,135.48512465439418,2,6,3,9,false,false,false,1,false,1,false,0,false
[producing2],16,140.16478498642138,2,7,3,10,false,false,false,1,false,1,false,0,false
[con_ready1],17,145.5726489929728,2,7,3,10,true,false,false,1,true,1,false,0,false
[consuming1],18,148.22869299401106,2,7,3,9,false,false,false,2,false,1,false,0,false
[producing2],19,153.94432266357023,2,8,3,10,false,false,false,2,false,1,false,0,false
[con_ready3],20,157.34246699292572,2,8,3,10,false,false,true,2,false,1,false,0,true
[consuming3],21,158.60577748629947,2,8,3,9,false,false,false,2,false,1,false,1,false
[con_ready1],22,163.01011605807562,2,8,3,9,true,false,false,2,true,1,false,1,false
[consuming1],23,163.02649716025294,2,8,3,8,false,false,false,3,false,1,false,1,false
[producing3],24,170.5841662646577,2,8,4,9,false,false,false,3,false,1,false,1,false
[con_ready1],25,177.77164723726347,2,8,4,9,true,false,false,3,true,1,false,1,false
[consuming1],26,178.39556747723546,2,8,4,8,false,false,false,4,false,1,false,1,false
[con_ready1],27,182.0790040260775,2,8,4,8,true,false,false,4,true,1,false,1,false
[consuming1],28,182.3352280122391,2,8,4,7,false,false,false,5,false,1,false,1,false
[producing2],29,184.92462217493082,2,9,4,8,false,false,false,5,false,1,false,1,false
[producing3],30,188.28853007286534,2,9,5,9,false,false,false,5,false,1,false,1,false
[con_ready3],31,190.72080964742065,2,9,5,9,false,false,true,5,false,1,false,1,true
[consuming3],32,192.4088660187222,2,9,5,8,false,false,false,5,false,1,false,2,false
[producing2],33,192.4645852675767,2,10,5,9,false,false,false,5,false,1,false,2,false
[con_ready2],34,193.82040431589203,2,10,5,9,false,true,false,5,false,1,true,2,false
[consuming2],35,194.07614156332858,2,10,5,8,false,false,false,5,false,2,false,2,false
[producing],36,205.1198363215076,3,10,5,9,false,false,false,5,false,2,false,2,false
[con_ready3],37,205.3444615271368,3,10,5,9,false,false,true,5,false,2,false,2,true
[consuming3],38,205.42463437676835,3,10,5,8,false,false,false,5,false,2,false,3,false
[con_ready1],39,208.19764096802052,3,10,5,8,true,false,false,5,true,2,false,3,false
[consuming1],40,208.87793564298872,3,10,5,7,false,false,false,6,false,2,false,3,false
[con_ready2],41,221.26008141407348,3,10,5,7,false,true,false,6,false,2,true,3,false
[consuming2],42,221.4564742581724,3,10,5,6,false,false,false,6,false,3,false,3,false
[con_ready2],43,225.82515879145936,3,10,5,6,false,true,false,6,false,3,true,3,false
[consuming2],44,225.95068302796,3,10,5,5,false,false,false,6,false,4,false,3,false
[producing3],45,229.33210689430675,3,10,6,6,false,false,false,6,false,4,false,3,false
[producing],46,230.85036449457823,4,10,6,7,false,false,false,6,false,4,false,3,false
[con_ready3],47,233.62499742588503,4,10,6,7,false,false,true,6,false,4,false,3,true
[consuming3],48,235.40376755653722,4,10,6,6,false,false,false,6,false,4,false,4,false
[con_ready3],49,239.84141340525562,4,10,6,6,false,false,true,6,false,4,false,4,true
[consuming3],50,245.92323634585398,4,10,6,5,false,false,false,6,false,4,false,5,false
[producing2],51,246.55897732904856,4,11,6,6,false,false,false,6,false,4,false,5,false
[producing2],52,247.49008446550337,4,12,6,7,false,false,false,6,false,4,false,5,false
[producing2],53,249.90238797144687,4,13,6,8,false,false,false,6,false,4,false,5,false
[producing2],54,252.7780766125066,4,14,6,9,false,false,false,6,false,4,false,5,false
[producing2],55,254.60531454046975,4,15,6,10,false,false,false,6,false,4,false,5,false
[con_ready1],56,285.74958753892673,4,15,6,10,true,false,false,6,true,4,false,5,false
[consuming1],57,286.22184482342334,4,15,6,9,false,false,false,7,false,4,false,5,false
[con_ready3],58,289.6320770657985,4,15,6,9,false,false,true,7,false,4,false,5,true
[consuming3],59,290.4559372015357,4,15,6,8,false,false,false,7,false,4,false,6,false
[producing3],60,295.0083655851886,4,15,7,9,false,false,false,7,false,4,false,6,false
[producing],61,297.3053678393366,5,15,7,10,false,false,false,7,false,4,false,6,false
[con_ready1],62,303.76231662560934,5,15,7,10,true,false,false,7,true,4,false,6,false
[consuming1],63,305.28507617890926,5,15,7,9,false,false,false,8,false,4,false,6,false
[con_ready2],64,309.58190561681187,5,15,7,9,false,true,false,8,false,4,true,6,false
[consuming2],65,310.48602619483813,5,15,7,8,false,false,false,8,false,5,false,6,false
[producing],66,314.5344139686933,6,15,7,9,false,false,false,8,false,5,false,6,false
[producing3],67,321.66649640099,6,15,8,10,false,false,false,8,false,5,false,6,false
[con_ready1],68,345.0622702295718,6,15,8,10,true,false,false,8,true,5,false,6,false
[consuming1],69,345.1416318551603,6,15,8,9,false,false,false,9,false,5,false,6,false
[producing3],70,347.0406540106574,6,15,9,10,false,false,false,9,false,5,false,6,false
[con_ready2],71,348.2906589634532,6,15,9,10,false,true,false,9,false,5,true,6,false
[consuming2],72,348.85620707567114,6,15,9,9,false,false,false,9,false,6,false,6,false
[con_ready1],73,349.0092606962259,6,15,9,9,true,false,false,9,true,6,false,6,false
[consuming1],74,349.94533816310815,6,15,9,8,false,false,false,10,false,6,false,6,false
[producing3],75,350.453324907376,6,15,10,9,false,false,false,10,false,6,false,6,false
[producing3],76,352.28822418913904,6,15,11,10,false,false,false,10,false,6,false,6,false
[con_ready2],77,370.9601633988601,6,15,11,10,false,true,false,10,false,6,true,6,false
[consuming2],78,371.85919298990564,6,15,11,9,false,false,false,10,false,7,false,6,false
[con_ready3],79,375.7934967296355,6,15,11,9,false,false,true,10,false,7,false,6,true
[consuming3],80,379.0868389664667,6,15,11,8,false,false,false,10,false,7,false,7,false
[producing3],81,388.73289473358403,6,15,12,9,false,false,false,10,false,7,false,7,false
[con_ready3],82,390.9418014822745,6,15,12,9,false,false,true,10,false,7,false,7,true
[consuming3],83,391.35809787780283,6,15,12,8,false,false,false,10,false,7,false,8,false
[producing3],84,393.3204255459272,6,15,13,9,false,false,false,10,false,7,false,8,false
[con_ready3],85,395.5610983279448,6,15,13,9,false,false,true,10,false,7,false,8,true
[consuming3],86,395.82514709216537,6,15,13,8,false,false,false,10,false,7,false,9,false
[producing3],87,398.5748020629249,6,15,14,9,false,false,false,10,false,7,false,9,false
[producing2],88,412.93862158084437,6,16,14,10,false,false,false,10,false,7,false,9,false
[con_ready2],89,421.09720252901144,6,16,14,10,false,true,false,10,false,7,true,9,false
[consuming2],90,421.59704000335466,6,16,14,9,false,false,false,10,false,8,false,9,false
[producing],91,438.33536175174453,7,16,14,10,false,false,false,10,false,8,false,9,false
[con_ready1],92,453.8988770340674,7,16,14,10,true,false,false,10,true,8,false,9,false
