action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,28.396315343369643,1,1,false,false,0,false,0,false
[con_ready2],2,33.804217173846524,1,1,false,true,0,false,0,true
[consuming2],3,34.938183828002394,1,0,false,false,0,false,1,false
[producing],4,55.29922463633706,2,1,false,false,0,false,1,false
[con_ready1],5,59.47071114270434,2,2,false,false,0,true,1,false
[con_ready2],6,92.5799187252708,2,2,false,true,0,true,1,true
[consuming2],7,93.9303318189657,2,1,false,false,0,true,2,false
[producing],8,107.37907750738918,3,1,true,false,0,true,2,false
[consuming1],9,107.42521518002096,3,0,false,false,1,false,2,false
[producing],10,111.50047706925268,4,1,false,false,1,false,2,false
[con_ready1],11,116.80955726693365,4,2,false,false,1,true,2,false
[con_ready2],12,118.76978115543473,4,2,false,true,1,true,2,true
[consuming2],13,119.5900424979403,4,1,false,false,1,true,3,false
[con_ready2],14,120.32385645390904,4,1,false,true,1,true,3,true
[consuming2],15,120.63039631039373,4,0,false,false,1,true,4,false
[producing],16,124.21463756853211,5,1,false,false,1,true,4,false
[producing],17,132.38203743663075,6,1,true,false,1,true,4,false
[consuming1],18,133.31814972275996,6,0,false,false,2,false,4,false
[producing],19,147.47537866186977,7,1,false,false,2,false,4,false
[producing],20,154.63202987756893,8,1,true,false,2,false,4,false
