action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,56.27291299706075,1,1,false,false,0,false,0,false
[con_ready1],2,62.31039166559165,1,2,false,false,0,true,0,false
[producing],3,95.70860407834198,2,2,true,false,0,true,0,false
[consuming1],4,96.50604719927888,2,1,false,false,1,false,0,false
[con_ready1],5,98.18695964354694,2,2,false,false,1,true,0,false
[producing],6,100.18849299724438,3,2,true,false,1,true,0,false
[consuming1],7,100.3706943268696,3,1,false,false,2,false,0,false
[con_ready1],8,102.73698238955546,3,2,false,false,2,true,0,false
[con_ready2],9,105.7001555160042,3,2,false,true,2,true,0,true
[consuming2],10,107.71987575593434,3,1,false,false,2,true,1,false
[producing],11,152.42458531089693,4,1,true,false,2,true,1,false
[consuming1],12,153.61164103634087,4,0,false,false,3,false,1,false
[producing],13,169.49076258620846,5,1,false,false,3,false,1,false
[con_ready1],14,170.7580657096256,5,2,false,false,3,true,1,false
[producing],15,189.67670560241424,6,2,true,false,3,true,1,false
[consuming1],16,189.89146617841638,6,1,false,false,4,false,1,false
[producing],17,199.47925921741077,7,1,true,false,4,false,1,false
