action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,7.895408021494731,1,1,false,false,0,false,0,false
[con_ready1],2,10.914218265666896,1,2,false,false,0,true,0,false
[con_ready2],3,18.241847501584225,1,2,false,true,0,true,0,true
[consuming2],4,21.43941177550677,1,1,false,false,0,true,1,false
[producing],5,38.26210005585435,2,1,true,false,0,true,1,false
[consuming1],6,38.30668937557294,2,0,false,false,1,false,1,false
[producing],7,68.0881066072277,3,1,false,false,1,false,1,false
[con_ready2],8,87.13796567933652,3,1,false,true,1,false,1,true
[consuming2],9,87.59679063252472,3,0,false,false,1,false,2,false
[producing],10,93.66597612533526,4,1,false,false,1,false,2,false
[con_ready1],11,93.70661013013886,4,2,false,false,1,true,2,false
[producing],12,94.87597412817031,5,2,true,false,1,true,2,false
[consuming1],13,95.109725985111,5,1,false,false,2,false,2,false
[con_ready1],14,96.71051882001622,5,2,false,false,2,true,2,false
[producing],15,96.93319732364245,6,2,true,false,2,true,2,false
[consuming1],16,97.41282230988234,6,1,false,false,3,false,2,false
[con_ready1],17,99.93664536559129,6,2,false,false,3,true,2,false
[con_ready2],18,108.94677756835708,6,2,false,true,3,true,2,true
[consuming2],19,112.94716241333427,6,1,false,false,3,true,3,false
[producing],20,115.1296836466923,7,1,true,false,3,true,3,false
[consuming1],21,115.36637806478389,7,0,false,false,4,false,3,false
[producing],22,122.4561629306139,8,1,false,false,4,false,3,false
[con_ready1],23,127.8612612770454,8,2,false,false,4,true,3,false
[producing],24,134.61555086858695,9,2,true,false,4,true,3,false
[consuming1],25,135.10582148056167,9,1,false,false,5,false,3,false
[producing],26,138.5875159711789,10,1,true,false,5,false,3,false
