action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,31.36656075014747,1,0,1,false,false,0,false,0,false
[producing],2,37.604989045850665,2,0,2,false,false,0,false,0,false
[con_ready2],3,51.31512716054602,2,0,2,false,true,0,false,0,true
[consuming2],4,51.41052828038141,2,0,1,false,false,0,false,1,false
[con_ready1],5,51.42097456401065,2,0,1,true,false,0,true,1,false
[consuming1],6,53.7297887660149,2,0,0,false,false,1,false,1,false
[producing],7,56.614140070741996,3,0,1,false,false,1,false,1,false
[con_ready1],8,56.77000449141412,3,0,1,true,false,1,true,1,false
[consuming1],9,58.78727258202717,3,0,0,false,false,2,false,1,false
[producing2],10,64.74779812356167,3,1,1,false,false,2,false,1,false
[producing],11,70.33602111846461,4,1,2,false,false,2,false,1,false
[producing2],12,80.50047554187972,4,2,3,false,false,2,false,1,false
[con_ready1],13,83.70533501485771,4,2,3,true,false,2,true,1,false
[consuming1],14,84.27468574109407,4,2,2,false,false,3,false,1,false
[producing],15,87.53272920193824,5,2,3,false,false,3,false,1,false
[producing],16,96.8758827459581,6,2,4,false,false,3,false,1,false
[con_ready2],17,112.47907030026356,6,2,4,false,true,3,false,1,true
[consuming2],18,112.77704926734752,6,2,3,false,false,3,false,2,false
[con_ready1],19,113.65499686393886,6,2,3,true,false,3,true,2,false
[consuming1],20,114.03101527169677,6,2,2,false,false,4,false,2,false
[producing],21,114.49703306548619,7,2,3,false,false,4,false,2,false
[producing],22,118.55679962974519,8,2,4,false,false,4,false,2,false
[con_ready2],23,122.53799094581699,8,2,4,false,true,4,false,2,true
[consuming2],24,122.93873903646507,8,2,3,false,false,4,false,3,false
[producing2],25,133.96707706343022,8,3,4,false,false,4,false,3,false
[con_ready1],26,142.6251095447998,8,3,4,true,false,4,true,3,false
[consuming1],27,142.74933156841897,8,3,3,false,false,5,false,3,false
[con_ready2],28,148.15092993022006,8,3,3,false,true,5,false,3,true
[consuming2],29,148.44514990593714,8,3,2,false,false,5,false,4,false
[con_ready2],30,149.4700803825781,8,3,2,false,true,5,false,4,true
[consuming2],31,150.31450542365812,8,3,1,false,false,5,false,5,false
[con_ready2],32,151.44718313093696,8,3,1,false,true,5,false,5,true
[consuming2],33,152.20233213247045,8,3,0,false,false,5,false,6,false
[producing2],34,191.29401297730607,8,4,1,false,false,5,false,6,false
[con_ready1],35,208.66828406673977,8,4,1,true,false,5,true,6,false
[consuming1],36,210.0390756727532,8,4,0,false,false,6,false,6,false
[producing],37,225.09504390091925,9,4,1,false,false,6,false,6,false
[producing2],38,230.64533244464587,9,5,2,false,false,6,false,6,false
[con_ready1],39,247.44662358395323,9,5,2,true,false,6,true,6,false
[consuming1],40,247.7088026487942,9,5,1,false,false,7,false,6,false
[con_ready2],41,260.91376301770646,9,5,1,false,true,7,false,6,true
[consuming2],42,261.518319722993,9,5,0,false,false,7,false,7,false
[producing],43,264.8648070862352,10,5,1,false,false,7,false,7,false
[producing2],44,269.9899656351368,10,6,2,false,false,7,false,7,false
[con_ready2],45,271.4857218274742,10,6,2,false,true,7,false,7,true
[consuming2],46,272.0530692087588,10,6,1,false,false,7,false,8,false
[producing2],47,272.10199430869795,10,7,2,false,false,7,false,8,false
[producing],48,280.4380703209482,11,7,3,false,false,7,false,8,false
[con_ready1],49,285.7279282998901,11,7,3,true,false,7,true,8,false
[consuming1],50,286.02202730427507,11,7,2,false,false,8,false,8,false
[con_ready1],51,290.72125272168387,11,7,2,true,false,8,true,8,false
[consuming1],52,291.1023606933588,11,7,1,false,false,9,false,8,false
[con_ready2],53,296.85034429184844,11,7,1,false,true,9,false,8,true
[consuming2],54,297.7826773006794,11,7,0,false,false,9,false,9,false
[producing2],55,308.02616813824517,11,8,1,false,false,9,false,9,false
[con_ready1],56,318.47828306930694,11,8,1,true,false,9,true,9,false
[consuming1],57,319.01088395361364,11,8,0,false,false,10,false,9,false
[producing],58,339.77395189580125,12,8,1,false,false,10,false,9,false
[con_ready2],59,344.729765504652,12,8,1,false,true,10,false,9,true
[consuming2],60,345.50129150717925,12,8,0,false,false,10,false,10,false
[producing2],61,377.8369106395644,12,9,1,false,false,10,false,10,false
[con_ready1],62,389.9359466038225,12,9,1,true,false,10,true,10,false
[consuming1],63,391.0546861128046,12,9,0,false,false,11,false,10,false
[producing2],64,396.82518293431735,12,10,1,false,false,11,false,10,false
[producing2],65,412.81742564591787,12,11,2,false,false,11,false,10,false
[con_ready2],66,425.92319840695217,12,11,2,false,true,11,false,10,true
[consuming2],67,427.6921603675421,12,11,1,false,false,11,false,11,false
[con_ready1],68,436.43657771423653,12,11,1,true,false,11,true,11,false
[consuming1],69,436.8971812328136,12,11,0,false,false,12,false,11,false
[producing2],70,438.1495728787171,12,12,1,false,false,12,false,11,false
[con_ready2],71,451.8822950528574,12,12,1,false,true,12,false,11,true
[consuming2],72,452.4818159377164,12,12,0,false,false,12,false,12,false
[producing],73,455.7671140704887,13,12,1,false,false,12,false,12,false
[con_ready2],74,462.90664545531513,13,12,1,false,true,12,false,12,true
[consuming2],75,463.2366991758731,13,12,0,false,false,12,false,13,false
[producing2],76,500.45369608958225,13,13,1,false,false,12,false,13,false
[producing2],77,501.25255216629273,13,14,2,false,false,12,false,13,false
[con_ready1],78,505.4435299583992,13,14,2,true,false,12,true,13,false
[consuming1],79,506.7088951029721,13,14,1,false,false,13,false,13,false
[con_ready1],80,513.8844349746525,13,14,1,true,false,13,true,13,false
[consuming1],81,515.0908158342618,13,14,0,false,false,14,false,13,false
[producing],82,522.7176776353899,14,14,1,false,false,14,false,13,false
[con_ready1],83,524.902028411552,14,14,1,true,false,14,true,13,false
[consuming1],84,525.106458349826,14,14,0,false,false,15,false,13,false
[producing],85,531.9924273684915,15,14,1,false,false,15,false,13,false
[con_ready2],86,534.6903738582108,15,14,1,false,true,15,false,13,true
[consuming2],87,534.9782020882068,15,14,0,false,false,15,false,14,false
[producing],88,539.7578504800895,16,14,1,false,false,15,false,14,false
[con_ready2],89,547.0555954396006,16,14,1,false,true,15,false,14,true
[consuming2],90,547.0676152706375,16,14,0,false,false,15,false,15,false
[producing],91,553.6282566872051,17,14,1,false,false,15,false,15,false
[producing],92,560.3358415265908,18,14,2,false,false,15,false,15,false
[con_ready2],93,561.2915067250483,18,14,2,false,true,15,false,15,true
[consuming2],94,562.0158420150046,18,14,1,false,false,15,false,16,false
[producing],95,564.2123888268396,19,14,2,false,false,15,false,16,false
[con_ready1],96,570.7574959898566,19,14,2,true,false,15,true,16,false
[consuming1],97,573.0282977304926,19,14,1,false,false,16,false,16,false
[con_ready1],98,580.5822644964497,19,14,1,true,false,16,true,16,false
[consuming1],99,581.2722437080635,19,14,0,false,false,17,false,16,false
[producing2],100,618.8789494213547,19,15,1,false,false,17,false,16,false
[producing],101,619.0078377917273,20,15,2,false,false,17,false,16,false
[con_ready2],102,624.4347947475287,20,15,2,false,true,17,false,16,true
[consuming2],103,625.6724919381882,20,15,1,false,false,17,false,17,false
[con_ready1],104,648.8747130315606,20,15,1,true,false,17,true,17,false
[consuming1],105,649.1134369190046,20,15,0,false,false,18,false,17,false
[producing],106,661.6917480005169,21,15,1,false,false,18,false,17,false
[con_ready2],107,664.1951540399422,21,15,1,false,true,18,false,17,true
[consuming2],108,667.2339225576202,21,15,0,false,false,18,false,18,false
[producing2],109,680.5648789306209,21,16,1,false,false,18,false,18,false
[con_ready1],110,687.0344176033763,21,16,1,true,false,18,true,18,false
[consuming1],111,687.3095868215894,21,16,0,false,false,19,false,18,false
[producing2],112,688.0454811326885,21,17,1,false,false,19,false,18,false
[con_ready2],113,690.3175676792193,21,17,1,false,true,19,false,18,true
[consuming2],114,691.1719584760459,21,17,0,false,false,19,false,19,false
[producing],115,691.1961616791046,22,17,1,false,false,19,false,19,false
[con_ready2],116,697.2885495331963,22,17,1,false,true,19,false,19,true
[consuming2],117,698.4080469134684,22,17,0,false,false,19,false,20,false
[producing2],118,706.8979144691784,22,18,1,false,false,19,false,20,false
[producing],119,708.8954358330641,23,18,2,false,false,19,false,20,false
[con_ready1],120,717.9623931711437,23,18,2,true,false,19,true,20,false
[consuming1],121,718.6443306897357,23,18,1,false,false,20,false,20,false
[con_ready1],122,725.8312415162002,23,18,1,true,false,20,true,20,false
[consuming1],123,727.0353093003814,23,18,0,false,false,21,false,20,false
[producing2],124,736.2331680403886,23,19,1,false,false,21,false,20,false
[con_ready1],125,736.2974759841087,23,19,1,true,false,21,true,20,false
[consuming1],126,737.5723084728104,23,19,0,false,false,22,false,20,false
[producing],127,756.6097126041592,24,19,1,false,false,22,false,20,false
[con_ready2],128,758.817237901247,24,19,1,false,true,22,false,20,true
[consuming2],129,760.7265661283319,24,19,0,false,false,22,false,21,false
[producing],130,787.1211768872807,25,19,1,false,false,22,false,21,false
[producing],131,791.9203303314466,26,19,2,false,false,22,false,21,false
[con_ready2],132,792.8997560542743,26,19,2,false,true,22,false,21,true
[consuming2],133,793.3784782349379,26,19,1,false,false,22,false,22,false
[producing],134,798.1138061952122,27,19,2,false,false,22,false,22,false
[con_ready2],135,798.2448898715091,27,19,2,false,true,22,false,22,true
[consuming2],136,798.2514264136249,27,19,1,false,false,22,false,23,false
[producing2],137,798.927776020653,27,20,2,false,false,22,false,23,false
[con_ready1],138,800.7959615690246,27,20,2,true,false,22,true,23,false
[consuming1],139,801.7310130768404,27,20,1,false,false,23,false,23,false
[producing],140,808.7030606172119,28,20,2,false,false,23,false,23,false
[producing2],141,808.8289959554813,28,21,3,false,false,23,false,23,false
[producing2],142,811.0857264618656,28,22,4,false,false,23,false,23,false
[producing],143,814.8956106835459,29,22,5,false,false,23,false,23,false
[con_ready2],144,821.3505632235781,29,22,5,false,true,23,false,23,true
[consuming2],145,823.7123719737837,29,22,4,false,false,23,false,24,false
[con_ready2],146,826.695396909368,29,22,4,false,true,23,false,24,true
[consuming2],147,828.6093185496048,29,22,3,false,false,23,false,25,false
[producing2],148,835.4777045515177,29,23,4,false,false,23,false,25,false
[producing],149,840.7129845894128,30,23,5,false,false,23,false,25,false
[producing],150,850.4766314579923,31,23,6,false,false,23,false,25,false
[con_ready1],151,857.3718695643182,31,23,6,true,false,23,true,25,false
[consuming1],152,857.5356715317853,31,23,5,false,false,24,false,25,false
[con_ready1],153,862.235200228435,31,23,5,true,false,24,true,25,false
[consuming1],154,863.5051689182394,31,23,4,false,false,25,false,25,false
[producing],155,868.6404899771208,32,23,5,false,false,25,false,25,false
[con_ready2],156,869.0486368880185,32,23,5,false,true,25,false,25,true
[consuming2],157,869.4341911732436,32,23,4,false,false,25,false,26,false
[con_ready1],158,872.8122957493333,32,23,4,true,false,25,true,26,false
[consuming1],159,873.4325186765125,32,23,3,false,false,26,false,26,false
[producing2],160,887.0148832916188,32,24,4,false,false,26,false,26,false
[con_ready1],161,893.3610299696776,32,24,4,true,false,26,true,26,false
[consuming1],162,893.8349165151549,32,24,3,false,false,27,false,26,false
[producing2],163,894.0865728686631,32,25,4,false,false,27,false,26,false
[con_ready1],164,897.2532559098597,32,25,4,true,false,27,true,26,false
[consuming1],165,898.933428723137,32,25,3,false,false,28,false,26,false
[con_ready2],166,917.7249768864058,32,25,3,false,true,28,false,26,true
[consuming2],167,918.8577303713045,32,25,2,false,false,28,false,27,false
[producing2],168,918.9365820258414,32,26,3,false,false,28,false,27,false
[con_ready1],169,930.4021554813488,32,26,3,true,false,28,true,27,false
[consuming1],170,931.0173329234602,32,26,2,false,false,29,false,27,false
[producing2],171,946.6061159437432,32,27,3,false,false,29,false,27,false
[con_ready1],172,947.1735894355244,32,27,3,true,false,29,true,27,false
[consuming1],173,947.9260433431716,32,27,2,false,false,30,false,27,false
[producing2],174,953.2260850733464,32,28,3,false,false,30,false,27,false
[con_ready1],175,958.48276397605,32,28,3,true,false,30,true,27,false
[consuming1],176,958.5935963355115,32,28,2,false,false,31,false,27,false
[producing2],177,962.5409739578415,32,29,3,false,false,31,false,27,false
[con_ready2],178,973.4263712184379,32,29,3,false,true,31,false,27,true
[consuming2],179,973.8254073601241,32,29,2,false,false,31,false,28,false
[con_ready1],180,980.044963429144,32,29,2,true,false,31,true,28,false
[consuming1],181,980.4006415709927,32,29,1,false,false,32,false,28,false
[con_ready1],182,983.9914625231016,32,29,1,true,false,32,true,28,false
[consuming1],183,984.9634892050072,32,29,0,false,false,33,false,28,false
[producing],184,1018.693131548124,33,29,1,false,false,33,false,28,false
[producing2],185,1023.3140213928428,33,30,2,false,false,33,false,28,false
[producing2],186,1039.3980890875005,33,31,3,false,false,33,false,28,false
[con_ready1],187,1041.9728347210294,33,31,3,true,false,33,true,28,false
[consuming1],188,1042.6589839638912,33,31,2,false,false,34,false,28,false
[con_ready2],189,1050.5513605920728,33,31,2,false,true,34,false,28,true
[consuming2],190,1051.1839920360228,33,31,1,false,false,34,false,29,false
[con_ready2],191,1051.7242321376825,33,31,1,false,true,34,false,29,true
