,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6,s_X7,s_X8,s_X9,s_X10,s_X11,s_X12,s_X13,s_X14,s_X15,s_X16,s_X17,s_X18,s_X19
0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,REST_X0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,[X0_X7_GET_req],2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,REST_X7,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4,REST_X7,4,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5,[X7_X8_GET_req],5,3,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
6,REST_X8,6,3,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0
7,REST_X8,7,3,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0
8,[X8_X16_GET_req],8,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,1,0,0,0
9,REST_X16,9,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,2,0,0,0
10,REST_X16,10,3,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,3,0,0,0
11,[X8_X16_GET_resp_2xx],11,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0
12,[X7_X8_GET_resp_2xx],12,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
13,[X0_X7_GET_resp_2xx],13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,REST_X0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,[X0_X7_GET_req],15,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16,REST_X7,16,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
17,REST_X7,17,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
18,[X7_X1_GET_req],18,3,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
19,REST_X1,19,3,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
20,REST_X1,20,3,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
21,[X1_X12_GET_req],21,3,10,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0
22,REST_X12,22,3,10,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0
23,REST_X12,23,3,10,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0
24,[X12_X4_GET_req],24,3,10,0,0,1,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0
25,REST_X4,25,3,10,0,0,2,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0
26,REST_X4,26,3,10,0,0,9,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0
27,[X4_X5_GET_req],27,3,10,0,0,10,1,0,10,0,0,0,0,6,0,0,0,0,0,0,0
28,REST_X5,28,3,10,0,0,10,2,0,10,0,0,0,0,6,0,0,0,0,0,0,0
29,REST_X5,29,3,10,0,0,10,5,0,10,0,0,0,0,6,0,0,0,0,0,0,0
30,[X5_X2_GET_req],30,3,10,1,0,10,6,0,10,0,0,0,0,6,0,0,0,0,0,0,0
31,REST_X2,31,3,10,2,0,10,6,0,10,0,0,0,0,6,0,0,0,0,0,0,0
32,REST_X2,32,3,10,5,0,10,6,0,10,0,0,0,0,6,0,0,0,0,0,0,0
