action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,17.777238142274445,1,1,false,false,0,false,0,false
[con_ready2],2,51.155236580131174,1,1,false,true,0,false,0,true
[consuming2],3,51.84931216879251,1,0,false,false,0,false,1,false
[producing],4,75.15201481092063,2,1,false,false,0,false,1,false
[con_ready1],5,76.13164285390526,2,2,false,false,0,true,1,false
[producing],6,81.44918577609188,3,2,true,false,0,true,1,false
[consuming1],7,81.4988860973443,3,1,false,false,1,false,1,false
[con_ready2],8,83.75818643478618,3,1,false,true,1,false,1,true
[consuming2],9,83.86931329935952,3,0,false,false,1,false,2,false
[producing],10,105.49794389302144,4,1,false,false,1,false,2,false
[con_ready2],11,111.26481754577235,4,1,false,true,1,false,2,true
[consuming2],12,111.79081455059594,4,0,false,false,1,false,3,false
[producing],13,113.03438510324028,5,1,false,false,1,false,3,false
[con_ready2],14,115.13210669325424,5,1,false,true,1,false,3,true
[consuming2],15,117.09786094571065,5,0,false,false,1,false,4,false
[producing],16,170.9811258787638,6,1,false,false,1,false,4,false
[con_ready2],17,171.35705518948083,6,1,false,true,1,false,4,true
[consuming2],18,171.82330146122536,6,0,false,false,1,false,5,false
[producing],19,176.26616675919283,7,1,false,false,1,false,5,false
[con_ready1],20,180.24478480376297,7,2,false,false,1,true,5,false
[con_ready2],21,187.5110463065697,7,2,false,true,1,true,5,true
[consuming2],22,188.3655416084976,7,1,false,false,1,true,6,false
[con_ready2],23,206.88858459949532,7,1,false,true,1,true,6,true
[consuming2],24,206.93612859736064,7,0,false,false,1,true,7,false
[producing],25,215.80394872102352,8,1,false,false,1,true,7,false
[con_ready2],26,232.1315411975183,8,1,false,true,1,true,7,true
[consuming2],27,233.34371509274004,8,0,false,false,1,true,8,false
[producing],28,256.05042470557675,9,1,false,false,1,true,8,false
[con_ready2],29,280.9879039137754,9,1,false,true,1,true,8,true
[consuming2],30,281.2386829375113,9,0,false,false,1,true,9,false
[producing],31,298.5835679607808,10,1,false,false,1,true,9,false
[con_ready2],32,299.2146206120515,10,1,false,true,1,true,9,true
[consuming2],33,299.7096449516565,10,0,false,false,1,true,10,false
