action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,39.248025091664644,1,1,false,false,0,false,0,false
[con_ready2],2,47.360868693325635,1,1,false,true,0,false,0,true
[consuming2],3,47.901520672859846,1,0,false,false,0,false,1,false
[producing],4,49.335689087989444,2,1,false,false,0,false,1,false
[con_ready1],5,50.68051358768167,2,1,true,false,0,true,1,false
[consuming1],6,51.043906339670684,2,0,false,false,1,false,1,false
[producing],7,66.88580782100512,3,1,false,false,1,false,1,false
[con_ready2],8,73.47192810544891,3,1,false,true,1,false,1,true
[consuming2],9,73.59451769492425,3,0,false,false,1,false,2,false
[producing],10,141.02743077853233,4,1,false,false,1,false,2,false
[producing],11,141.37889490435091,5,2,false,false,1,false,2,false
[producing],12,159.03370602590758,6,3,false,false,1,false,2,false
[con_ready2],13,159.10628525795642,6,3,false,true,1,false,2,true
[consuming2],14,159.17944622303807,6,2,false,false,1,false,3,false
[producing],15,160.86787935708318,7,3,false,false,1,false,3,false
[con_ready1],16,163.68824906090722,7,3,true,false,1,true,3,false
[consuming1],17,163.94267164413492,7,2,false,false,2,false,3,false
[producing],18,202.6330232502317,8,3,false,false,2,false,3,false
[con_ready1],19,205.8277476077154,8,3,true,false,2,true,3,false
[consuming1],20,209.456930430933,8,2,false,false,3,false,3,false
[con_ready2],21,211.50619289993833,8,2,false,true,3,false,3,true
[consuming2],22,212.9450048711152,8,1,false,false,3,false,4,false
[con_ready2],23,239.81817323311805,8,1,false,true,3,false,4,true
[consuming2],24,247.47444838470093,8,0,false,false,3,false,5,false
[producing],25,258.1534036619658,9,1,false,false,3,false,5,false
[con_ready1],26,264.82378456171995,9,1,true,false,3,true,5,false
[consuming1],27,264.83209280202004,9,0,false,false,4,false,5,false
[producing],28,269.7806117556535,10,1,false,false,4,false,5,false
[con_ready2],29,293.7155467698638,10,1,false,true,4,false,5,true
[consuming2],30,297.00690855464217,10,0,false,false,4,false,6,false
