action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,0.4957600266670294,1,1,false,false,0,false,0,false
[producing],2,5.8912087200615115,2,2,false,false,0,false,0,false
[producing],3,20.106349509795436,3,3,false,false,0,false,0,false
[producing],4,25.600623744516064,4,4,false,false,0,false,0,false
[con_ready2],5,32.034785558164636,4,4,false,true,0,false,0,true
[consuming2],6,32.26499480971061,4,3,false,false,0,false,1,false
[producing],7,46.21643877344199,5,4,false,false,0,false,1,false
[con_ready1],8,51.23551063169504,5,4,true,false,0,true,1,false
[consuming1],9,51.689955218361966,5,3,false,false,1,false,1,false
[con_ready1],10,57.40621901949861,5,3,true,false,1,true,1,false
[consuming1],11,57.463339186897954,5,2,false,false,2,false,1,false
[con_ready2],12,60.27183020600973,5,2,false,true,2,false,1,true
[consuming2],13,60.78840668669477,5,1,false,false,2,false,2,false
[producing],14,75.37120460415042,6,2,false,false,2,false,2,false
[con_ready1],15,95.82720641923906,6,2,true,false,2,true,2,false
[consuming1],16,96.21213614830205,6,1,false,false,3,false,2,false
[con_ready1],17,111.87078116926693,6,1,true,false,3,true,2,false
[consuming1],18,112.48821609304721,6,0,false,false,4,false,2,false
[producing],19,132.80867406690726,7,1,false,false,4,false,2,false
[con_ready1],20,135.88909254235978,7,1,true,false,4,true,2,false
[consuming1],21,137.46464786801363,7,0,false,false,5,false,2,false
[producing],22,172.3360530102393,8,1,false,false,5,false,2,false
[producing],23,174.16611248724672,9,2,false,false,5,false,2,false
[con_ready1],24,175.23035284227117,9,2,true,false,5,true,2,false
[consuming1],25,176.2693438742792,9,1,false,false,6,false,2,false
[con_ready1],26,188.55115364533697,9,1,true,false,6,true,2,false
[consuming1],27,189.2896330590798,9,0,false,false,7,false,2,false
[producing],28,249.4859047894155,10,1,false,false,7,false,2,false
[con_ready2],29,282.3186151802451,10,1,false,true,7,false,2,true
[consuming2],30,282.64748811966734,10,0,false,false,7,false,3,false
