action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,76.78509583810998,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],2,78.81785386845405,2,0,0,2,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],3,83.41980411502561,2,0,1,3,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],4,87.17135057627398,2,0,1,3,true,false,false,0,true,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],5,87.34906892587328,2,0,1,2,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],6,92.84644416396873,2,0,2,3,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],7,96.86452723185629,2,0,3,4,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],8,99.7044405767444,2,1,3,5,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],9,100.35062723483745,3,1,3,6,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],10,101.01756255097686,3,1,4,7,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],11,102.11858541372696,4,1,4,8,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],12,103.96532305748796,4,1,4,8,false,true,false,1,false,0,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],13,104.78642874175972,4,1,4,7,false,false,false,1,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],14,104.87099452783055,5,1,4,8,false,false,false,1,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],15,104.9429360607761,5,1,5,9,false,false,false,1,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],16,119.03552744346027,5,1,5,9,false,true,false,1,false,1,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],17,119.59458444440777,5,1,5,8,false,false,false,1,false,2,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],18,131.00054327679968,5,2,5,9,false,false,false,1,false,2,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],19,132.56480559163333,5,2,5,9,false,false,true,1,false,2,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],20,132.9109743143207,5,2,5,8,false,false,false,1,false,2,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],21,133.50418505884966,5,2,5,8,false,true,false,1,false,2,true,1,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],22,133.53618307734672,5,2,5,7,false,false,false,1,false,3,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],23,136.4409898652122,5,2,5,7,false,false,true,1,false,3,false,1,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],24,139.83423043426836,5,2,5,6,false,false,false,1,false,3,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],25,146.17706060853894,5,3,5,7,false,false,false,1,false,3,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],26,156.14027864756105,5,3,5,7,false,true,false,1,false,3,true,2,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],27,156.38676560437762,5,3,5,6,false,false,false,1,false,4,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],28,164.54123797174844,5,4,5,7,false,false,false,1,false,4,false,2,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],29,167.64778613926123,5,4,5,7,false,false,true,1,false,4,false,2,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],30,167.807621335309,5,4,5,6,false,false,false,1,false,4,false,3,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],31,169.3631459172534,5,4,5,6,true,false,false,1,true,4,false,3,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],32,169.89639584501057,5,4,5,5,false,false,false,2,false,4,false,3,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],33,175.2719377177805,5,5,5,6,false,false,false,2,false,4,false,3,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],34,184.56076340891826,5,5,5,6,true,false,false,2,true,4,false,3,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],35,184.76848500815717,5,5,5,5,false,false,false,3,false,4,false,3,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],36,185.34294606965258,5,5,5,5,true,false,false,3,true,4,false,3,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],37,187.13842515004492,5,5,5,4,false,false,false,4,false,4,false,3,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],38,188.76093024661805,5,5,5,4,true,false,false,4,true,4,false,3,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],39,189.6849299768184,5,5,5,4,true,false,false,4,true,4,false,3,false,1,1,false,false,false,0,false,0,false,0,false
[consuming1],40,190.8082625637701,5,5,5,3,false,false,false,5,false,4,false,3,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready13],41,192.9664148460633,5,5,5,3,false,false,false,5,false,4,false,3,false,1,1,false,false,true,0,false,0,false,0,true
