action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,33.23769425728702,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],2,34.39554415269241,1,0,1,2,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],3,37.60670832772924,1,0,2,3,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],4,37.925065828493395,1,0,2,3,false,false,true,0,false,0,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],5,38.263395646042675,1,0,2,2,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],6,40.30585676256666,1,1,2,3,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],7,40.41441873158254,1,1,2,3,false,false,false,0,false,0,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready1],8,43.277688227021564,1,1,2,3,true,false,false,0,true,0,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[consuming1],9,45.95694795085122,1,1,2,2,false,false,false,1,false,0,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[producing],10,47.812757549957595,2,1,2,3,false,false,false,1,false,0,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready12],11,50.96588705216307,2,1,2,3,false,false,false,1,false,0,false,1,false,1,1,false,true,false,0,false,0,true,0,false
[consuming12],12,52.288190079289755,2,1,2,3,false,false,false,1,false,0,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing],13,61.401653985577646,3,1,2,4,false,false,false,1,false,0,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready2],14,61.689068510129246,3,1,2,4,false,true,false,1,false,0,true,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming2],15,63.172083050008666,3,1,2,3,false,false,false,1,false,1,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing3],16,66.06194013406306,3,1,3,4,false,false,false,1,false,1,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing2],17,73.05072580031565,3,2,3,5,false,false,false,1,false,1,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready3],18,97.90391230617527,3,2,3,5,false,false,true,1,false,1,false,1,true,1,0,false,false,false,0,false,1,false,0,false
[consuming3],19,99.00918629054291,3,2,3,4,false,false,false,1,false,1,false,2,false,1,0,false,false,false,0,false,1,false,0,false
[forwarding],20,101.51717774757257,3,2,3,4,false,false,false,1,false,1,false,2,false,2,1,false,false,false,0,false,1,false,0,false
[producing3],21,104.54831066924321,3,2,4,5,false,false,false,1,false,1,false,2,false,2,1,false,false,false,0,false,1,false,0,false
[con_ready2],22,108.94661828500838,3,2,4,5,false,true,false,1,false,1,true,2,false,2,1,false,false,false,0,false,1,false,0,false
[consuming2],23,109.82525555788162,3,2,4,4,false,false,false,1,false,2,false,2,false,2,1,false,false,false,0,false,1,false,0,false
[producing3],24,117.62751247658615,3,2,5,5,false,false,false,1,false,2,false,2,false,2,1,false,false,false,0,false,1,false,0,false
