action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,15.229380894897357,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],2,20.301249520831906,1,0,0,1,true,false,false,0,true,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],3,22.122582843039265,1,0,0,0,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],4,38.67308274089673,2,0,0,1,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],5,40.63420243362211,2,0,1,2,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],6,41.36235091928753,2,0,2,3,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],7,45.599434028298326,2,1,2,4,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],8,51.97865988033708,2,1,2,4,false,true,false,1,false,0,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],9,54.98457824229056,2,1,2,3,false,false,false,1,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],10,71.7996740999064,2,1,2,3,false,false,true,1,false,1,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],11,73.46538326423433,2,1,2,2,false,false,false,1,false,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],12,74.96306528323124,2,1,3,3,false,false,false,1,false,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],13,77.41987579290816,2,2,3,4,false,false,false,1,false,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],14,78.23682629965215,2,3,3,5,false,false,false,1,false,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],15,93.05467652198297,2,3,3,5,false,false,false,1,false,1,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready11],16,105.30043297022283,2,3,3,5,false,false,false,1,false,1,false,1,false,1,1,true,false,false,0,true,0,false,0,false
[consuming11],17,105.69749243840229,2,3,3,5,false,false,false,1,false,1,false,1,false,1,0,false,false,false,1,false,0,false,0,false
[con_ready2],18,136.60841844715804,2,3,3,5,false,true,false,1,false,1,true,1,false,1,0,false,false,false,1,false,0,false,0,false
[consuming2],19,137.9536396257374,2,3,3,4,false,false,false,1,false,2,false,1,false,1,0,false,false,false,1,false,0,false,0,false
[con_ready1],20,139.73609884200135,2,3,3,4,true,false,false,1,true,2,false,1,false,1,0,false,false,false,1,false,0,false,0,false
[consuming1],21,141.8387784767162,2,3,3,3,false,false,false,2,false,2,false,1,false,1,0,false,false,false,1,false,0,false,0,false
[producing2],22,142.71942856896928,2,4,3,4,false,false,false,2,false,2,false,1,false,1,0,false,false,false,1,false,0,false,0,false
[producing3],23,142.72997879251716,2,4,4,5,false,false,false,2,false,2,false,1,false,1,0,false,false,false,1,false,0,false,0,false
[con_ready1],24,160.67399321498473,2,4,4,5,true,false,false,2,true,2,false,1,false,1,0,false,false,false,1,false,0,false,0,false
[consuming1],25,161.7991468177247,2,4,4,4,false,false,false,3,false,2,false,1,false,1,0,false,false,false,1,false,0,false,0,false
[producing2],26,165.60794110615578,2,5,4,5,false,false,false,3,false,2,false,1,false,1,0,false,false,false,1,false,0,false,0,false
[con_ready1],27,176.07011158151576,2,5,4,5,true,false,false,3,true,2,false,1,false,1,0,false,false,false,1,false,0,false,0,false
[consuming1],28,176.2043590042474,2,5,4,4,false,false,false,4,false,2,false,1,false,1,0,false,false,false,1,false,0,false,0,false
[producing2],29,182.34691135140397,2,6,4,5,false,false,false,4,false,2,false,1,false,1,0,false,false,false,1,false,0,false,0,false
[con_ready1],30,186.93791200829455,2,6,4,5,true,false,false,4,true,2,false,1,false,1,0,false,false,false,1,false,0,false,0,false
[consuming1],31,188.56173832639377,2,6,4,4,false,false,false,5,false,2,false,1,false,1,0,false,false,false,1,false,0,false,0,false
[producing2],32,192.19872883047037,2,7,4,5,false,false,false,5,false,2,false,1,false,1,0,false,false,false,1,false,0,false,0,false
[con_ready3],33,202.85915987615533,2,7,4,5,false,false,true,5,false,2,false,1,true,1,0,false,false,false,1,false,0,false,0,false
[consuming3],34,202.86129600163216,2,7,4,4,false,false,false,5,false,2,false,2,false,1,0,false,false,false,1,false,0,false,0,false
[producing2],35,204.6810865664357,2,8,4,5,false,false,false,5,false,2,false,2,false,1,0,false,false,false,1,false,0,false,0,false
[con_ready2],36,220.83569157444867,2,8,4,5,false,true,false,5,false,2,true,2,false,1,0,false,false,false,1,false,0,false,0,false
[consuming2],37,221.4490513353275,2,8,4,4,false,false,false,5,false,3,false,2,false,1,0,false,false,false,1,false,0,false,0,false
[producing3],38,223.8318593119357,2,8,5,5,false,false,false,5,false,3,false,2,false,1,0,false,false,false,1,false,0,false,0,false
[con_ready1],39,226.54870112332998,2,8,5,5,true,false,false,5,true,3,false,2,false,1,0,false,false,false,1,false,0,false,0,false
[consuming1],40,227.39468531230196,2,8,5,4,false,false,false,6,false,3,false,2,false,1,0,false,false,false,1,false,0,false,0,false
[con_ready1],41,229.23279627262576,2,8,5,4,true,false,false,6,true,3,false,2,false,1,0,false,false,false,1,false,0,false,0,false
[consuming1],42,229.81742946122438,2,8,5,3,false,false,false,7,false,3,false,2,false,1,0,false,false,false,1,false,0,false,0,false
[producing2],43,230.38226586643333,2,9,5,4,false,false,false,7,false,3,false,2,false,1,0,false,false,false,1,false,0,false,0,false
[producing2],44,236.43647725759476,2,10,5,5,false,false,false,7,false,3,false,2,false,1,0,false,false,false,1,false,0,false,0,false
[con_ready1],45,242.94319041454932,2,10,5,5,true,false,false,7,true,3,false,2,false,1,0,false,false,false,1,false,0,false,0,false
[consuming1],46,243.22298463858144,2,10,5,4,false,false,false,8,false,3,false,2,false,1,0,false,false,false,1,false,0,false,0,false
[con_ready2],47,246.29980016889482,2,10,5,4,false,true,false,8,false,3,true,2,false,1,0,false,false,false,1,false,0,false,0,false
[consuming2],48,246.30247666025045,2,10,5,3,false,false,false,8,false,4,false,2,false,1,0,false,false,false,1,false,0,false,0,false
[con_ready3],49,249.21249695048928,2,10,5,3,false,false,true,8,false,4,false,2,true,1,0,false,false,false,1,false,0,false,0,false
[consuming3],50,249.50336417979287,2,10,5,2,false,false,false,8,false,4,false,3,false,1,0,false,false,false,1,false,0,false,0,false
[con_ready3],51,261.10758665964624,2,10,5,2,false,false,true,8,false,4,false,3,true,1,0,false,false,false,1,false,0,false,0,false
[consuming3],52,261.46108968495696,2,10,5,1,false,false,false,8,false,4,false,4,false,1,0,false,false,false,1,false,0,false,0,false
[producing],53,263.0328990329461,3,10,5,2,false,false,false,8,false,4,false,4,false,1,0,false,false,false,1,false,0,false,0,false
[forwarding],54,264.18676355549906,3,10,5,2,false,false,false,8,false,4,false,4,false,2,1,false,false,false,1,false,0,false,0,false
[con_ready3],55,269.0802094312515,3,10,5,2,false,false,true,8,false,4,false,4,true,2,1,false,false,false,1,false,0,false,0,false
[consuming3],56,269.4474651713315,3,10,5,1,false,false,false,8,false,4,false,5,false,2,1,false,false,false,1,false,0,false,0,false
[con_ready2],57,290.282713679106,3,10,5,1,false,true,false,8,false,4,true,5,false,2,1,false,false,false,1,false,0,false,0,false
[consuming2],58,291.2827446543688,3,10,5,0,false,false,false,8,false,5,false,5,false,2,1,false,false,false,1,false,0,false,0,false
[con_ready12],59,298.1676398296533,3,10,5,0,false,false,false,8,false,5,false,5,false,2,1,false,true,false,1,false,0,true,0,false
[consuming12],60,298.74812100989476,3,10,5,0,false,false,false,8,false,5,false,5,false,2,0,false,false,false,1,false,1,false,0,false
[producing],61,300.6117089519008,4,10,5,1,false,false,false,8,false,5,false,5,false,2,0,false,false,false,1,false,1,false,0,false
[con_ready3],62,315.0012838904395,4,10,5,1,false,false,true,8,false,5,false,5,true,2,0,false,false,false,1,false,1,false,0,false
[consuming3],63,316.4379515745901,4,10,5,0,false,false,false,8,false,5,false,6,false,2,0,false,false,false,1,false,1,false,0,false
[producing],64,317.69719001308476,5,10,5,1,false,false,false,8,false,5,false,6,false,2,0,false,false,false,1,false,1,false,0,false
[forwarding],65,321.5631740391259,5,10,5,1,false,false,false,8,false,5,false,6,false,3,1,false,false,false,1,false,1,false,0,false
[con_ready13],66,323.75148974038024,5,10,5,1,false,false,false,8,false,5,false,6,false,3,1,false,false,true,1,false,1,false,0,true
[consuming13],67,324.2781623069427,5,10,5,1,false,false,false,8,false,5,false,6,false,3,0,false,false,false,1,false,1,false,1,false
[producing3],68,325.6215387369266,5,10,6,2,false,false,false,8,false,5,false,6,false,3,0,false,false,false,1,false,1,false,1,false
[producing],69,326.81257840134026,6,10,6,3,false,false,false,8,false,5,false,6,false,3,0,false,false,false,1,false,1,false,1,false
[con_ready2],70,329.6624804652947,6,10,6,3,false,true,false,8,false,5,true,6,false,3,0,false,false,false,1,false,1,false,1,false
[consuming2],71,329.9074366124183,6,10,6,2,false,false,false,8,false,6,false,6,false,3,0,false,false,false,1,false,1,false,1,false
[producing],72,333.74823098003833,7,10,6,3,false,false,false,8,false,6,false,6,false,3,0,false,false,false,1,false,1,false,1,false
[producing],73,340.3553948487764,8,10,6,4,false,false,false,8,false,6,false,6,false,3,0,false,false,false,1,false,1,false,1,false
[con_ready2],74,348.41374939919,8,10,6,4,false,true,false,8,false,6,true,6,false,3,0,false,false,false,1,false,1,false,1,false
