,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6
0,-,0,0,0,0,0,0,0,0
1,REST_X0,1,10,0,0,0,0,0,0
2,[X0_X6_GET_req],2,11,0,0,0,0,0,1
3,REST_X6,3,11,0,0,0,0,0,2
4,REST_X6,4,11,0,0,0,0,0,3
5,[X0_X6_GET_resp_2xx],5,0,0,0,0,0,0,0
6,REST_X0,6,10,0,0,0,0,0,0
7,[X0_X6_GET_req],7,11,0,0,0,0,0,1
8,REST_X6,8,11,0,0,0,0,0,2
9,REST_X6,9,11,0,0,0,0,0,3
10,[X0_X6_GET_resp_2xx],10,0,0,0,0,0,0,0
11,REST_X0,11,10,0,0,0,0,0,0
12,[X0_X6_GET_req],12,11,0,0,0,0,0,1
13,REST_X6,13,11,0,0,0,0,0,2
14,REST_X6,14,11,0,0,0,0,0,3
15,[X0_X6_GET_resp_2xx],15,0,0,0,0,0,0,0
16,REST_X0,16,10,0,0,0,0,0,0
17,[X0_X6_GET_req],17,11,0,0,0,0,0,1
18,REST_X6,18,11,0,0,0,0,0,2
19,REST_X6,19,11,0,0,0,0,0,3
20,[X0_X6_GET_resp_2xx],20,0,0,0,0,0,0,0
21,REST_X0,21,2,0,0,0,0,0,0
22,[X0_X5_GET_req],22,3,0,0,0,0,1,0
23,REST_X5,23,3,0,0,0,0,2,0
24,REST_X5,24,3,0,0,0,0,5,0
25,[X5_X3_GET_req],25,3,0,0,1,0,6,0
26,REST_X3,26,3,0,0,2,0,6,0
27,REST_X3,27,3,0,0,5,0,6,0
28,[X3_X1_GET_req],28,3,1,0,6,0,6,0
29,REST_X1,29,3,2,0,6,0,6,0
30,REST_X1,30,3,5,0,6,0,6,0
31,[X1_X2_GET_req],31,3,6,1,6,0,6,0
32,REST_X2,32,3,6,2,6,0,6,0
33,REST_X2,33,3,6,5,6,0,6,0
34,[X2_X4_GET_req],34,3,6,6,6,1,6,0
35,REST_X4,35,3,6,6,6,2,6,0
36,REST_X4,36,3,6,6,6,4,6,0
37,[X2_X4_GET_resp_5xx],37,3,6,7,6,0,6,0
38,[X2_X4_GET_req],38,3,6,8,6,1,6,0
39,REST_X4,39,3,6,8,6,2,6,0
40,REST_X4,40,3,6,8,6,3,6,0
41,[X2_X4_GET_resp_2xx],41,3,6,3,6,0,6,0
42,[X1_X2_GET_resp_2xx],42,3,3,0,6,0,6,0
43,[X3_X1_GET_resp_2xx],43,3,0,0,3,0,6,0
44,[X5_X3_GET_resp_2xx],44,3,0,0,0,0,3,0
45,[X0_X5_GET_resp_2xx],45,0,0,0,0,0,0,0
46,REST_X0,46,2,0,0,0,0,0,0
47,[X0_X5_GET_req],47,3,0,0,0,0,1,0
48,REST_X5,48,3,0,0,0,0,2,0
49,REST_X5,49,3,0,0,0,0,5,0
50,[X5_X3_GET_req],50,3,0,0,1,0,6,0
51,REST_X3,51,3,0,0,2,0,6,0
52,REST_X3,52,3,0,0,5,0,6,0
53,[X3_X1_GET_req],53,3,1,0,6,0,6,0
54,REST_X1,54,3,2,0,6,0,6,0
55,REST_X1,55,3,5,0,6,0,6,0
56,[X1_X2_GET_req],56,3,6,1,6,0,6,0
57,REST_X2,57,3,6,2,6,0,6,0
58,REST_X2,58,3,6,5,6,0,6,0
59,[X2_X4_GET_req],59,3,6,6,6,1,6,0
