action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,5.6618243583853,1,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,22.471142164099977,1,1,true,false,false,0,true,0,false,0,false
[consuming1],3,22.856710114756257,1,0,false,false,false,1,false,0,false,0,false
[producing],4,25.595259514632378,2,1,false,false,false,1,false,0,false,0,false
[con_ready2],5,34.60979032383771,2,1,false,true,false,1,false,0,true,0,false
[consuming2],6,35.7507672775967,2,0,false,false,false,1,false,1,false,0,false
[producing],7,65.62185510830696,3,1,false,false,false,1,false,1,false,0,false
[con_ready2],8,72.28779297293146,3,1,false,true,false,1,false,1,true,0,false
[consuming2],9,73.79688245453279,3,0,false,false,false,1,false,2,false,0,false
[producing],10,114.23886671790973,4,1,false,false,false,1,false,2,false,0,false
[con_ready2],11,126.13859551198541,4,1,false,true,false,1,false,2,true,0,false
[consuming2],12,126.264615839265,4,0,false,false,false,1,false,3,false,0,false
[producing],13,146.43943171645793,5,1,false,false,false,1,false,3,false,0,false
[con_ready3],14,150.89390306603755,5,1,false,false,true,1,false,3,false,0,true
[consuming3],15,151.8857338926087,5,0,false,false,false,1,false,3,false,1,false
[producing],16,285.94258569822443,6,1,false,false,false,1,false,3,false,1,false
[con_ready3],17,286.9917505212267,6,1,false,false,true,1,false,3,false,1,true
[consuming3],18,292.09008658861575,6,0,false,false,false,1,false,3,false,2,false
[producing],19,296.8364367960816,7,1,false,false,false,1,false,3,false,2,false
[producing],20,300.04973291597946,8,2,false,false,false,1,false,3,false,2,false
[con_ready2],21,334.77735229024415,8,2,false,true,false,1,false,3,true,2,false
[consuming2],22,335.22184333787675,8,1,false,false,false,1,false,4,false,2,false
[con_ready2],23,340.1994845437848,8,1,false,true,false,1,false,4,true,2,false
[consuming2],24,341.34839122297006,8,0,false,false,false,1,false,5,false,2,false
[producing],25,343.61094546191265,9,1,false,false,false,1,false,5,false,2,false
[con_ready1],26,354.07438299706473,9,1,true,false,false,1,true,5,false,2,false
[consuming1],27,355.81452838641417,9,0,false,false,false,2,false,5,false,2,false
[producing],28,416.6038892104891,10,1,false,false,false,2,false,5,false,2,false
[con_ready1],29,427.850688353678,10,1,true,false,false,2,true,5,false,2,false
[consuming1],30,430.3353697717041,10,0,false,false,false,3,false,5,false,2,false
