action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,108.82558292071032,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing2],2,115.71520116011956,1,1,0,2,false,false,false,0,false,0,false,0,false
[producing2],3,128.37904961829673,1,2,0,3,false,false,false,0,false,0,false,0,false
[producing2],4,128.6393535941859,1,3,0,4,false,false,false,0,false,0,false,0,false
[producing2],5,128.99109407151934,1,4,0,5,false,false,false,0,false,0,false,0,false
[con_ready1],6,138.8257526521191,1,4,0,5,true,false,false,0,true,0,false,0,false
[consuming1],7,139.13308295629662,1,4,0,4,false,false,false,1,false,0,false,0,false
[producing],8,143.58344060991138,2,4,0,5,false,false,false,1,false,0,false,0,false
[con_ready1],9,145.47883020379126,2,4,0,5,true,false,false,1,true,0,false,0,false
[consuming1],10,145.5015702033152,2,4,0,4,false,false,false,2,false,0,false,0,false
[producing2],11,147.40658885692213,2,5,0,5,false,false,false,2,false,0,false,0,false
[con_ready2],12,172.64331703985198,2,5,0,5,false,true,false,2,false,0,true,0,false
[consuming2],13,174.23945981484897,2,5,0,4,false,false,false,2,false,1,false,0,false
[con_ready2],14,185.99838922958125,2,5,0,4,false,true,false,2,false,1,true,0,false
[consuming2],15,186.57846379222877,2,5,0,3,false,false,false,2,false,2,false,0,false
[con_ready3],16,198.25302309355493,2,5,0,3,false,false,true,2,false,2,false,0,true
[consuming3],17,198.61496924421076,2,5,0,2,false,false,false,2,false,2,false,1,false
[producing2],18,200.33011723005794,2,6,0,3,false,false,false,2,false,2,false,1,false
[producing2],19,203.65361989293083,2,7,0,4,false,false,false,2,false,2,false,1,false
[con_ready2],20,206.17419012202726,2,7,0,4,false,true,false,2,false,2,true,1,false
[consuming2],21,207.69806983237444,2,7,0,3,false,false,false,2,false,3,false,1,false
[con_ready1],22,208.92782119591385,2,7,0,4,false,false,false,2,true,3,false,1,false
[producing3],23,209.15802503506654,2,7,1,5,false,false,false,2,true,3,false,1,false
[con_ready3],24,233.64721748719313,2,7,1,5,false,false,true,2,true,3,false,1,true
[consuming3],25,234.47669084480316,2,7,1,4,false,false,false,2,true,3,false,2,false
[producing3],26,235.4022158124096,2,7,2,4,true,false,false,2,true,3,false,2,false
[consuming1],27,236.08717889167863,2,7,2,3,false,false,false,3,false,3,false,2,false
[producing3],28,236.17526877197508,2,7,3,4,false,false,false,3,false,3,false,2,false
[producing2],29,245.90468422202062,2,8,3,5,false,false,false,3,false,3,false,2,false
[con_ready1],30,254.92218402063608,2,8,3,5,true,false,false,3,true,3,false,2,false
[consuming1],31,255.4973537660889,2,8,3,4,false,false,false,4,false,3,false,2,false
[producing3],32,257.0132541245251,2,8,4,5,false,false,false,4,false,3,false,2,false
[con_ready1],33,292.23113374557767,2,8,4,5,true,false,false,4,true,3,false,2,false
[consuming1],34,292.2599809371531,2,8,4,4,false,false,false,5,false,3,false,2,false
[con_ready1],35,297.5466334439301,2,8,4,5,false,false,false,5,true,3,false,2,false
[con_ready3],36,300.94680200533196,2,8,4,5,false,false,true,5,true,3,false,2,true
[consuming3],37,303.25111514291376,2,8,4,4,false,false,false,5,true,3,false,3,false
[producing2],38,305.9837828553442,2,9,4,5,false,false,false,5,true,3,false,3,false
[con_ready2],39,306.22699708364013,2,9,4,5,false,true,false,5,true,3,true,3,false
[consuming2],40,308.6786857952813,2,9,4,4,false,false,false,5,true,4,false,3,false
[producing3],41,310.6979593447408,2,9,5,4,true,false,false,5,true,4,false,3,false
[consuming1],42,312.43160991761516,2,9,5,3,false,false,false,6,false,4,false,3,false
[producing],43,317.42362496664623,3,9,5,4,false,false,false,6,false,4,false,3,false
[producing],44,320.4155571216287,4,9,5,5,false,false,false,6,false,4,false,3,false
[con_ready1],45,324.57882156104904,4,9,5,5,true,false,false,6,true,4,false,3,false
[consuming1],46,324.60679974103607,4,9,5,4,false,false,false,7,false,4,false,3,false
[producing3],47,326.2021400243866,4,9,6,5,false,false,false,7,false,4,false,3,false
[con_ready1],48,328.30579976451634,4,9,6,5,true,false,false,7,true,4,false,3,false
[consuming1],49,328.492296660861,4,9,6,4,false,false,false,8,false,4,false,3,false
[producing2],50,332.94906513478145,4,10,6,5,false,false,false,8,false,4,false,3,false
[con_ready1],51,349.6277178329436,4,10,6,5,true,false,false,8,true,4,false,3,false
[consuming1],52,350.952454403579,4,10,6,4,false,false,false,9,false,4,false,3,false
[con_ready2],53,352.2411533031427,4,10,6,4,false,true,false,9,false,4,true,3,false
[consuming2],54,352.64453870500563,4,10,6,3,false,false,false,9,false,5,false,3,false
[producing3],55,353.4806873699842,4,10,7,3,true,false,false,9,false,5,false,3,false
