action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,23.53020551961511,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing3],2,25.496759185564102,1,0,1,2,false,false,false,0,false,0,false,0,false
[con_ready1],3,29.336863349427272,1,0,1,3,false,false,false,0,true,0,false,0,false
[producing3],4,33.56725842853905,1,0,2,3,true,false,false,0,true,0,false,0,false
[consuming1],5,36.072556212347436,1,0,2,2,false,false,false,1,false,0,false,0,false
[con_ready1],6,43.296373555289804,1,0,2,3,false,false,false,1,true,0,false,0,false
[producing3],7,43.969847999514805,1,0,3,4,false,false,false,1,true,0,false,0,false
[producing3],8,52.933739599646145,1,0,4,4,true,false,false,1,true,0,false,0,false
[consuming1],9,53.97426859150067,1,0,4,3,false,false,false,2,false,0,false,0,false
[producing2],10,55.84581368556503,1,1,4,4,false,false,false,2,false,0,false,0,false
[producing2],11,59.82357158334174,1,2,4,5,false,false,false,2,false,0,false,0,false
[con_ready3],12,87.5676661129767,1,2,4,5,false,false,true,2,false,0,false,0,true
[consuming3],13,88.38043011797716,1,2,4,4,false,false,false,2,false,0,false,1,false
[con_ready2],14,95.88361923462082,1,2,4,4,false,true,false,2,false,0,true,1,false
[consuming2],15,102.05610336303646,1,2,4,3,false,false,false,2,false,1,false,1,false
[producing3],16,107.40526956308233,1,2,5,3,true,false,false,2,false,1,false,1,false
