,action,step,s_X0,s_X1,s_X2,s_X3,s_X4
0,-,0,0,0,0,0,0
1,REST_X0,1,2,0,0,0,0
2,[X0_X2_GET_req],2,3,0,1,0,0
3,REST_X2,3,3,0,2,0,0
4,REST_X2,4,3,0,5,0,0
5,[X2_X1_GET_req],5,3,1,6,0,0
6,REST_X1,6,3,2,6,0,0
7,REST_X1,7,3,5,6,0,0
8,[X1_X3_GET_req],8,3,6,6,1,0
9,REST_X3,9,3,6,6,2,0
10,REST_X3,10,3,6,6,5,0
11,[X3_X4_GET_req],11,3,6,6,6,1
12,REST_X4,12,3,6,6,6,2
13,REST_X4,13,3,6,6,6,4
14,[X3_X4_GET_resp_5xx],14,3,6,6,7,0
15,[X3_X4_GET_req],15,3,6,6,8,1
16,REST_X4,16,3,6,6,8,2
17,REST_X4,17,3,6,6,8,3
18,[X3_X4_GET_resp_2xx],18,3,6,6,3,0
19,[X1_X3_GET_resp_2xx],19,3,3,6,0,0
20,[X2_X1_GET_resp_2xx],20,3,0,3,0,0
21,[X0_X2_GET_resp_2xx],21,0,0,0,0,0
22,REST_X0,22,2,0,0,0,0
23,[X0_X2_GET_req],23,3,0,1,0,0
24,REST_X2,24,3,0,2,0,0
25,REST_X2,25,3,0,5,0,0
26,[X2_X1_GET_req],26,3,1,6,0,0
27,REST_X1,27,3,2,6,0,0
28,REST_X1,28,3,5,6,0,0
29,[X1_X3_GET_req],29,3,6,6,1,0
30,REST_X3,30,3,6,6,2,0
31,REST_X3,31,3,6,6,5,0
32,[X3_X4_GET_req],32,3,6,6,6,1
33,REST_X4,33,3,6,6,6,2
34,REST_X4,34,3,6,6,6,3
35,[X3_X4_GET_resp_2xx],35,3,6,6,3,0
36,[X1_X3_GET_resp_2xx],36,3,3,6,0,0
37,[X2_X1_GET_resp_2xx],37,3,0,3,0,0
38,[X0_X2_GET_resp_2xx],38,0,0,0,0,0
39,REST_X0,39,2,0,0,0,0
40,[X0_X2_GET_req],40,3,0,1,0,0
41,REST_X2,41,3,0,2,0,0
42,REST_X2,42,3,0,5,0,0
43,[X2_X1_GET_req],43,3,1,6,0,0
44,REST_X1,44,3,2,6,0,0
45,REST_X1,45,3,5,6,0,0
46,[X1_X3_GET_req],46,3,6,6,1,0
47,REST_X3,47,3,6,6,2,0
48,REST_X3,48,3,6,6,5,0
49,[X3_X4_GET_req],49,3,6,6,6,1
50,REST_X4,50,3,6,6,6,2
51,REST_X4,51,3,6,6,6,3
52,[X3_X4_GET_resp_2xx],52,3,6,6,3,0
