action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,31.704406117047125,1,0,0,1,false,false,false,0,false,0,false,0,false
[con_ready3],2,40.67150335661747,1,0,0,1,false,false,true,0,false,0,false,0,true
[consuming3],3,40.82577749257982,1,0,0,0,false,false,false,0,false,0,false,1,false
[producing],4,99.22850246370736,2,0,0,1,false,false,false,0,false,0,false,1,false
[producing2],5,99.54765606870633,2,1,0,2,false,false,false,0,false,0,false,1,false
[con_ready3],6,102.80487172816106,2,1,0,2,false,false,true,0,false,0,false,1,true
[consuming3],7,102.89078160597067,2,1,0,1,false,false,false,0,false,0,false,2,false
[con_ready1],8,106.72263744876707,2,1,0,2,false,false,false,0,true,0,false,2,false
[con_ready2],9,108.82474404007634,2,1,0,2,false,true,false,0,true,0,true,2,false
[consuming2],10,110.83465830050747,2,1,0,1,false,false,false,0,true,1,false,2,false
[producing3],11,112.34711308867799,2,1,1,2,false,false,false,0,true,1,false,2,false
[producing3],12,117.1966105811353,2,1,2,2,true,false,false,0,true,1,false,2,false
[consuming1],13,118.11425140152973,2,1,2,1,false,false,false,1,false,1,false,2,false
[producing2],14,122.45526208376381,2,2,2,2,false,false,false,1,false,1,false,2,false
[producing2],15,123.38491354282839,2,3,2,3,false,false,false,1,false,1,false,2,false
[con_ready1],16,127.32588797032791,2,3,2,4,false,false,false,1,true,1,false,2,false
[producing],17,131.39611081732946,3,3,2,5,false,false,false,1,true,1,false,2,false
[producing],18,138.58307076647472,4,3,2,6,false,false,false,1,true,1,false,2,false
[con_ready3],19,140.34733846345674,4,3,2,6,false,false,true,1,true,1,false,2,true
[consuming3],20,141.30099400353402,4,3,2,5,false,false,false,1,true,1,false,3,false
[con_ready3],21,143.2757054567155,4,3,2,5,false,false,true,1,true,1,false,3,true
[consuming3],22,145.0596992171123,4,3,2,4,false,false,false,1,true,1,false,4,false
[producing],23,152.82740547642658,5,3,2,5,false,false,false,1,true,1,false,4,false
[producing],24,153.78907964464284,6,3,2,6,false,false,false,1,true,1,false,4,false
[producing2],25,155.58262101632712,6,4,2,7,false,false,false,1,true,1,false,4,false
[producing],26,157.96550321350534,7,4,2,8,false,false,false,1,true,1,false,4,false
[producing2],27,168.38063500303605,7,5,2,9,false,false,false,1,true,1,false,4,false
[producing3],28,175.8636934023402,7,5,3,10,false,false,false,1,true,1,false,4,false
[con_ready3],29,202.86322964084775,7,5,3,10,false,false,true,1,true,1,false,4,true
[consuming3],30,205.09694510876125,7,5,3,9,false,false,false,1,true,1,false,5,false
[con_ready2],31,205.73343305766275,7,5,3,9,false,true,false,1,true,1,true,5,false
[consuming2],32,207.29529058943396,7,5,3,8,false,false,false,1,true,2,false,5,false
[producing3],33,210.80868179819436,7,5,4,8,true,false,false,1,true,2,false,5,false
[consuming1],34,211.03169703482,7,5,4,7,false,false,false,2,false,2,false,5,false
[producing2],35,211.6207438957422,7,6,4,8,false,false,false,2,false,2,false,5,false
[producing3],36,214.3072183648952,7,6,5,8,true,false,false,2,false,2,false,5,false
