action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,51.70810601686101,1,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,58.89954573391472,1,1,false,true,false,0,false,0,true,0,false
[consuming2],3,59.25144791323534,1,0,false,false,false,0,false,1,false,0,false
[producing],4,60.74099107697012,2,1,false,false,false,0,false,1,false,0,false
[con_ready3],5,65.57663402588159,2,1,false,false,true,0,false,1,false,0,true
[consuming3],6,67.04261634729788,2,0,false,false,false,0,false,1,false,1,false
[producing],7,103.99021506887891,3,1,false,false,false,0,false,1,false,1,false
[producing],8,106.59066248101438,4,2,false,false,false,0,false,1,false,1,false
[con_ready3],9,112.03849889698432,4,2,false,false,true,0,false,1,false,1,true
[consuming3],10,113.33836542722624,4,1,false,false,false,0,false,1,false,2,false
[con_ready2],11,117.02797952661223,4,1,false,true,false,0,false,1,true,2,false
[consuming2],12,117.96721270719486,4,0,false,false,false,0,false,2,false,2,false
[producing],13,123.5526663847709,5,1,false,false,false,0,false,2,false,2,false
[producing],14,124.54617153419306,6,2,false,false,false,0,false,2,false,2,false
[con_ready2],15,133.4726796565583,6,2,false,true,false,0,false,2,true,2,false
[consuming2],16,134.2880576117472,6,1,false,false,false,0,false,3,false,2,false
[producing],17,150.71495720281763,7,2,false,false,false,0,false,3,false,2,false
[con_ready3],18,159.97391070967183,7,2,false,false,true,0,false,3,false,2,true
[consuming3],19,160.43525382891863,7,1,false,false,false,0,false,3,false,3,false
[producing],20,188.52752069211422,8,2,false,false,false,0,false,3,false,3,false
[producing],21,195.35362163375913,9,3,false,false,false,0,false,3,false,3,false
[con_ready1],22,242.06668248547493,9,3,true,false,false,0,true,3,false,3,false
[consuming1],23,242.22444996410286,9,2,false,false,false,1,false,3,false,3,false
[con_ready2],24,242.94781257797513,9,2,false,true,false,1,false,3,true,3,false
[consuming2],25,243.44317030706867,9,1,false,false,false,1,false,4,false,3,false
[producing],26,247.56756664028282,10,2,false,false,false,1,false,4,false,3,false
[con_ready2],27,250.06055736094666,10,2,false,true,false,1,false,4,true,3,false
[consuming2],28,250.79373235816735,10,1,false,false,false,1,false,5,false,3,false
[con_ready2],29,257.1771472957261,10,1,false,true,false,1,false,5,true,3,false
[consuming2],30,257.63817432543414,10,0,false,false,false,1,false,6,false,3,false
[producing],31,304.8988419323792,11,1,false,false,false,1,false,6,false,3,false
[con_ready2],32,316.72946051168003,11,1,false,true,false,1,false,6,true,3,false
