action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,162.84983885354615,1,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,181.1374955745492,1,1,true,false,false,0,true,0,false,0,false
[consuming1],3,182.07253727847177,1,0,false,false,false,1,false,0,false,0,false
[producing],4,312.29526861344925,2,1,false,false,false,1,false,0,false,0,false
[con_ready3],5,326.1878562066553,2,1,false,false,true,1,false,0,false,0,true
[consuming3],6,327.01930219446797,2,0,false,false,false,1,false,0,false,1,false
[producing],7,439.26063073683673,3,1,false,false,false,1,false,0,false,1,false
[con_ready1],8,442.7367635499695,3,1,true,false,false,1,true,0,false,1,false
[consuming1],9,445.41277427117063,3,0,false,false,false,2,false,0,false,1,false
[producing],10,550.2097862261008,4,1,false,false,false,2,false,0,false,1,false
[producing],11,571.523759224845,5,2,false,false,false,2,false,0,false,1,false
[con_ready3],12,576.0814189440307,5,2,false,false,true,2,false,0,false,1,true
[consuming3],13,578.4594770469461,5,1,false,false,false,2,false,0,false,2,false
[producing],14,581.7533761399968,6,2,false,false,false,2,false,0,false,2,false
[con_ready3],15,586.607569036768,6,2,false,false,true,2,false,0,false,2,true
[consuming3],16,586.7325829327269,6,1,false,false,false,2,false,0,false,3,false
[con_ready3],17,599.7722156982511,6,1,false,false,true,2,false,0,false,3,true
[consuming3],18,601.0820348821271,6,0,false,false,false,2,false,0,false,4,false
[producing],19,601.3403320015711,7,1,false,false,false,2,false,0,false,4,false
[con_ready2],20,610.6060319860472,7,1,false,true,false,2,false,0,true,4,false
[consuming2],21,614.9431527719262,7,0,false,false,false,2,false,1,false,4,false
[producing],22,630.8876303837967,8,1,false,false,false,2,false,1,false,4,false
[con_ready1],23,640.9063236578359,8,1,true,false,false,2,true,1,false,4,false
[consuming1],24,641.9286522020282,8,0,false,false,false,3,false,1,false,4,false
[producing],25,659.5331714206329,9,1,false,false,false,3,false,1,false,4,false
[producing],26,664.0929923543921,10,2,false,false,false,3,false,1,false,4,false
[con_ready3],27,679.3624092690225,10,2,false,false,true,3,false,1,false,4,true
[consuming3],28,679.5676674674904,10,1,false,false,false,3,false,1,false,5,false
[con_ready1],29,684.7561083775597,10,1,true,false,false,3,true,1,false,5,false
[consuming1],30,684.8574323941073,10,0,false,false,false,4,false,1,false,5,false
[producing],31,715.7266101433805,11,1,false,false,false,4,false,1,false,5,false
[con_ready2],32,721.8945795690668,11,1,false,true,false,4,false,1,true,5,false
[consuming2],33,721.9245424246805,11,0,false,false,false,4,false,2,false,5,false
[producing],34,724.8906970636559,12,1,false,false,false,4,false,2,false,5,false
[con_ready2],35,735.7996597413879,12,1,false,true,false,4,false,2,true,5,false
[consuming2],36,736.0053138420573,12,0,false,false,false,4,false,3,false,5,false
[producing],37,738.3580153073949,13,1,false,false,false,4,false,3,false,5,false
[con_ready2],38,750.4468379922392,13,1,false,true,false,4,false,3,true,5,false
[consuming2],39,750.8510657552338,13,0,false,false,false,4,false,4,false,5,false
[producing],40,756.2419943885163,14,1,false,false,false,4,false,4,false,5,false
[con_ready1],41,757.246711305107,14,1,true,false,false,4,true,4,false,5,false
