action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,8.424246817215387,1,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,9.945695044049392,1,1,false,true,false,0,false,0,true,0,false
[consuming2],3,10.369834445181578,1,0,false,false,false,0,false,1,false,0,false
[producing],4,21.772679586871053,2,1,false,false,false,0,false,1,false,0,false
[con_ready3],5,27.33144136178329,2,1,false,false,true,0,false,1,false,0,true
[consuming3],6,27.42363795374715,2,0,false,false,false,0,false,1,false,1,false
[producing],7,57.75406910451539,3,1,false,false,false,0,false,1,false,1,false
[con_ready2],8,69.79070006722259,3,1,false,true,false,0,false,1,true,1,false
[consuming2],9,70.15089027027196,3,0,false,false,false,0,false,2,false,1,false
[producing],10,85.43910628597038,4,1,false,false,false,0,false,2,false,1,false
[con_ready2],11,90.66946460970448,4,1,false,true,false,0,false,2,true,1,false
[consuming2],12,91.9467343352705,4,0,false,false,false,0,false,3,false,1,false
[producing],13,194.2325349865431,5,1,false,false,false,0,false,3,false,1,false
[producing],14,196.42764540126834,6,2,false,false,false,0,false,3,false,1,false
[producing],15,213.3428264759532,7,3,false,false,false,0,false,3,false,1,false
[con_ready2],16,225.5901378291884,7,3,false,true,false,0,false,3,true,1,false
[consuming2],17,226.3833247631988,7,2,false,false,false,0,false,4,false,1,false
[con_ready2],18,230.81697400268868,7,2,false,true,false,0,false,4,true,1,false
[consuming2],19,231.9981863314761,7,1,false,false,false,0,false,5,false,1,false
[con_ready2],20,232.7511555064119,7,1,false,true,false,0,false,5,true,1,false
[consuming2],21,234.2700278616548,7,0,false,false,false,0,false,6,false,1,false
[producing],22,240.87396812904376,8,1,false,false,false,0,false,6,false,1,false
[producing],23,241.95914812804213,9,2,false,false,false,0,false,6,false,1,false
[producing],24,245.5137639683867,10,3,false,false,false,0,false,6,false,1,false
[con_ready3],25,246.2028886887978,10,3,false,false,true,0,false,6,false,1,true
[consuming3],26,246.2906981700912,10,2,false,false,false,0,false,6,false,2,false
[producing],27,256.4831998747449,11,3,false,false,false,0,false,6,false,2,false
[con_ready3],28,257.5312831673404,11,3,false,false,true,0,false,6,false,2,true
[consuming3],29,257.66695738202634,11,2,false,false,false,0,false,6,false,3,false
[con_ready3],30,260.3914784157284,11,2,false,false,true,0,false,6,false,3,true
[consuming3],31,261.15142257347367,11,1,false,false,false,0,false,6,false,4,false
[producing],32,264.006269463508,12,2,false,false,false,0,false,6,false,4,false
[con_ready2],33,270.52378567761383,12,2,false,true,false,0,false,6,true,4,false
[consuming2],34,270.8803019135641,12,1,false,false,false,0,false,7,false,4,false
[con_ready1],35,272.04138534785477,12,1,true,false,false,0,true,7,false,4,false
[consuming1],36,272.4566298582295,12,0,false,false,false,1,false,7,false,4,false
[producing],37,277.2427269778936,13,1,false,false,false,1,false,7,false,4,false
[producing],38,293.38938087387027,14,2,false,false,false,1,false,7,false,4,false
[producing],39,297.9681563320537,15,3,false,false,false,1,false,7,false,4,false
[con_ready2],40,309.0188657311426,15,3,false,true,false,1,false,7,true,4,false
[consuming2],41,310.903848422362,15,2,false,false,false,1,false,8,false,4,false
[con_ready2],42,314.97966524965875,15,2,false,true,false,1,false,8,true,4,false
[consuming2],43,319.0096157469214,15,1,false,false,false,1,false,9,false,4,false
[con_ready1],44,321.85145709262935,15,1,true,false,false,1,true,9,false,4,false
[consuming1],45,322.2742976747733,15,0,false,false,false,2,false,9,false,4,false
[producing],46,463.0669535435669,16,1,false,false,false,2,false,9,false,4,false
