action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,36.803727327159734,1,1,false,false,false,0,false,0,false,0,false
[producing],2,52.42174789822392,2,2,false,false,false,0,false,0,false,0,false
[con_ready2],3,60.923642688876235,2,2,false,true,false,0,false,0,true,0,false
[consuming2],4,61.664059263700395,2,1,false,false,false,0,false,1,false,0,false
[con_ready1],5,70.02591936044135,2,1,true,false,false,0,true,1,false,0,false
[consuming1],6,70.88582469552289,2,0,false,false,false,1,false,1,false,0,false
[producing],7,80.28691595877926,3,1,false,false,false,1,false,1,false,0,false
[producing],8,86.97996319967974,4,2,false,false,false,1,false,1,false,0,false
[con_ready3],9,107.59941990995824,4,2,false,false,true,1,false,1,false,0,true
[consuming3],10,108.04830570559164,4,1,false,false,false,1,false,1,false,1,false
[producing],11,118.71088787358089,5,2,false,false,false,1,false,1,false,1,false
[con_ready2],12,118.84095476984183,5,2,false,true,false,1,false,1,true,1,false
[consuming2],13,119.7442875059065,5,1,false,false,false,1,false,2,false,1,false
[producing],14,131.0678061696624,6,2,false,false,false,1,false,2,false,1,false
[producing],15,135.96441525542653,7,3,false,false,false,1,false,2,false,1,false
[con_ready1],16,146.84516925744606,7,3,true,false,false,1,true,2,false,1,false
[consuming1],17,147.2469039215575,7,2,false,false,false,2,false,2,false,1,false
[con_ready3],18,160.45438005124433,7,2,false,false,true,2,false,2,false,1,true
[consuming3],19,162.05491275708363,7,1,false,false,false,2,false,2,false,2,false
[con_ready2],20,165.56750940923197,7,1,false,true,false,2,false,2,true,2,false
[consuming2],21,166.52266198545016,7,0,false,false,false,2,false,3,false,2,false
[producing],22,205.1823880846859,8,1,false,false,false,2,false,3,false,2,false
[con_ready3],23,209.11069547251606,8,1,false,false,true,2,false,3,false,2,true
[consuming3],24,210.03108270343324,8,0,false,false,false,2,false,3,false,3,false
[producing],25,259.0434722741305,9,1,false,false,false,2,false,3,false,3,false
[con_ready1],26,272.4082580973734,9,1,true,false,false,2,true,3,false,3,false
[consuming1],27,274.8492413870177,9,0,false,false,false,3,false,3,false,3,false
[producing],28,323.3203435511941,10,1,false,false,false,3,false,3,false,3,false
[producing],29,335.73730246503544,11,2,false,false,false,3,false,3,false,3,false
[producing],30,336.126505223079,12,3,false,false,false,3,false,3,false,3,false
[con_ready3],31,337.812639833548,12,3,false,false,true,3,false,3,false,3,true
[consuming3],32,339.82284638049333,12,2,false,false,false,3,false,3,false,4,false
[producing],33,346.5162381621073,13,3,false,false,false,3,false,3,false,4,false
[con_ready3],34,358.12484499702356,13,3,false,false,true,3,false,3,false,4,true
[consuming3],35,359.8107938180829,13,2,false,false,false,3,false,3,false,5,false
[producing],36,368.476540629756,14,3,false,false,false,3,false,3,false,5,false
[con_ready3],37,370.2390056299867,14,3,false,false,true,3,false,3,false,5,true
[consuming3],38,370.8899230657488,14,2,false,false,false,3,false,3,false,6,false
[con_ready3],39,378.7115376506892,14,2,false,false,true,3,false,3,false,6,true
[consuming3],40,379.3135965704051,14,1,false,false,false,3,false,3,false,7,false
[con_ready1],41,388.63434627898886,14,1,true,false,false,3,true,3,false,7,false
[consuming1],42,388.93690700869354,14,0,false,false,false,4,false,3,false,7,false
[producing],43,389.2497663171457,15,1,false,false,false,4,false,3,false,7,false
[producing],44,392.6033252174186,16,2,false,false,false,4,false,3,false,7,false
[con_ready1],45,404.3143563903574,16,2,true,false,false,4,true,3,false,7,false
[consuming1],46,405.32484128170773,16,1,false,false,false,5,false,3,false,7,false
[producing],47,413.7645852944445,17,2,false,false,false,5,false,3,false,7,false
[con_ready2],48,421.8941398966373,17,2,false,true,false,5,false,3,true,7,false
[consuming2],49,421.9951531260445,17,1,false,false,false,5,false,4,false,7,false
[producing],50,428.63405400417383,18,2,false,false,false,5,false,4,false,7,false
[con_ready2],51,429.67341936464163,18,2,false,true,false,5,false,4,true,7,false
[consuming2],52,431.50705114382504,18,1,false,false,false,5,false,5,false,7,false
[producing],53,439.5561407218291,19,2,false,false,false,5,false,5,false,7,false
[con_ready3],54,448.8688389590722,19,2,false,false,true,5,false,5,false,7,true
[consuming3],55,450.0676598227907,19,1,false,false,false,5,false,5,false,8,false
[con_ready3],56,482.2009254934397,19,1,false,false,true,5,false,5,false,8,true
[consuming3],57,483.13724407490076,19,0,false,false,false,5,false,5,false,9,false
[producing],58,533.4236672846616,20,1,false,false,false,5,false,5,false,9,false
[con_ready2],59,543.1783568548659,20,1,false,true,false,5,false,5,true,9,false
[consuming2],60,544.1153068823746,20,0,false,false,false,5,false,6,false,9,false
[producing],61,575.0309438815611,21,1,false,false,false,5,false,6,false,9,false
[con_ready2],62,578.4755204524284,21,1,false,true,false,5,false,6,true,9,false
[consuming2],63,579.1696261889581,21,0,false,false,false,5,false,7,false,9,false
[producing],64,596.798921565048,22,1,false,false,false,5,false,7,false,9,false
[con_ready3],65,609.8294400230377,22,1,false,false,true,5,false,7,false,9,true
[consuming3],66,610.1563987330476,22,0,false,false,false,5,false,7,false,10,false
[producing],67,622.9471583762454,23,1,false,false,false,5,false,7,false,10,false
[con_ready1],68,633.7569859846814,23,1,true,false,false,5,true,7,false,10,false
[consuming1],69,635.2935982739403,23,0,false,false,false,6,false,7,false,10,false
[producing],70,636.14250335812,24,1,false,false,false,6,false,7,false,10,false
[producing],71,656.3105540036097,25,2,false,false,false,6,false,7,false,10,false
[producing],72,670.9468638246376,26,3,false,false,false,6,false,7,false,10,false
[con_ready2],73,675.928512633126,26,3,false,true,false,6,false,7,true,10,false
[consuming2],74,676.5810727927824,26,2,false,false,false,6,false,8,false,10,false
[con_ready3],75,683.8513756910135,26,2,false,false,true,6,false,8,false,10,true
[consuming3],76,684.5572727410073,26,1,false,false,false,6,false,8,false,11,false
[con_ready3],77,686.9879173538264,26,1,false,false,true,6,false,8,false,11,true
[consuming3],78,688.5713446377578,26,0,false,false,false,6,false,8,false,12,false
[producing],79,784.6512460798067,27,1,false,false,false,6,false,8,false,12,false
[producing],80,794.9723511548614,28,2,false,false,false,6,false,8,false,12,false
[con_ready2],81,801.2301063716128,28,2,false,true,false,6,false,8,true,12,false
[consuming2],82,801.4105741302945,28,1,false,false,false,6,false,9,false,12,false
[con_ready1],83,808.2836371697704,28,1,true,false,false,6,true,9,false,12,false
[consuming1],84,809.6377667761858,28,0,false,false,false,7,false,9,false,12,false
[producing],85,852.475380743222,29,1,false,false,false,7,false,9,false,12,false
[con_ready3],86,880.5033461478722,29,1,false,false,true,7,false,9,false,12,true
[consuming3],87,880.9491947208173,29,0,false,false,false,7,false,9,false,13,false
[producing],88,885.8391638672501,30,1,false,false,false,7,false,9,false,13,false
[con_ready2],89,903.9698023635505,30,1,false,true,false,7,false,9,true,13,false
[consuming2],90,904.7112976354937,30,0,false,false,false,7,false,10,false,13,false
