action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,20.179396681894403,1,1,false,false,false,0,false,0,false,0,false
[producing],2,21.566539513067738,2,2,false,false,false,0,false,0,false,0,false
[con_ready2],3,22.11984407385588,2,2,false,true,false,0,false,0,true,0,false
[consuming2],4,23.003414993972253,2,1,false,false,false,0,false,1,false,0,false
[con_ready1],5,25.786676656721173,2,1,true,false,false,0,true,1,false,0,false
[consuming1],6,26.265050686540963,2,0,false,false,false,1,false,1,false,0,false
[producing],7,27.005236905051845,3,1,false,false,false,1,false,1,false,0,false
[con_ready2],8,27.88561569057789,3,1,false,true,false,1,false,1,true,0,false
[consuming2],9,29.50353326233294,3,0,false,false,false,1,false,2,false,0,false
[producing],10,47.093536445708224,4,1,false,false,false,1,false,2,false,0,false
[producing],11,52.9700516041952,5,2,false,false,false,1,false,2,false,0,false
[con_ready3],12,52.98912404137971,5,2,false,false,true,1,false,2,false,0,true
[consuming3],13,54.08163203594891,5,1,false,false,false,1,false,2,false,1,false
[producing],14,60.35967435866851,6,2,false,false,false,1,false,2,false,1,false
[producing],15,81.9452589938474,7,3,false,false,false,1,false,2,false,1,false
[con_ready3],16,92.96073396257674,7,3,false,false,true,1,false,2,false,1,true
[consuming3],17,93.33222806472239,7,2,false,false,false,1,false,2,false,2,false
[con_ready2],18,109.40413087935698,7,2,false,true,false,1,false,2,true,2,false
[consuming2],19,110.71180669416181,7,1,false,false,false,1,false,3,false,2,false
[con_ready1],20,113.56099168187872,7,1,true,false,false,1,true,3,false,2,false
[consuming1],21,114.94000090792007,7,0,false,false,false,2,false,3,false,2,false
[producing],22,116.69045184013217,8,1,false,false,false,2,false,3,false,2,false
[con_ready1],23,125.33920145057016,8,1,true,false,false,2,true,3,false,2,false
[consuming1],24,126.43772720914508,8,0,false,false,false,3,false,3,false,2,false
[producing],25,130.79141663981378,9,1,false,false,false,3,false,3,false,2,false
[con_ready1],26,132.72703125181135,9,1,true,false,false,3,true,3,false,2,false
[consuming1],27,133.1223850914864,9,0,false,false,false,4,false,3,false,2,false
[producing],28,136.0854775323692,10,1,false,false,false,4,false,3,false,2,false
[con_ready3],29,154.48204082602703,10,1,false,false,true,4,false,3,false,2,true
[consuming3],30,154.569723308745,10,0,false,false,false,4,false,3,false,3,false
[producing],31,160.93999736802803,11,1,false,false,false,4,false,3,false,3,false
[con_ready2],32,161.28675351785748,11,1,false,true,false,4,false,3,true,3,false
[consuming2],33,162.0112871896321,11,0,false,false,false,4,false,4,false,3,false
[producing],34,187.19205326868138,12,1,false,false,false,4,false,4,false,3,false
[con_ready1],35,194.70206305247248,12,1,true,false,false,4,true,4,false,3,false
[consuming1],36,194.76593076707667,12,0,false,false,false,5,false,4,false,3,false
[producing],37,236.25995894902374,13,1,false,false,false,5,false,4,false,3,false
[producing],38,262.36457950383704,14,2,false,false,false,5,false,4,false,3,false
[con_ready2],39,262.5992012255446,14,2,false,true,false,5,false,4,true,3,false
[consuming2],40,263.71627198633604,14,1,false,false,false,5,false,5,false,3,false
[con_ready3],41,271.3769175850079,14,1,false,false,true,5,false,5,false,3,true
[consuming3],42,271.43305564415607,14,0,false,false,false,5,false,5,false,4,false
[producing],43,275.1668284522252,15,1,false,false,false,5,false,5,false,4,false
[con_ready1],44,288.68593753616784,15,1,true,false,false,5,true,5,false,4,false
[consuming1],45,289.30194195219593,15,0,false,false,false,6,false,5,false,4,false
[producing],46,296.9091289109002,16,1,false,false,false,6,false,5,false,4,false
[con_ready3],47,302.8589292598965,16,1,false,false,true,6,false,5,false,4,true
[consuming3],48,307.11237454403744,16,0,false,false,false,6,false,5,false,5,false
[producing],49,315.6815532762796,17,1,false,false,false,6,false,5,false,5,false
[con_ready1],50,317.86501688438443,17,1,true,false,false,6,true,5,false,5,false
[consuming1],51,319.63031819869843,17,0,false,false,false,7,false,5,false,5,false
[producing],52,361.1253238458303,18,1,false,false,false,7,false,5,false,5,false
[producing],53,362.25511091454473,19,2,false,false,false,7,false,5,false,5,false
[con_ready2],54,364.61346358619056,19,2,false,true,false,7,false,5,true,5,false
[consuming2],55,367.2051128925007,19,1,false,false,false,7,false,6,false,5,false
[con_ready1],56,380.6521036122949,19,1,true,false,false,7,true,6,false,5,false
[consuming1],57,381.27809260278025,19,0,false,false,false,8,false,6,false,5,false
[producing],58,386.72376281993354,20,1,false,false,false,8,false,6,false,5,false
[producing],59,390.03138901473216,21,2,false,false,false,8,false,6,false,5,false
[con_ready3],60,391.397285233105,21,2,false,false,true,8,false,6,false,5,true
[consuming3],61,392.2594623686453,21,1,false,false,false,8,false,6,false,6,false
[con_ready2],62,402.8328002890752,21,1,false,true,false,8,false,6,true,6,false
[consuming2],63,403.31494067663243,21,0,false,false,false,8,false,7,false,6,false
[producing],64,457.249987006992,22,1,false,false,false,8,false,7,false,6,false
[producing],65,457.8573262873709,23,2,false,false,false,8,false,7,false,6,false
[con_ready1],66,471.8526963996396,23,2,true,false,false,8,true,7,false,6,false
[consuming1],67,472.4760784992681,23,1,false,false,false,9,false,7,false,6,false
[con_ready3],68,481.6921707778349,23,1,false,false,true,9,false,7,false,6,true
[consuming3],69,482.2375010667964,23,0,false,false,false,9,false,7,false,7,false
[producing],70,498.45681197442826,24,1,false,false,false,9,false,7,false,7,false
[con_ready3],71,506.5841243316048,24,1,false,false,true,9,false,7,false,7,true
[consuming3],72,507.6330596121097,24,0,false,false,false,9,false,7,false,8,false
[producing],73,509.39769502947684,25,1,false,false,false,9,false,7,false,8,false
[producing],74,535.0488828645873,26,2,false,false,false,9,false,7,false,8,false
[con_ready3],75,555.4035564448236,26,2,false,false,true,9,false,7,false,8,true
[consuming3],76,555.5541343207635,26,1,false,false,false,9,false,7,false,9,false
[con_ready2],77,559.6952405394693,26,1,false,true,false,9,false,7,true,9,false
[consuming2],78,560.0806864592851,26,0,false,false,false,9,false,8,false,9,false
[producing],79,624.4187689495434,27,1,false,false,false,9,false,8,false,9,false
[con_ready2],80,627.5662627141388,27,1,false,true,false,9,false,8,true,9,false
[consuming2],81,628.5096382785553,27,0,false,false,false,9,false,9,false,9,false
[producing],82,629.0502068028683,28,1,false,false,false,9,false,9,false,9,false
[producing],83,636.9822167830304,29,2,false,false,false,9,false,9,false,9,false
[con_ready3],84,642.4120595583943,29,2,false,false,true,9,false,9,false,9,true
[consuming3],85,643.8896143476375,29,1,false,false,false,9,false,9,false,10,false
[con_ready3],86,647.3595985284694,29,1,false,false,true,9,false,9,false,10,true
[consuming3],87,647.7552332415512,29,0,false,false,false,9,false,9,false,11,false
[producing],88,661.8224234864487,30,1,false,false,false,9,false,9,false,11,false
[con_ready3],89,679.8347984267115,30,1,false,false,true,9,false,9,false,11,true
[consuming3],90,679.8396677527327,30,0,false,false,false,9,false,9,false,12,false
