action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,8.319266837959205,1,1,false,false,false,0,false,0,false,0,false
[producing],2,11.38578425798396,2,2,false,false,false,0,false,0,false,0,false
[con_ready2],3,17.705595971245184,2,2,false,true,false,0,false,0,true,0,false
[consuming2],4,18.00760647707721,2,1,false,false,false,0,false,1,false,0,false
[producing],5,32.58920239125328,3,2,false,false,false,0,false,1,false,0,false
[con_ready1],6,32.715601448614635,3,2,true,false,false,0,true,1,false,0,false
[consuming1],7,33.743661145830295,3,1,false,false,false,1,false,1,false,0,false
[con_ready3],8,39.04437702283491,3,1,false,false,true,1,false,1,false,0,true
[consuming3],9,39.866625299744825,3,0,false,false,false,1,false,1,false,1,false
[producing],10,81.84607703210176,4,1,false,false,false,1,false,1,false,1,false
[con_ready2],11,82.34214309379155,4,1,false,true,false,1,false,1,true,1,false
[consuming2],12,82.62126626811641,4,0,false,false,false,1,false,2,false,1,false
[producing],13,120.87966236545975,5,1,false,false,false,1,false,2,false,1,false
[con_ready3],14,121.11302755871365,5,1,false,false,true,1,false,2,false,1,true
[consuming3],15,121.28609287678799,5,0,false,false,false,1,false,2,false,2,false
[producing],16,131.78698301611863,6,1,false,false,false,1,false,2,false,2,false
[con_ready3],17,133.45090849447254,6,1,false,false,true,1,false,2,false,2,true
[consuming3],18,133.91001802465252,6,0,false,false,false,1,false,2,false,3,false
[producing],19,150.6225189850285,7,1,false,false,false,1,false,2,false,3,false
[con_ready2],20,189.299593673854,7,1,false,true,false,1,false,2,true,3,false
[consuming2],21,193.11774100808577,7,0,false,false,false,1,false,3,false,3,false
[producing],22,197.58571151633964,8,1,false,false,false,1,false,3,false,3,false
[producing],23,206.0662352162001,9,2,false,false,false,1,false,3,false,3,false
[con_ready3],24,212.627223405199,9,2,false,false,true,1,false,3,false,3,true
[consuming3],25,212.84431804801676,9,1,false,false,false,1,false,3,false,4,false
[producing],26,223.7164966746389,10,2,false,false,false,1,false,3,false,4,false
[con_ready2],27,227.8833977977616,10,2,false,true,false,1,false,3,true,4,false
[consuming2],28,228.09201309985866,10,1,false,false,false,1,false,4,false,4,false
[con_ready1],29,231.68734274071574,10,1,true,false,false,1,true,4,false,4,false
[consuming1],30,234.66124105976806,10,0,false,false,false,2,false,4,false,4,false
[producing],31,270.16190686392696,11,1,false,false,false,2,false,4,false,4,false
[con_ready1],32,276.09521959617365,11,1,true,false,false,2,true,4,false,4,false
[consuming1],33,277.85647437093115,11,0,false,false,false,3,false,4,false,4,false
[producing],34,316.4561884270423,12,1,false,false,false,3,false,4,false,4,false
[producing],35,317.8106438188798,13,2,false,false,false,3,false,4,false,4,false
[con_ready3],36,328.8926338901074,13,2,false,false,true,3,false,4,false,4,true
[consuming3],37,329.0247223254076,13,1,false,false,false,3,false,4,false,5,false
[con_ready3],38,331.77180792266324,13,1,false,false,true,3,false,4,false,5,true
[consuming3],39,332.05945525614464,13,0,false,false,false,3,false,4,false,6,false
[producing],40,352.23521315987773,14,1,false,false,false,3,false,4,false,6,false
[con_ready1],41,358.95832511316524,14,1,true,false,false,3,true,4,false,6,false
[consuming1],42,361.9651183330767,14,0,false,false,false,4,false,4,false,6,false
[producing],43,364.7288488769051,15,1,false,false,false,4,false,4,false,6,false
[producing],44,365.5900358570295,16,2,false,false,false,4,false,4,false,6,false
[con_ready2],45,366.9204182784778,16,2,false,true,false,4,false,4,true,6,false
[consuming2],46,367.1211558321749,16,1,false,false,false,4,false,5,false,6,false
[con_ready1],47,391.18367296588167,16,1,true,false,false,4,true,5,false,6,false
[consuming1],48,391.4155334712443,16,0,false,false,false,5,false,5,false,6,false
[producing],49,427.70664568041616,17,1,false,false,false,5,false,5,false,6,false
[con_ready3],50,445.52801405752774,17,1,false,false,true,5,false,5,false,6,true
[consuming3],51,445.8837856971162,17,0,false,false,false,5,false,5,false,7,false
[producing],52,456.2768403184035,18,1,false,false,false,5,false,5,false,7,false
[con_ready3],53,460.6864990971062,18,1,false,false,true,5,false,5,false,7,true
[consuming3],54,462.3896158326295,18,0,false,false,false,5,false,5,false,8,false
[producing],55,517.3261780040727,19,1,false,false,false,5,false,5,false,8,false
[producing],56,522.1924042759396,20,2,false,false,false,5,false,5,false,8,false
[con_ready3],57,524.9369380295275,20,2,false,false,true,5,false,5,false,8,true
[consuming3],58,526.1812059124095,20,1,false,false,false,5,false,5,false,9,false
[con_ready1],59,526.4838332108568,20,1,true,false,false,5,true,5,false,9,false
[consuming1],60,526.6862849553379,20,0,false,false,false,6,false,5,false,9,false
[producing],61,555.6291254604631,21,1,false,false,false,6,false,5,false,9,false
[con_ready1],62,565.1185954293056,21,1,true,false,false,6,true,5,false,9,false
[consuming1],63,566.0674037816888,21,0,false,false,false,7,false,5,false,9,false
[producing],64,600.9575905869085,22,1,false,false,false,7,false,5,false,9,false
[con_ready2],65,605.5042606311989,22,1,false,true,false,7,false,5,true,9,false
[consuming2],66,606.4023853161966,22,0,false,false,false,7,false,6,false,9,false
[producing],67,673.6818639941172,23,1,false,false,false,7,false,6,false,9,false
[producing],68,678.9474280575165,24,2,false,false,false,7,false,6,false,9,false
[producing],69,688.9052956435826,25,3,false,false,false,7,false,6,false,9,false
[con_ready1],70,724.6058238041848,25,3,true,false,false,7,true,6,false,9,false
[consuming1],71,725.2106964864647,25,2,false,false,false,8,false,6,false,9,false
[producing],72,730.220952345327,26,3,false,false,false,8,false,6,false,9,false
[con_ready2],73,735.1994483580385,26,3,false,true,false,8,false,6,true,9,false
[consuming2],74,737.1235322557507,26,2,false,false,false,8,false,7,false,9,false
[con_ready1],75,739.8727410515472,26,2,true,false,false,8,true,7,false,9,false
[consuming1],76,740.5919302512101,26,1,false,false,false,9,false,7,false,9,false
[producing],77,746.7836814501956,27,2,false,false,false,9,false,7,false,9,false
[con_ready3],78,747.0571062865673,27,2,false,false,true,9,false,7,false,9,true
[consuming3],79,747.3166917269294,27,1,false,false,false,9,false,7,false,10,false
[con_ready3],80,767.5730241519276,27,1,false,false,true,9,false,7,false,10,true
[consuming3],81,767.6604518371665,27,0,false,false,false,9,false,7,false,11,false
[producing],82,819.6724487076925,28,1,false,false,false,9,false,7,false,11,false
[producing],83,834.0978083179068,29,2,false,false,false,9,false,7,false,11,false
[producing],84,837.094834971891,30,3,false,false,false,9,false,7,false,11,false
[con_ready1],85,842.9494608821919,30,3,true,false,false,9,true,7,false,11,false
[consuming1],86,843.1435637624828,30,2,false,false,false,10,false,7,false,11,false
[con_ready2],87,849.6244415933081,30,2,false,true,false,10,false,7,true,11,false
[consuming2],88,850.4254972243359,30,1,false,false,false,10,false,8,false,11,false
[con_ready3],89,875.0877668010963,30,1,false,false,true,10,false,8,false,11,true
[consuming3],90,878.937454254197,30,0,false,false,false,10,false,8,false,12,false
