action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,30.180837246637672,1,1,false,false,false,0,false,0,false,0,false
[producing],2,32.96927665170367,2,2,false,false,false,0,false,0,false,0,false
[con_ready3],3,44.60683659605411,2,2,false,false,true,0,false,0,false,0,true
[consuming3],4,44.95205781725041,2,1,false,false,false,0,false,0,false,1,false
[con_ready1],5,66.70108266092183,2,1,true,false,false,0,true,0,false,1,false
[consuming1],6,66.97016533463899,2,0,false,false,false,1,false,0,false,1,false
[producing],7,100.05277651059927,3,1,false,false,false,1,false,0,false,1,false
[producing],8,118.5632188566867,4,2,false,false,false,1,false,0,false,1,false
[producing],9,118.65319844708516,5,3,false,false,false,1,false,0,false,1,false
[con_ready1],10,119.84439925068342,5,3,true,false,false,1,true,0,false,1,false
[consuming1],11,120.39397265029632,5,2,false,false,false,2,false,0,false,1,false
[con_ready3],12,121.17330733907876,5,2,false,false,true,2,false,0,false,1,true
[consuming3],13,121.45299944620668,5,1,false,false,false,2,false,0,false,2,false
[con_ready3],14,131.6159225066548,5,1,false,false,true,2,false,0,false,2,true
[consuming3],15,131.83296912875414,5,0,false,false,false,2,false,0,false,3,false
[producing],16,151.3724636489494,6,1,false,false,false,2,false,0,false,3,false
[con_ready1],17,154.55943633271843,6,1,true,false,false,2,true,0,false,3,false
[consuming1],18,155.51531913100618,6,0,false,false,false,3,false,0,false,3,false
[producing],19,189.6056240284634,7,1,false,false,false,3,false,0,false,3,false
[con_ready1],20,215.45479987685442,7,1,true,false,false,3,true,0,false,3,false
[consuming1],21,215.65006921970394,7,0,false,false,false,4,false,0,false,3,false
[producing],22,295.4699862823645,8,1,false,false,false,4,false,0,false,3,false
[con_ready2],23,300.2131490959407,8,1,false,true,false,4,false,0,true,3,false
[consuming2],24,300.70278711427164,8,0,false,false,false,4,false,1,false,3,false
[producing],25,307.0427560329872,9,1,false,false,false,4,false,1,false,3,false
[producing],26,315.14444377721406,10,2,false,false,false,4,false,1,false,3,false
[con_ready2],27,316.3223007320213,10,2,false,true,false,4,false,1,true,3,false
[consuming2],28,316.34106684824866,10,1,false,false,false,4,false,2,false,3,false
[con_ready1],29,325.55633863763467,10,1,true,false,false,4,true,2,false,3,false
[consuming1],30,325.8781071806238,10,0,false,false,false,5,false,2,false,3,false
[producing],31,326.6701965913784,11,1,false,false,false,5,false,2,false,3,false
[con_ready2],32,331.28937723776977,11,1,false,true,false,5,false,2,true,3,false
[consuming2],33,332.6210151557146,11,0,false,false,false,5,false,3,false,3,false
[producing],34,342.5121390880055,12,1,false,false,false,5,false,3,false,3,false
[con_ready2],35,350.71306149191327,12,1,false,true,false,5,false,3,true,3,false
[consuming2],36,351.6703289260244,12,0,false,false,false,5,false,4,false,3,false
[producing],37,365.6699130892542,13,1,false,false,false,5,false,4,false,3,false
[con_ready2],38,372.72725089362416,13,1,false,true,false,5,false,4,true,3,false
[consuming2],39,374.115579328229,13,0,false,false,false,5,false,5,false,3,false
[producing],40,388.47326669144496,14,1,false,false,false,5,false,5,false,3,false
[con_ready1],41,397.3367867290308,14,1,true,false,false,5,true,5,false,3,false
[consuming1],42,397.6553532900161,14,0,false,false,false,6,false,5,false,3,false
[producing],43,403.72900178713996,15,1,false,false,false,6,false,5,false,3,false
[producing],44,404.9676907088623,16,2,false,false,false,6,false,5,false,3,false
[con_ready2],45,407.49776366737416,16,2,false,true,false,6,false,5,true,3,false
[consuming2],46,407.75282561969664,16,1,false,false,false,6,false,6,false,3,false
[con_ready2],47,408.8391144278714,16,1,false,true,false,6,false,6,true,3,false
[consuming2],48,410.31080568252804,16,0,false,false,false,6,false,7,false,3,false
[producing],49,458.28664821053593,17,1,false,false,false,6,false,7,false,3,false
[con_ready2],50,492.3863433096581,17,1,false,true,false,6,false,7,true,3,false
[consuming2],51,492.44009916988205,17,0,false,false,false,6,false,8,false,3,false
[producing],52,494.102177189042,18,1,false,false,false,6,false,8,false,3,false
[con_ready3],53,496.91056899881846,18,1,false,false,true,6,false,8,false,3,true
[consuming3],54,497.72741044786414,18,0,false,false,false,6,false,8,false,4,false
[producing],55,504.5180437832192,19,1,false,false,false,6,false,8,false,4,false
[con_ready3],56,511.0944885074464,19,1,false,false,true,6,false,8,false,4,true
[consuming3],57,512.1337679756735,19,0,false,false,false,6,false,8,false,5,false
[producing],58,534.5563930630542,20,1,false,false,false,6,false,8,false,5,false
[con_ready3],59,540.4826774598514,20,1,false,false,true,6,false,8,false,5,true
[consuming3],60,540.893622105562,20,0,false,false,false,6,false,8,false,6,false
[producing],61,541.4893730616839,21,1,false,false,false,6,false,8,false,6,false
[producing],62,549.4988051356125,22,2,false,false,false,6,false,8,false,6,false
[con_ready3],63,551.2790022781754,22,2,false,false,true,6,false,8,false,6,true
[consuming3],64,552.0806078708702,22,1,false,false,false,6,false,8,false,7,false
[con_ready2],65,556.6549605211814,22,1,false,true,false,6,false,8,true,7,false
[consuming2],66,556.9378549238372,22,0,false,false,false,6,false,9,false,7,false
[producing],67,642.7723381262194,23,1,false,false,false,6,false,9,false,7,false
[con_ready1],68,644.9981976263512,23,1,true,false,false,6,true,9,false,7,false
[consuming1],69,645.809210501386,23,0,false,false,false,7,false,9,false,7,false
[producing],70,720.792920119603,24,1,false,false,false,7,false,9,false,7,false
[con_ready3],71,729.8798645657478,24,1,false,false,true,7,false,9,false,7,true
[consuming3],72,730.5785649817457,24,0,false,false,false,7,false,9,false,8,false
[producing],73,792.8636695356104,25,1,false,false,false,7,false,9,false,8,false
[producing],74,805.984049645165,26,2,false,false,false,7,false,9,false,8,false
[producing],75,807.2053571859288,27,3,false,false,false,7,false,9,false,8,false
[con_ready3],76,822.441254452862,27,3,false,false,true,7,false,9,false,8,true
[consuming3],77,823.0812101693272,27,2,false,false,false,7,false,9,false,9,false
[con_ready1],78,825.8403771971626,27,2,true,false,false,7,true,9,false,9,false
[consuming1],79,826.169719716642,27,1,false,false,false,8,false,9,false,9,false
[producing],80,837.9768612630726,28,2,false,false,false,8,false,9,false,9,false
[con_ready2],81,840.354479891674,28,2,false,true,false,8,false,9,true,9,false
[consuming2],82,840.7943985838319,28,1,false,false,false,8,false,10,false,9,false
[con_ready3],83,852.1185504082462,28,1,false,false,true,8,false,10,false,9,true
[consuming3],84,852.3868894791841,28,0,false,false,false,8,false,10,false,10,false
[producing],85,861.0057603605097,29,1,false,false,false,8,false,10,false,10,false
[con_ready2],86,865.6980726388073,29,1,false,true,false,8,false,10,true,10,false
[consuming2],87,866.5485787726269,29,0,false,false,false,8,false,11,false,10,false
[producing],88,971.9831588520403,30,1,false,false,false,8,false,11,false,10,false
[con_ready3],89,990.4199421463582,30,1,false,false,true,8,false,11,false,10,true
[consuming3],90,991.2884206524502,30,0,false,false,false,8,false,11,false,11,false
