action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,6.860850776491922,1,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,14.241153240508911,1,2,false,false,false,0,true,0,false,0,false
[producing],3,59.21255217623241,2,2,true,false,false,0,true,0,false,0,false
[consuming1],4,59.78970376470982,2,1,false,false,false,1,false,0,false,0,false
[con_ready3],5,60.87993767950652,2,1,false,false,true,1,false,0,false,0,true
[consuming3],6,61.09948442957746,2,0,false,false,false,1,false,0,false,1,false
[producing],7,110.1439349467778,3,1,false,false,false,1,false,0,false,1,false
[con_ready1],8,118.19286770678406,3,2,false,false,false,1,true,0,false,1,false
[con_ready2],9,121.0834459388698,3,2,false,true,false,1,true,0,true,1,false
[consuming2],10,121.17376923930122,3,1,false,false,false,1,true,1,false,1,false
[con_ready3],11,151.3966963213785,3,1,false,false,true,1,true,1,false,1,true
[consuming3],12,153.53371335116333,3,0,false,false,false,1,true,1,false,2,false
[producing],13,158.96119320188293,4,1,false,false,false,1,true,1,false,2,false
[producing],14,159.25394845524684,5,1,true,false,false,1,true,1,false,2,false
[consuming1],15,160.39537731036168,5,0,false,false,false,2,false,1,false,2,false
[producing],16,162.84741222651303,6,1,false,false,false,2,false,1,false,2,false
[producing],17,167.98399755844906,7,1,true,false,false,2,false,1,false,2,false
