action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,1.8122001550327067,1,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,3.2207709621762852,1,1,false,true,false,0,false,0,true,0,false
[consuming2],3,3.561828885510048,1,0,false,false,false,0,false,1,false,0,false
[producing],4,17.926533147842697,2,1,false,false,false,0,false,1,false,0,false
[con_ready1],5,34.137268800105986,2,2,false,false,false,0,true,1,false,0,false
[producing],6,53.71715259326341,3,2,true,false,false,0,true,1,false,0,false
[consuming1],7,54.57027381877081,3,1,false,false,false,1,false,1,false,0,false
[con_ready1],8,56.49642068074307,3,2,false,false,false,1,true,1,false,0,false
[con_ready2],9,69.91747339340667,3,2,false,true,false,1,true,1,true,0,false
[consuming2],10,70.0523636562204,3,1,false,false,false,1,true,2,false,0,false
[con_ready3],11,72.93621374927997,3,1,false,false,true,1,true,2,false,0,true
[consuming3],12,74.58032560880648,3,0,false,false,false,1,true,2,false,1,false
[producing],13,83.74665223220464,4,1,false,false,false,1,true,2,false,1,false
[producing],14,97.01163787801865,5,1,true,false,false,1,true,2,false,1,false
[consuming1],15,97.36323823262576,5,0,false,false,false,2,false,2,false,1,false
[producing],16,126.59940253746288,6,1,false,false,false,2,false,2,false,1,false
[producing],17,134.341303946779,7,1,true,false,false,2,false,2,false,1,false
