action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,8.820168431342136,1,1,false,false,false,0,false,0,false,0,false
[con_ready3],2,12.971818912942755,1,1,false,false,true,0,false,0,false,0,true
[consuming3],3,13.72677617407061,1,0,false,false,false,0,false,0,false,1,false
[producing],4,44.87942504783983,2,1,false,false,false,0,false,0,false,1,false
[con_ready1],5,50.21190772750485,2,2,false,false,false,0,true,0,false,1,false
[con_ready3],6,53.54339924943722,2,2,false,false,true,0,true,0,false,1,true
[consuming3],7,54.55694925568393,2,1,false,false,false,0,true,0,false,2,false
[con_ready3],8,56.784677127172046,2,1,false,false,true,0,true,0,false,2,true
[consuming3],9,56.95353117322077,2,0,false,false,false,0,true,0,false,3,false
[producing],10,91.56750945480367,3,1,false,false,false,0,true,0,false,3,false
[con_ready3],11,94.21092025560623,3,1,false,false,true,0,true,0,false,3,true
[consuming3],12,94.36591994624665,3,0,false,false,false,0,true,0,false,4,false
[producing],13,142.51301378695644,4,1,false,false,false,0,true,0,false,4,false
[producing],14,179.41554279170367,5,1,true,false,false,0,true,0,false,4,false
[consuming1],15,179.53993799286215,5,0,false,false,false,1,false,0,false,4,false
[producing],16,182.452166436245,6,1,false,false,false,1,false,0,false,4,false
[con_ready1],17,191.62323477901344,6,2,false,false,false,1,true,0,false,4,false
[con_ready3],18,202.71872863726242,6,2,false,false,true,1,true,0,false,4,true
[consuming3],19,205.00605434244753,6,1,false,false,false,1,true,0,false,5,false
[con_ready3],20,211.35083263868935,6,1,false,false,true,1,true,0,false,5,true
[consuming3],21,211.4688345873994,6,0,false,false,false,1,true,0,false,6,false
[producing],22,248.19807540377602,7,1,false,false,false,1,true,0,false,6,false
[con_ready3],23,256.17951006834625,7,1,false,false,true,1,true,0,false,6,true
[consuming3],24,256.52878110995226,7,0,false,false,false,1,true,0,false,7,false
[producing],25,285.0489422270897,8,1,false,false,false,1,true,0,false,7,false
[producing],26,292.94820208550897,9,1,true,false,false,1,true,0,false,7,false
[consuming1],27,293.6930318592594,9,0,false,false,false,2,false,0,false,7,false
[producing],28,304.8856721075723,10,1,false,false,false,2,false,0,false,7,false
[producing],29,306.9467354324462,11,1,true,false,false,2,false,0,false,7,false
