,action,step,s_X0,s_X1,s_X2,s_X3,s_X4
0,-,0,0,0,0,0,0
1,REST_X0,1,10,0,0,0,0
2,[X0_X3_GET_req],2,11,0,0,1,0
3,REST_X3,3,11,0,0,2,0
4,REST_X3,4,11,0,0,5,0
5,[X3_X4_GET_req],5,11,0,0,6,1
6,REST_X4,6,11,0,0,6,2
7,REST_X4,7,11,0,0,6,5
8,[X4_X1_GET_req],8,11,1,0,6,6
9,REST_X1,9,11,2,0,6,6
10,REST_X1,10,11,3,0,6,6
11,[X4_X1_GET_resp_2xx],11,11,0,0,6,3
12,[X3_X4_GET_resp_2xx],12,11,0,0,3,0
13,[X0_X3_GET_resp_2xx],13,0,0,0,0,0
14,REST_X0,14,2,0,0,0,0
15,[X0_X2_GET_req],15,3,0,1,0,0
16,REST_X2,16,3,0,2,0,0
17,REST_X2,17,3,0,3,0,0
18,[X0_X2_GET_resp_2xx],18,0,0,0,0,0
19,REST_X0,19,10,0,0,0,0
20,[X0_X3_GET_req],20,11,0,0,1,0
21,REST_X3,21,11,0,0,2,0
22,REST_X3,22,11,0,0,5,0
23,[X3_X4_GET_req],23,11,0,0,6,1
24,REST_X4,24,11,0,0,6,2
25,REST_X4,25,11,0,0,6,5
26,[X4_X1_GET_req],26,11,1,0,6,6
27,REST_X1,27,11,2,0,6,6
28,REST_X1,28,11,3,0,6,6
29,[X4_X1_GET_resp_2xx],29,11,0,0,6,3
30,[X3_X4_GET_resp_2xx],30,11,0,0,3,0
31,[X0_X3_GET_resp_2xx],31,0,0,0,0,0
32,REST_X0,32,2,0,0,0,0
33,[X0_X2_GET_req],33,3,0,1,0,0
34,REST_X2,34,3,0,2,0,0
35,REST_X2,35,3,0,3,0,0
36,[X0_X2_GET_resp_2xx],36,0,0,0,0,0
37,REST_X0,37,10,0,0,0,0
38,[X0_X3_GET_req],38,11,0,0,1,0
39,REST_X3,39,11,0,0,2,0
40,REST_X3,40,11,0,0,5,0
41,[X3_X4_GET_req],41,11,0,0,6,1
42,REST_X4,42,11,0,0,6,2
43,REST_X4,43,11,0,0,6,5
44,[X4_X1_GET_req],44,11,1,0,6,6
45,REST_X1,45,11,2,0,6,6
46,REST_X1,46,11,3,0,6,6
47,[X4_X1_GET_resp_2xx],47,11,0,0,6,3
48,[X3_X4_GET_resp_2xx],48,11,0,0,3,0
49,[X0_X3_GET_resp_2xx],49,0,0,0,0,0
50,REST_X0,50,10,0,0,0,0
51,[X0_X3_GET_req],51,11,0,0,1,0
52,REST_X3,52,11,0,0,2,0
53,REST_X3,53,11,0,0,5,0
54,[X3_X4_GET_req],54,11,0,0,6,1
55,REST_X4,55,11,0,0,6,2
56,REST_X4,56,11,0,0,6,5
57,[X4_X1_GET_req],57,11,1,0,6,6
58,REST_X1,58,11,2,0,6,6
59,REST_X1,59,11,4,0,6,6
60,[X4_X1_GET_resp_5xx],60,11,0,0,6,7
61,[X4_X1_GET_req],61,11,1,0,6,8
62,REST_X1,62,11,2,0,6,8
63,REST_X1,63,11,3,0,6,8
64,[X4_X1_GET_resp_2xx],64,11,0,0,6,3
65,[X3_X4_GET_resp_2xx],65,11,0,0,3,0
66,[X0_X3_GET_resp_2xx],66,0,0,0,0,0
67,REST_X0,67,10,0,0,0,0
68,[X0_X3_GET_req],68,11,0,0,1,0
69,REST_X3,69,11,0,0,2,0
70,REST_X3,70,11,0,0,5,0
71,[X3_X4_GET_req],71,11,0,0,6,1
72,REST_X4,72,11,0,0,6,2
73,REST_X4,73,11,0,0,6,5
74,[X4_X1_GET_req],74,11,1,0,6,6
75,REST_X1,75,11,2,0,6,6
76,REST_X1,76,11,3,0,6,6
77,[X4_X1_GET_resp_2xx],77,11,0,0,6,3
78,[X3_X4_GET_resp_2xx],78,11,0,0,3,0
79,[X0_X3_GET_resp_2xx],79,0,0,0,0,0
80,REST_X0,80,2,0,0,0,0
81,[X0_X2_GET_req],81,3,0,1,0,0
82,REST_X2,82,3,0,2,0,0
83,REST_X2,83,3,0,3,0,0
84,[X0_X2_GET_resp_2xx],84,0,0,0,0,0
85,REST_X0,85,2,0,0,0,0
86,[X0_X2_GET_req],86,3,0,1,0,0
87,REST_X2,87,3,0,2,0,0
88,REST_X2,88,3,0,3,0,0
89,[X0_X2_GET_resp_2xx],89,0,0,0,0,0
90,REST_X0,90,2,0,0,0,0
91,[X0_X2_GET_req],91,3,0,1,0,0
92,REST_X2,92,3,0,2,0,0
93,REST_X2,93,3,0,3,0,0
94,[X0_X2_GET_resp_2xx],94,0,0,0,0,0
95,REST_X0,95,2,0,0,0,0
96,[X0_X2_GET_req],96,3,0,1,0,0
97,REST_X2,97,3,0,2,0,0
98,REST_X2,98,3,0,3,0,0
99,[X0_X2_GET_resp_2xx],99,0,0,0,0,0
100,REST_X0,100,2,0,0,0,0
101,[X0_X2_GET_req],101,3,0,1,0,0
102,REST_X2,102,3,0,2,0,0
103,REST_X2,103,3,0,3,0,0
104,[X0_X2_GET_resp_2xx],104,0,0,0,0,0
105,REST_X0,105,2,0,0,0,0
106,[X0_X2_GET_req],106,3,0,1,0,0
107,REST_X2,107,3,0,2,0,0
108,REST_X2,108,3,0,4,0,0
109,[X0_X2_GET_resp_5xx],109,4,0,0,0,0
110,[X0_X2_GET_req],110,5,0,1,0,0
111,REST_X2,111,5,0,2,0,0
112,REST_X2,112,5,0,3,0,0
113,[X0_X2_GET_resp_2xx],113,0,0,0,0,0
114,REST_X0,114,10,0,0,0,0
115,[X0_X3_GET_req],115,11,0,0,1,0
116,REST_X3,116,11,0,0,2,0
117,REST_X3,117,11,0,0,5,0
118,[X3_X4_GET_req],118,11,0,0,6,1
119,REST_X4,119,11,0,0,6,2
120,REST_X4,120,11,0,0,6,5
121,[X4_X1_GET_req],121,11,1,0,6,6
122,REST_X1,122,11,2,0,6,6
123,REST_X1,123,11,3,0,6,6
124,[X4_X1_GET_resp_2xx],124,11,0,0,6,3
125,[X3_X4_GET_resp_2xx],125,11,0,0,3,0
126,[X0_X3_GET_resp_2xx],126,0,0,0,0,0
127,REST_X0,127,10,0,0,0,0
128,[X0_X3_GET_req],128,11,0,0,1,0
129,REST_X3,129,11,0,0,2,0
130,REST_X3,130,11,0,0,5,0
131,[X3_X4_GET_req],131,11,0,0,6,1
132,REST_X4,132,11,0,0,6,2
133,REST_X4,133,11,0,0,6,5
134,[X4_X1_GET_req],134,11,1,0,6,6
135,REST_X1,135,11,2,0,6,6
136,REST_X1,136,11,3,0,6,6
137,[X4_X1_GET_resp_2xx],137,11,0,0,6,3
138,[X3_X4_GET_resp_2xx],138,11,0,0,3,0
139,[X0_X3_GET_resp_2xx],139,0,0,0,0,0
140,REST_X0,140,2,0,0,0,0
141,[X0_X2_GET_req],141,3,0,1,0,0
142,REST_X2,142,3,0,2,0,0
143,REST_X2,143,3,0,3,0,0
144,[X0_X2_GET_resp_2xx],144,0,0,0,0,0
145,REST_X0,145,2,0,0,0,0
146,[X0_X2_GET_req],146,3,0,1,0,0
147,REST_X2,147,3,0,2,0,0
148,REST_X2,148,3,0,3,0,0
149,[X0_X2_GET_resp_2xx],149,0,0,0,0,0
150,REST_X0,150,2,0,0,0,0
151,[X0_X2_GET_req],151,3,0,1,0,0
152,REST_X2,152,3,0,2,0,0
153,REST_X2,153,3,0,3,0,0
154,[X0_X2_GET_resp_2xx],154,0,0,0,0,0
155,REST_X0,155,2,0,0,0,0
156,[X0_X2_GET_req],156,3,0,1,0,0
157,REST_X2,157,3,0,2,0,0
158,REST_X2,158,3,0,3,0,0
159,[X0_X2_GET_resp_2xx],159,0,0,0,0,0
160,REST_X0,160,10,0,0,0,0
161,[X0_X3_GET_req],161,11,0,0,1,0
162,REST_X3,162,11,0,0,2,0
163,REST_X3,163,11,0,0,5,0
164,[X3_X4_GET_req],164,11,0,0,6,1
165,REST_X4,165,11,0,0,6,2
166,REST_X4,166,11,0,0,6,5
167,[X4_X1_GET_req],167,11,1,0,6,6
168,REST_X1,168,11,2,0,6,6
169,REST_X1,169,11,3,0,6,6
170,[X4_X1_GET_resp_2xx],170,11,0,0,6,3
171,[X3_X4_GET_resp_2xx],171,11,0,0,3,0
172,[X0_X3_GET_resp_2xx],172,0,0,0,0,0
173,REST_X0,173,10,0,0,0,0
174,[X0_X3_GET_req],174,11,0,0,1,0
175,REST_X3,175,11,0,0,2,0
176,REST_X3,176,11,0,0,5,0
177,[X3_X4_GET_req],177,11,0,0,6,1
178,REST_X4,178,11,0,0,6,2
179,REST_X4,179,11,0,0,6,5
180,[X4_X1_GET_req],180,11,1,0,6,6
181,REST_X1,181,11,2,0,6,6
182,REST_X1,182,11,3,0,6,6
183,[X4_X1_GET_resp_2xx],183,11,0,0,6,3
184,[X3_X4_GET_resp_2xx],184,11,0,0,3,0
185,[X0_X3_GET_resp_2xx],185,0,0,0,0,0
186,REST_X0,186,10,0,0,0,0
187,[X0_X3_GET_req],187,11,0,0,1,0
188,REST_X3,188,11,0,0,2,0
189,REST_X3,189,11,0,0,5,0
190,[X3_X4_GET_req],190,11,0,0,6,1
191,REST_X4,191,11,0,0,6,2
192,REST_X4,192,11,0,0,6,5
193,[X4_X1_GET_req],193,11,1,0,6,6
194,REST_X1,194,11,2,0,6,6
195,REST_X1,195,11,3,0,6,6
196,[X4_X1_GET_resp_2xx],196,11,0,0,6,3
197,[X3_X4_GET_resp_2xx],197,11,0,0,3,0
198,[X0_X3_GET_resp_2xx],198,0,0,0,0,0
199,REST_X0,199,10,0,0,0,0
200,[X0_X3_GET_req],200,11,0,0,1,0
201,REST_X3,201,11,0,0,2,0
202,REST_X3,202,11,0,0,5,0
203,[X3_X4_GET_req],203,11,0,0,6,1
204,REST_X4,204,11,0,0,6,2
205,REST_X4,205,11,0,0,6,5
206,[X4_X1_GET_req],206,11,1,0,6,6
207,REST_X1,207,11,2,0,6,6
208,REST_X1,208,11,4,0,6,6
209,[X4_X1_GET_resp_5xx],209,11,0,0,6,7
210,[X4_X1_GET_req],210,11,1,0,6,8
211,REST_X1,211,11,2,0,6,8
212,REST_X1,212,11,3,0,6,8
213,[X4_X1_GET_resp_2xx],213,11,0,0,6,3
214,[X3_X4_GET_resp_2xx],214,11,0,0,3,0
215,[X0_X3_GET_resp_2xx],215,0,0,0,0,0
216,REST_X0,216,10,0,0,0,0
217,[X0_X3_GET_req],217,11,0,0,1,0
218,REST_X3,218,11,0,0,2,0
219,REST_X3,219,11,0,0,5,0
220,[X3_X4_GET_req],220,11,0,0,6,1
221,REST_X4,221,11,0,0,6,2
222,REST_X4,222,11,0,0,6,5
223,[X4_X1_GET_req],223,11,1,0,6,6
224,REST_X1,224,11,2,0,6,6
225,REST_X1,225,11,3,0,6,6
226,[X4_X1_GET_resp_2xx],226,11,0,0,6,3
227,[X3_X4_GET_resp_2xx],227,11,0,0,3,0
228,[X0_X3_GET_resp_2xx],228,0,0,0,0,0
229,REST_X0,229,10,0,0,0,0
230,[X0_X3_GET_req],230,11,0,0,1,0
231,REST_X3,231,11,0,0,2,0
232,REST_X3,232,11,0,0,5,0
233,[X3_X4_GET_req],233,11,0,0,6,1
234,REST_X4,234,11,0,0,6,2
235,REST_X4,235,11,0,0,6,5
236,[X4_X1_GET_req],236,11,1,0,6,6
237,REST_X1,237,11,2,0,6,6
238,REST_X1,238,11,3,0,6,6
239,[X4_X1_GET_resp_2xx],239,11,0,0,6,3
240,[X3_X4_GET_resp_2xx],240,11,0,0,3,0
241,[X0_X3_GET_resp_2xx],241,0,0,0,0,0
242,REST_X0,242,10,0,0,0,0
243,[X0_X3_GET_req],243,11,0,0,1,0
244,REST_X3,244,11,0,0,2,0
245,REST_X3,245,11,0,0,5,0
246,[X3_X4_GET_req],246,11,0,0,6,1
247,REST_X4,247,11,0,0,6,2
248,REST_X4,248,11,0,0,6,5
249,[X4_X1_GET_req],249,11,1,0,6,6
250,REST_X1,250,11,2,0,6,6
