,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6,s_X7,s_X8,s_X9,s_X10,s_X11,s_X12,s_X13,s_X14,s_X15,s_X16,s_X17,s_X18,s_X19
0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,REST_X0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,[X0_X4_GET_req],2,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,REST_X4,3,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,REST_X4,4,19,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,[X4_X12_GET_req],5,19,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,REST_X12,6,19,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7,REST_X12,7,19,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
8,[X12_X5_GET_req],8,19,0,0,0,6,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
9,REST_X5,9,19,0,0,0,6,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10,REST_X5,10,19,0,0,0,6,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0
11,[X12_X5_GET_resp_5xx],11,19,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
12,[X12_X5_GET_req],12,19,0,0,0,6,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
13,REST_X5,13,19,0,0,0,6,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0
14,REST_X5,14,19,0,0,0,6,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0
15,[X12_X5_GET_resp_5xx],15,19,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
16,[X4_X12_GET_resp_5xx],16,19,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,[X4_X12_GET_req],17,19,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18,REST_X12,18,19,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
19,REST_X12,19,19,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
20,[X12_X5_GET_req],20,19,0,0,0,8,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
21,REST_X5,21,19,0,0,0,8,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0
22,REST_X5,22,19,0,0,0,8,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0
23,[X12_X5_GET_resp_2xx],23,19,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
24,[X4_X12_GET_resp_2xx],24,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,[X0_X4_GET_resp_2xx],25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,REST_X0,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,[X0_X1_GET_req],27,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,REST_X1,28,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,REST_X1,29,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,[X1_X15_GET_req],30,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,REST_X15,31,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
32,REST_X15,32,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
33,[X1_X15_GET_resp_2xx],33,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,[X0_X1_GET_resp_2xx],34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,REST_X0,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,[X0_X1_GET_req],36,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,REST_X1,37,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,REST_X1,38,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,[X1_X6_GET_req],39,11,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,REST_X6,40,11,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
41,REST_X6,41,11,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
42,[X1_X6_GET_resp_2xx],42,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,[X0_X1_GET_resp_2xx],43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,REST_X0,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,[X0_X1_GET_req],45,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,REST_X1,46,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,REST_X1,47,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,[X1_X10_GET_req],48,11,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
