action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,4.165754038882571,1,1,false,false,0,false,0,false
[con_ready1],2,5.0399216379874625,1,2,false,false,0,true,0,false
[producing],3,43.38181651003761,2,2,true,false,0,true,0,false
[consuming1],4,43.5265566980914,2,1,false,false,1,false,0,false
[con_ready2],5,47.17698908008914,2,1,false,true,1,false,0,true
[consuming2],6,55.883852190004774,2,0,false,false,1,false,1,false
[producing],7,109.10187731688845,3,1,false,false,1,false,1,false
[con_ready1],8,127.53888557530323,3,2,false,false,1,true,1,false
[con_ready2],9,167.3818736948601,3,2,false,true,1,true,1,true
[consuming2],10,168.93725250772894,3,1,false,false,1,true,2,false
[con_ready2],11,199.68923838759721,3,1,false,true,1,true,2,true
[consuming2],12,200.06529292768832,3,0,false,false,1,true,3,false
[producing],13,252.04126939842462,4,1,false,false,1,true,3,false
[con_ready2],14,274.0387969093189,4,1,false,true,1,true,3,true
[consuming2],15,275.26467755431855,4,0,false,false,1,true,4,false
[producing],16,289.2513321659375,5,1,false,false,1,true,4,false
[producing],17,290.1382688426045,6,1,true,false,1,true,4,false
[consuming1],18,290.7619121755235,6,0,false,false,2,false,4,false
[producing],19,339.6683753244532,7,1,false,false,2,false,4,false
[con_ready1],20,344.09651623594993,7,2,false,false,2,true,4,false
[con_ready2],21,351.4269385164919,7,2,false,true,2,true,4,true
[consuming2],22,351.579386801306,7,1,false,false,2,true,5,false
[producing],23,358.1411714204304,8,1,true,false,2,true,5,false
[consuming1],24,360.16903289166873,8,0,false,false,3,false,5,false
[producing],25,407.6858661120911,9,1,false,false,3,false,5,false
[con_ready2],26,414.38138343631164,9,1,false,true,3,false,5,true
[consuming2],27,414.77172370254823,9,0,false,false,3,false,6,false
[producing],28,415.4344304814964,10,1,false,false,3,false,6,false
[con_ready2],29,425.1006360677824,10,1,false,true,3,false,6,true
[consuming2],30,425.98437848311136,10,0,false,false,3,false,7,false
