action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,44.62678154608824,1,1,false,false,0,false,0,false
[con_ready1],2,56.27602376196736,1,2,false,false,0,true,0,false
[producing],3,60.72211154675203,2,2,true,false,0,true,0,false
[consuming1],4,61.06032262369059,2,1,false,false,1,false,0,false
[con_ready1],5,62.71623119001419,2,2,false,false,1,true,0,false
[con_ready2],6,64.60894793587644,2,2,false,true,1,true,0,true
[consuming2],7,65.48030020318811,2,1,false,false,1,true,1,false
[con_ready2],8,91.37619519615093,2,1,false,true,1,true,1,true
[consuming2],9,92.52258202384354,2,0,false,false,1,true,2,false
[producing],10,163.17026457854934,3,1,false,false,1,true,2,false
[producing],11,207.21450962668328,4,1,true,false,1,true,2,false
[consuming1],12,207.8163315125678,4,0,false,false,2,false,2,false
[producing],13,265.5044170397572,5,1,false,false,2,false,2,false
[con_ready1],14,270.2909789733682,5,2,false,false,2,true,2,false
[con_ready2],15,317.2110012086739,5,2,false,true,2,true,2,true
[consuming2],16,319.1486015119066,5,1,false,false,2,true,3,false
[producing],17,347.33598998124126,6,1,true,false,2,true,3,false
[consuming1],18,347.6441412794503,6,0,false,false,3,false,3,false
[producing],19,403.8169237761928,7,1,false,false,3,false,3,false
[con_ready2],20,428.4043652514673,7,1,false,true,3,false,3,true
[consuming2],21,429.178773149076,7,0,false,false,3,false,4,false
[producing],22,508.7453691451317,8,1,false,false,3,false,4,false
[con_ready2],23,514.512911588863,8,1,false,true,3,false,4,true
[consuming2],24,514.5840973271186,8,0,false,false,3,false,5,false
[producing],25,517.039782620678,9,1,false,false,3,false,5,false
[con_ready1],26,518.0703728742776,9,2,false,false,3,true,5,false
[producing],27,522.314669254926,10,2,true,false,3,true,5,false
[consuming1],28,523.5365476397457,10,1,false,false,4,false,5,false
[con_ready2],29,533.0648075627082,10,1,false,true,4,false,5,true
[consuming2],30,533.699590966376,10,0,false,false,4,false,6,false
