action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,28.23427060499441,1,1,false,false,0,false,0,false
[con_ready2],2,32.04570998781222,1,1,false,true,0,false,0,true
[consuming2],3,32.30298788538701,1,0,false,false,0,false,1,false
[producing],4,70.71986202505462,2,1,false,false,0,false,1,false
[con_ready1],5,73.86463693081022,2,2,false,false,0,true,1,false
[producing],6,76.71417549380094,3,2,true,false,0,true,1,false
[consuming1],7,77.60797658406453,3,1,false,false,1,false,1,false
[con_ready1],8,103.38268253260716,3,2,false,false,1,true,1,false
[con_ready2],9,118.58699695974572,3,2,false,true,1,true,1,true
[consuming2],10,119.2896392448224,3,1,false,false,1,true,2,false
[con_ready2],11,121.29812366751219,3,1,false,true,1,true,2,true
[consuming2],12,121.60606727963275,3,0,false,false,1,true,3,false
[producing],13,177.74970340408032,4,1,false,false,1,true,3,false
[producing],14,186.7317210341288,5,1,true,false,1,true,3,false
[consuming1],15,186.78974521044543,5,0,false,false,2,false,3,false
[producing],16,203.13398353985815,6,1,false,false,2,false,3,false
[con_ready2],17,203.57539668711047,6,1,false,true,2,false,3,true
[consuming2],18,204.81579649888133,6,0,false,false,2,false,4,false
[producing],19,215.40056581492937,7,1,false,false,2,false,4,false
[con_ready2],20,259.202913174775,7,1,false,true,2,false,4,true
[consuming2],21,261.54335723811585,7,0,false,false,2,false,5,false
[producing],22,304.4465993597363,8,1,false,false,2,false,5,false
[producing],23,311.23545109145476,9,1,true,false,2,false,5,false
