action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,46.43957234318002,1,1,false,0,false
[con_ready],2,46.5289333960011,1,2,false,0,true
[producing],3,108.75048097249952,2,2,true,0,true
[consuming],4,110.81768232080557,2,1,false,1,false
[con_ready],5,122.39758319510057,2,2,false,1,true
[producing],6,236.84375935575346,3,2,true,1,true
[consuming],7,237.01142584811888,3,1,false,2,false
[con_ready],8,252.55184642557157,3,2,false,2,true
[producing],9,255.87235528386267,4,2,true,2,true
[consuming],10,256.25404273294464,4,1,false,3,false
[con_ready],11,256.50596653261607,4,2,false,3,true
[producing],12,266.4903264342789,5,2,true,3,true
[consuming],13,266.9508415435073,5,1,false,4,false
[con_ready],14,270.74851520397755,5,2,false,4,true
[producing],15,271.1884753600179,6,2,true,4,true
[consuming],16,271.76001955088645,6,1,false,5,false
[con_ready],17,273.06590647753666,6,2,false,5,true
[producing],18,279.0367809992705,7,2,true,5,true
[consuming],19,279.78384448131845,7,1,false,6,false
[con_ready],20,291.3616127282879,7,2,false,6,true
[producing],21,348.7026889040239,8,2,true,6,true
[consuming],22,351.2913277155627,8,1,false,7,false
[con_ready],23,360.79220642106975,8,2,false,7,true
[producing],24,398.1495707369861,9,2,true,7,true
[consuming],25,400.0573167014806,9,1,false,8,false
[producing],26,410.72224780547907,10,1,true,8,false
