action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,23.355762946345653,1,1,false,0,false
[con_ready],2,38.949025780039555,1,2,false,0,true
[producing],3,50.83253945907815,2,2,true,0,true
[consuming],4,51.3422685531202,2,1,false,1,false
[con_ready],5,58.515728992115434,2,2,false,1,true
[producing],6,64.45629979005483,3,2,true,1,true
[consuming],7,66.46243388144939,3,1,false,2,false
[con_ready],8,71.36623227369066,3,2,false,2,true
[producing],9,72.75494223002258,4,2,true,2,true
[consuming],10,73.08731381731604,4,1,false,3,false
[con_ready],11,83.6971366178682,4,2,false,3,true
[producing],12,162.89687341144128,5,2,true,3,true
[consuming],13,163.04186476311216,5,1,false,4,false
[con_ready],14,171.29894049983258,5,2,false,4,true
[producing],15,217.74018574878545,6,2,true,4,true
[consuming],16,217.78881087162782,6,1,false,5,false
[con_ready],17,219.00672724971173,6,2,false,5,true
[producing],18,259.3738110177507,7,2,true,5,true
[consuming],19,260.4907695350057,7,1,false,6,false
[producing],20,267.3620043273121,8,1,true,6,false
