action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,73.52630234301617,1,1,false,0,false
[con_ready],2,74.13415128117413,1,2,false,0,true
[producing],3,118.86394080406329,2,2,true,0,true
[consuming],4,119.1261170859798,2,1,false,1,false
[con_ready],5,120.83525036900724,2,2,false,1,true
[producing],6,137.77148002949806,3,2,true,1,true
[consuming],7,138.02056728261866,3,1,false,2,false
[con_ready],8,144.1441377689779,3,2,false,2,true
[producing],9,151.13420956837098,4,2,true,2,true
[consuming],10,153.70242317636263,4,1,false,3,false
[con_ready],11,155.9887884279435,4,2,false,3,true
[producing],12,202.75043760842573,5,2,true,3,true
[consuming],13,203.2337909193674,5,1,false,4,false
[con_ready],14,208.56495142317542,5,2,false,4,true
[producing],15,260.8632733581797,6,2,true,4,true
[consuming],16,261.1232127736097,6,1,false,5,false
[con_ready],17,261.3240996074234,6,2,false,5,true
[producing],18,302.50064969596497,7,2,true,5,true
[consuming],19,304.40793011866526,7,1,false,6,false
[con_ready],20,325.48506821977065,7,2,false,6,true
[producing],21,333.2301554137405,8,2,true,6,true
[consuming],22,333.70178039452026,8,1,false,7,false
[con_ready],23,339.13685838756396,8,2,false,7,true
[producing],24,357.6463376732146,9,2,true,7,true
[consuming],25,358.46532850885643,9,1,false,8,false
[producing],26,362.96893980243226,10,1,true,8,false
