action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,18.557130896092424,1,1,false,0,false
[con_ready],2,32.759182904119484,1,2,false,0,true
[producing],3,127.93983746088301,2,2,true,0,true
[consuming],4,128.91054152813757,2,1,false,1,false
[con_ready],5,174.31592280111622,2,2,false,1,true
[producing],6,228.80975270942156,3,2,true,1,true
[consuming],7,232.2146146146309,3,1,false,2,false
[con_ready],8,241.32086796279515,3,2,false,2,true
[producing],9,320.8207772561696,4,2,true,2,true
[consuming],10,321.3334628655494,4,1,false,3,false
[con_ready],11,322.0255583113747,4,2,false,3,true
[producing],12,341.85818155846465,5,2,true,3,true
[consuming],13,342.136014293947,5,1,false,4,false
[con_ready],14,346.5340075555208,5,2,false,4,true
[producing],15,359.6412830516005,6,2,true,4,true
[consuming],16,359.67995932710323,6,1,false,5,false
[con_ready],17,371.6695197288411,6,2,false,5,true
[producing],18,445.67713165096916,7,2,true,5,true
[consuming],19,445.8267627001326,7,1,false,6,false
[producing],20,451.9257194927423,8,1,true,6,false
