action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,16.315939479948874,1,1,false,0,false
[con_ready],2,17.719257207102302,1,2,false,0,true
[producing],3,29.567290544742256,2,2,true,0,true
[consuming],4,31.320092253085956,2,1,false,1,false
[con_ready],5,34.4668857508563,2,2,false,1,true
[producing],6,82.16204092318733,3,2,true,1,true
[consuming],7,83.34436102804938,3,1,false,2,false
[con_ready],8,83.85022648280066,3,2,false,2,true
[producing],9,95.50153518999167,4,2,true,2,true
[consuming],10,96.48692539400042,4,1,false,3,false
[con_ready],11,97.21290200948577,4,2,false,3,true
[producing],12,103.98502850278335,5,2,true,3,true
[consuming],13,106.654300409236,5,1,false,4,false
[con_ready],14,116.26168269063686,5,2,false,4,true
[producing],15,158.35543664384224,6,2,true,4,true
[consuming],16,158.40492674005074,6,1,false,5,false
[con_ready],17,167.69691134710985,6,2,false,5,true
[producing],18,195.7980997577062,7,2,true,5,true
[consuming],19,196.14278533454075,7,1,false,6,false
[con_ready],20,197.41924727988683,7,2,false,6,true
[producing],21,272.2344084560348,8,2,true,6,true
[consuming],22,275.11290688793014,8,1,false,7,false
[producing],23,284.03964921462494,9,1,true,7,false
