action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,16.610606704332035,1,1,false,0,false
[con_ready],2,23.152240644935546,1,2,false,0,true
[producing],3,37.51364722102087,2,2,true,0,true
[consuming],4,37.51974508605103,2,1,false,1,false
[con_ready],5,40.565906828796685,2,2,false,1,true
[producing],6,59.45180979643271,3,2,true,1,true
[consuming],7,61.55368860063457,3,1,false,2,false
[con_ready],8,66.31721004146284,3,2,false,2,true
[producing],9,78.03109915636902,4,2,true,2,true
[consuming],10,79.7689387682088,4,1,false,3,false
[con_ready],11,88.5619952288624,4,2,false,3,true
[producing],12,105.20482765400592,5,2,true,3,true
[consuming],13,106.61410412750082,5,1,false,4,false
[con_ready],14,112.75352990312368,5,2,false,4,true
[producing],15,118.6736929934855,6,2,true,4,true
[consuming],16,119.54743927537872,6,1,false,5,false
[con_ready],17,127.8450660141872,6,2,false,5,true
[producing],18,189.55838499739247,7,2,true,5,true
[consuming],19,190.47132348904205,7,1,false,6,false
[con_ready],20,195.13301933506116,7,2,false,6,true
[producing],21,200.95493177695798,8,2,true,6,true
[consuming],22,202.9456110404514,8,1,false,7,false
[con_ready],23,215.68272268266836,8,2,false,7,true
[producing],24,417.683566712671,9,2,true,7,true
[consuming],25,420.09462088552186,9,1,false,8,false
[con_ready],26,428.63333514389103,9,2,false,8,true
[producing],27,450.049322657115,10,2,true,8,true
[consuming],28,450.14698013513544,10,1,false,9,false
[con_ready],29,452.56282625407675,10,2,false,9,true
[producing],30,461.9869636844158,11,2,true,9,true
[consuming],31,462.22683753241114,11,1,false,10,false
[producing],32,490.33881323245936,12,1,true,10,false
