action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,4.333241010642739,1,1,false,0,false
[con_ready],2,20.5010367589542,1,2,false,0,true
[producing],3,138.1610648581401,2,2,true,0,true
[consuming],4,139.7340549830126,2,1,false,1,false
[con_ready],5,146.01548535251632,2,2,false,1,true
[producing],6,149.48739062313652,3,2,true,1,true
[consuming],7,150.24134161900827,3,1,false,2,false
[con_ready],8,153.51246553501602,3,2,false,2,true
[producing],9,192.31979681082186,4,2,true,2,true
[consuming],10,194.19003666974797,4,1,false,3,false
[con_ready],11,207.1001388374549,4,2,false,3,true
[producing],12,232.48691306061536,5,2,true,3,true
[consuming],13,233.28664541236103,5,1,false,4,false
[con_ready],14,240.1214821682377,5,2,false,4,true
[producing],15,247.188601055845,6,2,true,4,true
[consuming],16,247.38207766175194,6,1,false,5,false
[producing],17,251.172775875129,7,1,true,5,false
