action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,10.033351620318951,1,1,false,0,false
[con_ready],2,14.257568980055321,1,2,false,0,true
[producing],3,31.902785793447606,2,2,true,0,true
[consuming],4,32.3865853323691,2,1,false,1,false
[con_ready],5,32.475400825916815,2,2,false,1,true
[producing],6,40.66776113066116,3,2,true,1,true
[consuming],7,41.72622825436702,3,1,false,2,false
[con_ready],8,77.33956513453319,3,2,false,2,true
[producing],9,88.991563651944,4,2,true,2,true
[consuming],10,89.55859417403254,4,1,false,3,false
[con_ready],11,90.40581391533823,4,2,false,3,true
[producing],12,139.3935688318684,5,2,true,3,true
[consuming],13,139.87193790110578,5,1,false,4,false
[con_ready],14,140.64629860428275,5,2,false,4,true
[producing],15,151.78494122110448,6,2,true,4,true
[consuming],16,152.03821914411733,6,1,false,5,false
[producing],17,160.1696926273524,7,1,true,5,false
