action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,4.559155536064107,1,1,false,0,false
[con_ready],2,6.824881336321454,1,2,false,0,true
[producing],3,7.4518935671819,2,2,true,0,true
[consuming],4,9.217362870593435,2,1,false,1,false
[con_ready],5,26.45363647158775,2,2,false,1,true
[producing],6,32.40527995445289,3,2,true,1,true
[consuming],7,33.266899493738606,3,1,false,2,false
[con_ready],8,37.01398730109233,3,2,false,2,true
[producing],9,50.08659224253253,4,2,true,2,true
[consuming],10,53.70783161533113,4,1,false,3,false
[con_ready],11,63.77613694232621,4,2,false,3,true
[producing],12,104.7948215063044,5,2,true,3,true
[consuming],13,106.03018205052734,5,1,false,4,false
[con_ready],14,108.90731338701212,5,2,false,4,true
[producing],15,160.25124056444676,6,2,true,4,true
[consuming],16,161.64459330056204,6,1,false,5,false
[con_ready],17,177.97980378668325,6,2,false,5,true
[producing],18,207.8422478768411,7,2,true,5,true
[consuming],19,208.23081097917247,7,1,false,6,false
[producing],20,208.244337621341,8,1,true,6,false
